"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,1010840
2055,117,61,542879
2055,117,54,60847.1
2055,117,53,37289.7
2055,117,52,552816
2055,117,51,11706.1
2055,117,43,7622.33
2055,117,42,10796.1
2055,117,41,5558.08
2055,117,32,541197
2055,117,31,5342500
2055,117,21,5627850
2055,117,11,19131.4
2055,116,62,2233220
2055,116,61,1227700
2055,116,54,175979
2055,116,53,102058
2055,116,52,1457380
2055,116,51,36879
2055,116,43,26120.3
2055,116,42,34059.3
2055,116,41,19385
2055,116,32,1097060
2055,116,31,10942600
2055,116,21,10445600
2055,116,11,40176.7
2055,110,62,850168
2055,110,61,934917
2055,110,54,201412
2055,110,53,67348
2055,110,52,1783340
2055,110,51,14339.6
2055,110,43,23532.8
2055,110,42,31789.9
2055,110,41,10350.8
2055,110,32,1338240
2055,110,31,12011700
2055,110,21,11599800
2055,110,11,607703
2055,107,62,6738960
2055,107,61,3619210
2055,107,54,405649
2055,107,53,248600
2055,107,52,3685460
2055,107,51,78040.9
2055,107,43,50815.8
2055,107,42,71974.6
2055,107,41,37054.1
2055,107,32,3608000
2055,107,31,35616800
2055,107,21,37519200
2055,107,11,127543
2055,106,62,17865800
2055,106,61,9821590
2055,106,54,1407830
2055,106,53,816468
2055,106,52,11659100
2055,106,51,295032
2055,106,43,208962
2055,106,42,272474
2055,106,41,155080
2055,106,32,8776510
2055,106,31,87540500
2055,106,21,83564800
2055,106,11,321414
2055,100,62,924543
2055,100,61,1016290
2055,100,54,226373
2055,100,53,74911.9
2055,100,52,1996020
2055,100,51,15717.7
2055,100,43,25833
2055,100,42,35634.3
2055,100,41,11588.8
2055,100,32,1511490
2055,100,31,13572800
2055,100,21,13112600
2055,100,11,686966
2055,98,62,3.5973e+11
2055,98,61,2.34782e+11
2055,98,54,2.2948e+10
2055,98,53,12494900000
2055,98,52,1.94855e+11
2055,98,51,3993030000
2055,98,43,3060740000
2055,98,42,5955030000
2055,98,41,2023330000
2055,98,32,1.04773e+11
2055,98,31,9.77311e+11
2055,98,21,9.32337e+11
2055,98,11,11283100000
2055,87,62,17685200
2055,87,61,10509200
2055,87,54,7843550
2055,87,53,1521170
2055,87,52,44410400
2055,87,51,498157
2055,87,43,335418
2055,87,42,1232750
2055,87,41,386072
2055,87,32,42921600
2055,87,31,415979000
2055,87,21,409489000
2055,87,11,154900000
2055,3,62,266532000
2055,3,61,149185000
2055,3,54,6182650
2055,3,53,3913830
2055,3,52,86699100
2055,3,51,3796930
2055,3,43,1704750
2055,3,42,3384740
2055,3,41,1430160
2055,3,32,15750300
2055,3,31,104257000
2055,3,21,81611900
2055,3,11,21495500
2055,2,62,422600000
2055,2,61,205584000
2055,2,54,99443200
2055,2,53,20616500
2055,2,52,419346000
2055,2,51,16241600
2055,2,43,6092400
2055,2,42,47979900
2055,2,41,15443200
2055,2,32,355704000
2055,2,31,3701640000
2055,2,21,4335810000
2055,2,11,340258000
