"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run021","Trips",947738
"ABM","Mode Share","Mode","Bike","","","Run021","Trips",22542
"ABM","Mode Share","Mode","SchoolBus","","","Run021","Trips",13671
"ABM","Mode Share","Mode","Taxi","","","Run021","Trips",1715
"ABM","Mode Share","Mode","Transit","","","Run021","Trips",28543
"ABM","Mode Share","Mode","Walk","","","Run021","Trips",133589
"ABM","Mode Share","Mode","Auto","","","Run021","Share",0.82570103798752
"ABM","Mode Share","Mode","Bike","","","Run021","Share",0.019639344205165
"ABM","Mode Share","Mode","SchoolBus","","","Run021","Share",0.0119106323586554
"ABM","Mode Share","Mode","Taxi","","","Run021","Share",0.00149416534965212
"ABM","Mode Share","Mode","Transit","","","Run021","Share",0.0248676160787874
"ABM","Mode Share","Mode","Walk","","","Run021","Share",0.11638720402022
"ABM","PMT","Mode","Auto","","","Run021","TotalPMT",4719292.27
"ABM","PMT","Mode","Bike","","","Run021","TotalPMT",53701.84
"ABM","PMT","Mode","SchoolBus","","","Run021","TotalPMT",72081.31
"ABM","PMT","Mode","Taxi","","","Run021","TotalPMT",3755.62
"ABM","PMT","Mode","Transit","","","Run021","TotalPMT",215801.14
"ABM","PMT","Mode","Walk","","","Run021","TotalPMT",108588.43
"ABM","PMT","Mode","Auto","","","Run021","PMTRatio",0.912254207925612
"ABM","PMT","Mode","Bike","","","Run021","PMTRatio",0.0103807364983029
"ABM","PMT","Mode","SchoolBus","","","Run021","PMTRatio",0.0139335465146537
"ABM","PMT","Mode","Taxi","","","Run021","PMTRatio",0.000725973292679664
"ABM","PMT","Mode","Transit","","","Run021","PMTRatio",0.0417150468284398
"ABM","PMT","Mode","Walk","","","Run021","PMTRatio",0.0209904889403122
"ABM","VMT","","","","","Run021","VMT",25180721.426411
"ABM","CongestedVMT","","","","","Run021","CongestedVMT",1279957.553245
"ABM","CongestedVMTPCT","","","","","Run021","CongestedVMTPCT",0.050830853158262
"ABM","VMT","","","","","Run021","VMTPerCapita",22.5379244100845
"ABM","VHT","","","","","Run021","VHT",543982.512698
"ABM","VHT","","","","","Run021","VHTPerCapita",0.486889813201941
"ABM","CommuteTime","Mode","Auto","","","Run021","CommuteTime",18.9942747422736
"ABM","CommuteTime","Mode","Bike","","","Run021","CommuteTime",26.3917087155963
"ABM","CommuteTime","Mode","Taxi","","","Run021","CommuteTime",3.59894736842105
"ABM","CommuteTime","Mode","Transit","","","Run021","CommuteTime",52.3799798919191
"ABM","CommuteTime","Mode","Walk","","","Run021","CommuteTime",22.86850042123
"ABM","AverageTransitTravelTime","","","","","Run021","AverageTransitTravelTime",38.8431443786568
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run021","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run021","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run021","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run021","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run021","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run021","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run021","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run021","TransitMilesPerFrequency",316.411636
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run021","TransitMilesPerFrequency",3064.914577
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run021","TransitMilesPerFrequency",598.6511
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run021","TransitMilesPerFrequency",104.616367
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run021","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run021","TransitMilesPerFrequency",315.242677
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run021","TransitMilesPerFrequency",2458.270682
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run021","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run021","TransitMilesPerFrequency",104.616367
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run021","TransitMilesPerFrequency",0
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run021","Population",1117260
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run021","Population",455419.395166
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run021","Population",0.407622
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run021","Population",558449
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run021","Population",324283.712948
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run021","Population",0.580686
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run021","Jobs",456393
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run021","Jobs",305036.028379
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run021","Jobs",0.668363
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run021","Jobs",149685
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run021","Jobs",116899.648415
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run021","Jobs",0.780971
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run021","AverageTransitSpeed",12.954897
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run021","AverageTransitSpeed",15.510488
