"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,721390
2055,117,61,387428
2055,117,54,43575.9
2055,117,53,26705.3
2055,117,52,395903
2055,117,51,8383.29
2055,117,43,5457.03
2055,117,42,7729.17
2055,117,41,3979.16
2055,117,32,388691
2055,117,31,3837020
2055,117,21,4041960
2055,117,11,13714.5
2055,116,62,1471200
2055,116,61,808578
2055,116,54,120704
2055,116,53,70192.1
2055,116,52,1001570
2055,116,51,25244.9
2055,116,43,18034.8
2055,116,42,23391.6
2055,116,41,13288.8
2055,116,32,768835
2055,116,31,7658160
2055,116,21,7311750
2055,116,11,27925
2055,110,62,600145
2055,110,61,656812
2055,110,54,164906
2055,110,53,49067.1
2055,110,52,1500430
2055,110,51,10163.7
2055,110,43,17768.2
2055,110,42,25971.7
2055,110,41,8331.54
2055,110,32,1189190
2055,110,31,11004400
2055,110,21,12787300
2055,110,11,436727
2055,107,62,4809290
2055,107,61,2582870
2055,107,54,290508
2055,107,53,178036
2055,107,52,2639360
2055,107,51,55888.9
2055,107,43,36380.4
2055,107,42,51528.1
2055,107,41,26527.9
2055,107,32,2591290
2055,107,31,25580300
2055,107,21,26946500
2055,107,11,91430.3
2055,106,62,11769600
2055,106,61,6468620
2055,106,54,965635
2055,106,53,561536
2055,106,52,8012540
2055,106,51,201960
2055,106,43,144278
2055,106,42,187133
2055,106,41,106310
2055,106,32,6150680
2055,106,31,61265300
2055,106,21,58494000
2055,106,11,223400
2055,100,62,652646
2055,100,61,713976
2055,100,54,185473
2055,100,53,54597.5
2055,100,52,1681600
2055,100,51,11141
2055,100,43,19544.1
2055,100,42,29142.1
2055,100,41,9338.05
2055,100,32,1343290
2055,100,31,12435400
2055,100,21,14455100
2055,100,11,493689
2055,98,62,2.56067e+11
2055,98,61,1.67171e+11
2055,98,54,16313400000
2055,98,53,8901810000
2055,98,52,1.39424e+11
2055,98,51,2842770000
2055,98,43,2183140000
2055,98,42,4244260000
2055,98,41,1441090000
2055,98,32,75307800000
2055,98,31,7.01069e+11
2055,98,21,8.34996e+11
2055,98,11,8130060000
2055,87,62,12499600
2055,87,61,7558410
2055,87,54,7050760
2055,87,53,1237330
2055,87,52,40400200
2055,87,51,355560
2055,87,43,281317
2055,87,42,970868
2055,87,41,300375
2055,87,32,38622200
2055,87,31,375198000
2055,87,21,470123000
2055,87,11,144322000
2055,3,62,187766000
2055,3,61,105396000
2055,3,54,4785450
2055,3,53,2812330
2055,3,52,69800600
2055,3,51,2703640
2055,3,43,1253070
2055,3,42,2462100
2055,3,41,1028260
2055,3,32,14252100
2055,3,31,96676600
2055,3,21,96159800
2055,3,11,15638200
2055,2,62,298072000
2055,2,61,144970000
2055,2,54,71760300
2055,2,53,14697100
2055,2,52,324734000
2055,2,51,11633900
2055,2,43,4398910
2055,2,42,34077600
2055,2,41,10973000
2055,2,32,269195000
2055,2,31,2734710000
2055,2,21,3970790000
2055,2,11,247854000
