"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,1095950
2055,117,61,588590
2055,117,54,65440.3
2055,117,53,40104.7
2055,117,52,594548
2055,117,51,12589.6
2055,117,43,8182.63
2055,117,42,11589.6
2055,117,41,5966.61
2055,117,32,580937
2055,117,31,5734790
2055,117,21,6041100
2055,117,11,20461.9
2055,116,62,2739940
2055,116,61,1507270
2055,116,54,207328
2055,116,53,119898
2055,116,52,1713480
2055,116,51,43191.8
2055,116,43,30822.5
2055,116,42,40463.1
2055,116,41,22760.6
2055,116,32,1264770
2055,116,31,12628100
2055,116,21,12060900
2055,116,11,46266.5
2055,110,62,887068
2055,110,61,945520
2055,110,54,206563
2055,110,53,69766.4
2055,110,52,1819650
2055,110,51,14964.5
2055,110,43,24622.5
2055,110,42,33226.9
2055,110,41,10852.8
2055,110,32,1354960
2055,110,31,12065700
2055,110,21,10792600
2055,110,11,626198
2055,107,62,7306370
2055,107,61,3923950
2055,107,54,436271
2055,107,53,267366
2055,107,52,3963670
2055,107,51,83931
2055,107,43,54551.2
2055,107,42,77264.5
2055,107,41,39777.6
2055,107,32,3872930
2055,107,31,38232200
2055,107,21,40274200
2055,107,11,136413
2055,106,62,21919500
2055,106,61,12058100
2055,106,54,1658620
2055,106,53,959183
2055,106,52,13707800
2055,106,51,345535
2055,106,43,246580
2055,106,42,323705
2055,106,41,182085
2055,106,32,10118200
2055,106,31,101025000
2055,106,21,96487400
2055,106,11,370132
2055,100,62,964699
2055,100,61,1027820
2055,100,54,232131
2055,100,53,77585.7
2055,100,52,2036100
2055,100,51,16409.3
2055,100,43,27022.1
2055,100,42,37244.5
2055,100,41,12150.9
2055,100,32,1530360
2055,100,31,13633800
2055,100,21,12200200
2055,100,11,707873
2055,98,62,3.71441e+11
2055,98,61,2.41934e+11
2055,98,54,23618800000
2055,98,53,12989700000
2055,98,52,2.01898e+11
2055,98,51,4151070000
2055,98,43,3182770000
2055,98,42,6152430000
2055,98,41,2091390000
2055,98,32,1.09191e+11
2055,98,31,1.01418e+12
2055,98,21,8.90123e+11
2055,98,11,11656600000
2055,87,62,18260700
2055,87,61,10865300
2055,87,54,7961810
2055,87,53,1586850
2055,87,52,45298900
2055,87,51,537466
2055,87,43,345156
2055,87,42,1279560
2055,87,41,404100
2055,87,32,43885900
2055,87,31,424326000
2055,87,21,384401000
2055,87,11,157445000
2055,3,62,279372000
2055,3,61,158306000
2055,3,54,6498010
2055,3,53,4221950
2055,3,52,91237300
2055,3,51,4057590
2055,3,43,1816100
2055,3,42,3591960
2055,3,41,1518470
2055,3,32,16105800
2055,3,31,105590000
2055,3,21,75080300
2055,3,11,22141300
2055,2,62,455162000
2055,2,61,221122000
2055,2,54,91699800
2055,2,53,20763100
2055,2,52,418312000
2055,2,51,17273000
2055,2,43,5882070
2055,2,42,45736000
2055,2,41,14764600
2055,2,32,354910000
2055,2,31,3663320000
2055,2,21,4006510000
2055,2,11,353282000
