"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"877060",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"471032",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"52737.8",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"32320",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"479141",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10146",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"6603.33",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9352.82",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4815.04",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"469311",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4632870",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4880320",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"16581.2",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1828010",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1004750",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"145839",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"84779.8",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1209700",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"30544.1",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"21816.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"28297.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"16037",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"920973",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9173920",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"8761160",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"33544.3",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"735199",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"808681",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"184818",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"58976.3",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1654150",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"12390.2",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"20774.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"29064.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9401.49",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1270030",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11557600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4924760",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"531162",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5847090",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3140230",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"351587",\N,\N
