"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,975767
2055,117,61,524043
2055,117,54,58392
2055,117,53,35785.2
2055,117,52,530511
2055,117,51,11233.8
2055,117,43,7307.59
2055,117,42,10350.3
2055,117,41,5328.57
2055,117,32,518135
2055,117,31,5114840
2055,117,21,5388030
2055,117,11,18307.1
2055,116,62,2129420
2055,116,61,1170770
2055,116,54,163997
2055,116,53,95299.6
2055,116,52,1359540
2055,116,51,34405.3
2055,116,43,24406.2
2055,116,42,31672.9
2055,116,41,17997.8
2055,116,32,1026740
2055,116,31,10233100
2055,116,21,9769050
2055,116,11,37388.1
2055,110,62,813318
2055,110,61,892240
2055,110,54,195811
2055,110,53,64530.2
2055,110,52,1739970
2055,110,51,13666.5
2055,110,43,22541.1
2055,110,42,30927.5
2055,110,41,10046.1
2055,110,32,1316190
2055,110,31,11865900
2055,110,21,6219040
2055,110,11,583762
2055,107,62,6505140
2055,107,61,3493640
2055,107,54,389282
2055,107,53,238569
2055,107,52,3536760
2055,107,51,74892
2055,107,43,48717.5
2055,107,42,69002.6
2055,107,41,35524
2055,107,32,3454250
2055,107,31,34099100
2055,107,21,35920400
2055,107,11,122048
2055,106,62,17035400
2055,106,61,9366130
2055,106,54,1311970
2055,106,53,762397
2055,106,52,10876300
2055,106,51,275242
2055,106,43,195249
2055,106,42,253383
2055,106,41,143982
2055,106,32,8213900
2055,106,31,81865100
2055,106,21,78152400
2055,106,11,299105
2055,100,62,884472
2055,100,61,969895
2055,100,54,220098
2055,100,53,71781
2055,100,52,1947820
2055,100,51,14980.1
2055,100,43,24751.5
2055,100,42,34673.1
2055,100,41,11249.6
2055,100,32,1486600
2055,100,31,13408300
2055,100,21,7030140
2055,100,11,659902
2055,98,62,3.44909e+11
2055,98,61,2.25124e+11
2055,98,54,21966600000
2055,98,53,11968300000
2055,98,52,1.86761e+11
2055,98,51,3821880000
2055,98,43,2930090000
2055,98,42,5700050000
2055,98,41,1935990000
2055,98,32,1.00405e+11
2055,98,31,9.36503e+11
2055,98,21,4.06918e+11
2055,98,11,10842800000
2055,87,62,16918100
2055,87,61,10086700
2055,87,54,7719530
2055,87,53,1477120
2055,87,52,43788700
2055,87,51,475343
2055,87,43,327000
2055,87,42,1191610
2055,87,41,372250
2055,87,32,42236400
2055,87,31,409583000
2055,87,21,232446000
2055,87,11,153203000
2055,3,62,254987000
2055,3,61,143091000
2055,3,54,5946030
2055,3,53,3733850
2055,3,52,83948700
2055,3,51,3621500
2055,3,43,1632000
2055,3,42,3234670
2055,3,41,1363480
2055,3,32,15503700
2055,3,31,103062000
2055,3,21,37567100
2055,3,11,20795000
2055,2,62,404927000
2055,2,61,197251000
2055,2,54,95108400
2055,2,53,19716100
2055,2,52,404944000
2055,2,51,15541700
2055,2,43,5833350
2055,2,42,45747900
2055,2,41,14712500
2055,2,32,342630000
2055,2,31,3556870000
2055,2,21,2238830000
2055,2,11,327933000
