"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,849156
2055,117,61,456047
2055,117,54,50851.7
2055,117,53,31164.2
2055,117,52,462006
2055,117,51,9783
2055,117,43,6361.26
2055,117,42,9009.88
2055,117,41,4638.5
2055,117,32,451829
2055,117,31,4460290
2055,117,21,4698520
2055,117,11,15922.6
2055,116,62,1943120
2055,116,61,1068630
2055,116,54,150468
2055,116,53,87295.7
2055,116,52,1246300
2055,116,51,31450.1
2055,116,43,22409.8
2055,116,42,29217.8
2055,116,41,16506.7
2055,116,32,935804
2055,116,31,9330740
2055,116,21,8909990
2055,116,11,34001.9
2055,110,62,692646
2055,110,61,746354
2055,110,54,177975
2055,110,53,55617.6
2055,110,52,1601260
2055,110,51,11701.6
2055,110,43,19976.2
2055,110,42,28356.2
2055,110,41,9158.7
2055,110,32,1241790
2055,110,31,11335600
2055,110,21,12440400
2055,110,11,496030
2055,107,62,5661070
2055,107,61,3040330
2055,107,54,339013
2055,107,53,207762
2055,107,52,3080050
2055,107,51,65220.3
2055,107,43,42408.6
2055,107,42,60066.2
2055,107,41,30923.5
2055,107,32,3012210
2055,107,31,29735400
2055,107,21,31323600
2055,107,11,106151
2055,106,62,15545000
2055,106,61,8549070
2055,106,54,1203750
2055,106,53,698366
2055,106,52,9970400
2055,106,51,251600
2055,106,43,179279
2055,106,42,233743
2055,106,41,132054
2055,106,32,7486430
2055,106,31,74646000
2055,106,21,71279900
2055,106,11,272015
2055,100,62,753253
2055,100,61,811315
2055,100,54,200108
2055,100,53,61870.5
2055,100,52,1793530
2055,100,51,12829.5
2055,100,43,21953
2055,100,42,31806
2055,100,41,10261.2
2055,100,32,1402640
2055,100,31,12809400
2055,100,21,14062900
2055,100,11,560727
2055,98,62,2.92652e+11
2055,98,61,1.90819e+11
2055,98,54,18605500000
2055,98,53,10199300000
2055,98,52,1.59203e+11
2055,98,51,3259550000
2055,98,43,2500970000
2055,98,42,4844710000
2055,98,41,1645230000
2055,98,32,86088400000
2055,98,31,8.00317e+11
2055,98,21,8.98669e+11
2055,98,11,9233960000
2055,87,62,14329700
2055,87,61,8619800
2055,87,54,7340760
2055,87,53,1351130
2055,87,52,41993900
2055,87,51,415840
2055,87,43,301827
2055,87,42,1069580
2055,87,41,333809
2055,87,32,40324100
2055,87,31,391028000
2055,87,21,451851000
2055,87,11,148533000
2055,3,62,217542000
2055,3,61,122959000
2055,3,54,5343330
2055,3,53,3278400
2055,3,52,76871900
2055,3,51,3148220
2055,3,43,1436760
2055,3,42,2828260
2055,3,41,1186880
2055,3,32,14851700
2055,3,31,99524500
2055,3,21,92139700
2055,3,11,17691500
2055,2,62,350624000
2055,2,61,170594000
2055,2,54,76870500
2055,2,53,16547500
2055,2,52,352928000
2055,2,51,13462100
2055,2,43,4819900
2055,2,42,37200300
2055,2,41,11978500
2055,2,32,295557000
2055,2,31,3018130000
2055,2,21,4117650000
2055,2,11,281189000
