"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"887357",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"476563",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"53291.4",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"32659.4",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"484172",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10252.4",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"6667.22",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9443.23",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4861.59",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"474184",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4680970",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4930990",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"16714.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1983570",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1090650",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"155977",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"90509.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1292110",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"32587",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"23249.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"30291.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"17122.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"974637",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9716910",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9278700",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"35454.5",\N,\N
