"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,818574
2055,117,61,439621
2055,117,54,49420
2055,117,53,30286.7
2055,117,52,448997
2055,117,51,9507.69
2055,117,43,6193.29
2055,117,42,8772.09
2055,117,41,4516.06
2055,117,32,440257
2055,117,31,4346050
2055,117,21,4578180
2055,117,11,15554.8
2055,116,62,1727410
2055,116,61,949633
2055,116,54,138606
2055,116,53,80502.1
2055,116,52,1148930
2055,116,51,29129.1
2055,116,43,20621.1
2055,116,42,26797.9
2055,116,41,15281.2
2055,116,32,877882
2055,116,31,8753040
2055,116,21,8353390
2055,116,11,31976
2055,110,62,690521
2055,110,61,762664
2055,110,54,177542
2055,110,53,55588.8
2055,110,52,1601250
2055,110,51,11674.8
2055,110,43,19853
2055,110,42,27959.8
2055,110,41,9021.14
2055,110,32,1244200
2055,110,31,11385800
2055,110,21,3904710
2055,110,11,497508
2055,107,62,5457190
2055,107,61,2930820
2055,107,54,329468
2055,107,53,201912
2055,107,52,2993330
2055,107,51,63384.9
2055,107,43,41288.8
2055,107,42,58480.9
2055,107,41,30107.2
2055,107,32,2935060
2055,107,31,28973800
2055,107,21,30521400
2055,107,11,103699
2055,106,62,13819300
2055,106,61,7597060
2055,106,54,1108850
2055,106,53,644017
2055,106,52,9191420
2055,106,51,233032
2055,106,43,164969
2055,106,42,214383
2055,106,41,122249
2055,106,32,7023060
2055,106,31,70024300
2055,106,21,66827100
2055,106,11,255808
2055,100,62,750926
2055,100,61,829041
2055,100,54,199628
2055,100,53,61847.1
2055,100,52,1793690
2055,100,51,12796.3
2055,100,43,21818.1
2055,100,42,31359.3
2055,100,41,10106.3
2055,100,32,1405370
2055,100,31,12866100
2055,100,21,4413980
2055,100,11,562398
2055,98,62,2.93283e+11
2055,98,61,1.91527e+11
2055,98,54,18715700000
2055,98,53,10176500000
2055,98,52,1.59205e+11
2055,98,51,3252440000
2055,98,43,2495280000
2055,98,42,4855960000
2055,98,41,1648820000
2055,98,32,85800900000
2055,98,31,8.00323e+11
2055,98,21,1.87304e+11
2055,98,11,9231630000
2055,87,62,14394600
2055,87,61,8638930
2055,87,54,7337960
2055,87,53,1336020
2055,87,52,41803500
2055,87,51,404968
2055,87,43,300480
2055,87,42,1063160
2055,87,41,330464
2055,87,32,40121800
2055,87,31,389517000
2055,87,21,162781000
2055,87,11,147928000
2055,3,62,216142000
2055,3,61,120993000
2055,3,54,5286420
2055,3,53,3194240
2055,3,52,75688700
2055,3,51,3085440
2055,3,43,1409600
2055,3,42,2785220
2055,3,41,1170060
2055,3,32,14777100
2055,3,31,99390000
2055,3,21,20097200
2055,3,11,17648900
2055,2,62,341225000
2055,2,61,166240000
2055,2,54,83854700
2055,2,53,16936000
2055,2,52,361254000
2055,2,51,13217100
2055,2,43,5081430
2055,2,42,39547300
2055,2,41,12712000
2055,2,32,303902000
2055,2,31,3129570000
2055,2,21,1280950000
2055,2,11,279658000
