"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run100","Trips",1113915
"ABM","Mode Share","Mode","Bike","","","Run100","Trips",25249
"ABM","Mode Share","Mode","SchoolBus","","","Run100","Trips",16060
"ABM","Mode Share","Mode","Taxi","","","Run100","Trips",3296
"ABM","Mode Share","Mode","Transit","","","Run100","Trips",26570
"ABM","Mode Share","Mode","Walk","","","Run100","Trips",161032
"ABM","Mode Share","Mode","Auto","","","Run100","Share",0.827499290554645
"ABM","Mode Share","Mode","Bike","","","Run100","Share",0.0187568437333317
"ABM","Mode Share","Mode","SchoolBus","","","Run100","Share",0.0119305679574362
"ABM","Mode Share","Mode","Taxi","","","Run100","Share",0.00244851506772789
"ABM","Mode Share","Mode","Transit","","","Run100","Share",0.0197381812346875
"ABM","Mode Share","Mode","Walk","","","Run100","Share",0.119626601452171
"ABM","PMT","Mode","Auto","","","Run100","TotalPMT",5357199.23
"ABM","PMT","Mode","Bike","","","Run100","TotalPMT",58644.7
"ABM","PMT","Mode","SchoolBus","","","Run100","TotalPMT",81061.1
"ABM","PMT","Mode","Taxi","","","Run100","TotalPMT",6756.93
"ABM","PMT","Mode","Transit","","","Run100","TotalPMT",179706.51
"ABM","PMT","Mode","Walk","","","Run100","TotalPMT",132442.72
"ABM","PMT","Mode","Auto","","","Run100","PMTRatio",0.921143939337549
"ABM","PMT","Mode","Bike","","","Run100","PMTRatio",0.010083666419714
"ABM","PMT","Mode","SchoolBus","","","Run100","PMTRatio",0.0139380556472295
"ABM","PMT","Mode","Taxi","","","Run100","PMTRatio",0.00116182072960316
"ABM","PMT","Mode","Transit","","","Run100","PMTRatio",0.0308996465203335
"ABM","PMT","Mode","Walk","","","Run100","PMTRatio",0.0227728713455706
"ABM","VMT","","","","","Run100","VMT",27937267.755933
"ABM","CongestedVMT","","","","","Run100","CongestedVMT",1732011.458277
"ABM","CongestedVMTPCT","","","","","Run100","CongestedVMTPCT",0.0619964512424153
"ABM","VMT","","","","","Run100","VMTPerCapita",21.0589827953242
"ABM","VHT","","","","","Run100","VHT",635038.1545
"ABM","VHT","","","","","Run100","VHTPerCapita",0.478688814053761
"ABM","CommuteTime","Mode","Auto","","","Run100","CommuteTime",19.4252300843117
"ABM","CommuteTime","Mode","Bike","","","Run100","CommuteTime",26.1969374313941
"ABM","CommuteTime","Mode","Taxi","","","Run100","CommuteTime",4.94148936170213
"ABM","CommuteTime","Mode","Transit","","","Run100","CommuteTime",57.1369077306733
"ABM","CommuteTime","Mode","Walk","","","Run100","CommuteTime",23.3102582496413
"ABM","AverageTransitTravelTime","","","","","Run100","AverageTransitTravelTime",42.9558283778698
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run100","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run100","HighwayLaneMiles",35.846954
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run100","HighwayLaneMiles",1716.47024
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run100","HighwayLaneMiles",2201.072256
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run100","HighwayLaneMiles",270.7204
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run100","HighwayLaneMiles",85.659188
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run100","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run100","TransitMilesPerFrequency",168.63148
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run100","TransitMilesPerFrequency",1615.396365
