"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"983816",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"528367",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"58941.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"36121.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"535504",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11339.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7376.3",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10447.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5378.67",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"523357",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5166390",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5442330",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"117",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"18500.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2126940",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1169190",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"165244",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"96005.4",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1369600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"34637.7",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"24609.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"31940.3",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"18120.8",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1033030",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10295600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9829900",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"116",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"37723.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"824464",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"906418",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"197717",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"65440.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1754230",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"13858.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"22778.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"31144.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10121.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1323200",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11917600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"8598700",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"110",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"592538",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"6558810",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3522460",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"392946",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"240814",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3570040",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"75596.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"49175.6",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"69651.4",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"35858",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3489060",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"34442800",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"36282400",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"107",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"123337",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"17015500",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9353480",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1321950",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"768043",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10956800",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"277102",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"196877",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"255522",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"144966",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"8264230",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"82364600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"78639200",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"106",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"301788",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"896590",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"985307",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"222236",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"72793.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1963690",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"15189.9",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"25011.1",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"34914.5",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11333.8",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1494510",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"13466600",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"9720170",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"100",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"669823",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"349900000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"228399000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"22315300000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"12144400000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"189520000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3876570000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2971350000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5785810000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1965770000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"101794000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"949842000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"636145000000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"98",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"11011200000",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"62",\N,\N,\N,\N,\N,\N,\N,\N,\N,"17171700",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"61",\N,\N,\N,\N,\N,\N,\N,\N,\N,"10219800",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7758650",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"53",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1488640",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"43953500",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"51",\N,\N,\N,\N,\N,\N,\N,\N,\N,"480357",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"329410",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1203750",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"41",\N,\N,\N,\N,\N,\N,\N,\N,\N,"375893",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"42410900",\N,\N
"1","1","2055",\N,\N,\N,"4","4019",\N,\N,"87",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"411298000",\N,\N
