"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run038","Trips",1066188
"ABM","Mode Share","Mode","Bike","","","Run038","Trips",24913
"ABM","Mode Share","Mode","SchoolBus","","","Run038","Trips",16254
"ABM","Mode Share","Mode","Taxi","","","Run038","Trips",2455
"ABM","Mode Share","Mode","Transit","","","Run038","Trips",25727
"ABM","Mode Share","Mode","Walk","","","Run038","Trips",156907
"ABM","Mode Share","Mode","Auto","","","Run038","Share",0.824939417104339
"ABM","Mode Share","Mode","Bike","","","Run038","Share",0.0192758835199049
"ABM","Mode Share","Mode","SchoolBus","","","Run038","Share",0.0125761735131271
"ABM","Mode Share","Mode","Taxi","","","Run038","Share",0.00189950202871459
"ABM","Mode Share","Mode","Transit","","","Run038","Share",0.0199056980418494
"ABM","Mode Share","Mode","Walk","","","Run038","Share",0.121403325792065
"ABM","PMT","Mode","Auto","","","Run038","TotalPMT",5162735
"ABM","PMT","Mode","Bike","","","Run038","TotalPMT",57952.3
"ABM","PMT","Mode","SchoolBus","","","Run038","TotalPMT",95344.49
"ABM","PMT","Mode","Taxi","","","Run038","TotalPMT",6054.19
"ABM","PMT","Mode","Transit","","","Run038","TotalPMT",191226.67
"ABM","PMT","Mode","Walk","","","Run038","TotalPMT",125969.34
"ABM","PMT","Mode","Auto","","","Run038","PMTRatio",0.915495094793087
"ABM","PMT","Mode","Bike","","","Run038","PMTRatio",0.0102765387690783
"ABM","PMT","Mode","SchoolBus","","","Run038","PMTRatio",0.0169072038193997
"ABM","PMT","Mode","Taxi","","","Run038","PMTRatio",0.0010735746165444
"ABM","PMT","Mode","Transit","","","Run038","PMTRatio",0.0339097548835291
"ABM","PMT","Mode","Walk","","","Run038","PMTRatio",0.0223378331183612
"ABM","VMT","","","","","Run038","VMT",20720738.846771
"ABM","CongestedVMT","","","","","Run038","CongestedVMT",295247.775878
"ABM","CongestedVMTPCT","","","","","Run038","CongestedVMTPCT",0.0142489019364292
"ABM","VMT","","","","","Run038","VMTPerCapita",15.8772551463391
"ABM","VHT","","","","","Run038","VHT",418727.960292
"ABM","VHT","","","","","Run038","VHTPerCapita",0.320850077385066
"ABM","CommuteTime","Mode","Auto","","","Run038","CommuteTime",18.1160588139492
"ABM","CommuteTime","Mode","Bike","","","Run038","CommuteTime",26.6997785547786
"ABM","CommuteTime","Mode","Taxi","","","Run038","CommuteTime",4.33227272727273
"ABM","CommuteTime","Mode","Transit","","","Run038","CommuteTime",60.2491405561847
"ABM","CommuteTime","Mode","Walk","","","Run038","CommuteTime",22.3382576321668
"ABM","AverageTransitTravelTime","","","","","Run038","AverageTransitTravelTime",46.9158269522292
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run038","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run038","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run038","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run038","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run038","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run038","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run038","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run038","TransitMilesPerFrequency",144.246481
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run038","TransitMilesPerFrequency",1397.240469
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run038","TransitMilesPerFrequency",272.914472
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run038","TransitMilesPerFrequency",47.692756
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run038","TransitMilesPerFrequency",91.331854
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run038","TransitMilesPerFrequency",143.713573
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run038","TransitMilesPerFrequency",1120.682215
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run038","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run038","TransitMilesPerFrequency",47.692756
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run038","TransitMilesPerFrequency",91.331854
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run038","Population",1305058
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run038","Population",498054.469779
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run038","Population",0.381634
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run038","Population",625198
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run038","Population",351861.301634
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run038","Population",0.5628
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run038","Jobs",481906
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run038","Jobs",291804.024841
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run038","Jobs",0.605521
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run038","Jobs",148035
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run038","Jobs",105043.006141
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run038","Jobs",0.709582
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run038","AverageTransitSpeed",13.448687
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run038","AverageTransitSpeed",15.015585
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run038","AverageTransitSpeed",13.461491
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run038","TravelTimeIndex",1.190391
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run038","TravelTimeIndex",1.27879
"ABM","Speed","","","","","Run038","Speed",49.4849659247054
"ABM","Accessibility","","","","","Run038","Auto Accessibility Off Peak",82936.1180882652
"ABM","Accessibility","","","","","Run038","Auto Accessibility Peak",74512.2142508762
"ABM","Accessibility","","","","","Run038","Auto Accessibility Off Peak within 30 Minutes",393579.64800524
"ABM","Accessibility","","","","","Run038","Auto Accessibility Peak within 30 Minutes",368674.148212029
"ABM","Accessibility","","","","","Run038","Auto Accessibility Percentage Off Peak within 30 Minutes",0.816714562601917
"ABM","Accessibility","","","","","Run038","Auto Accessibility Percentage Peak within 30 Minutes",0.76503332229113
"ABM","Accessibility","","","","","Run038","Transit Accessibility Off Peak",1605.14650652183
"ABM","Accessibility","","","","","Run038","Transit Accessibility Peak",1910.9378843396
"ABM","Accessibility","","","","","Run038","Transit Accessibility Off Peak within 45 Minutes",29269.6170355159
"ABM","Accessibility","","","","","Run038","Transit Accessibility Off Peak within 60 Minutes",67004.7113732669
"ABM","Accessibility","","","","","Run038","Transit Accessibility Off Peak within 90 Minutes",129730.473615884
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percentage Off Peak within 45 Minutes",0.0607371915591752
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percentage Off Peak within 60 Minutes",0.139041039898376
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percentage Off Peak within 90 Minutes",0.269202860341818
"ABM","Accessibility","","","","","Run038","Transit Accessibility Peak within 45 Minutes",35729.3838703292
"ABM","Accessibility","","","","","Run038","Transit Accessibility Peak within 60 Minutes",74578.9568887839
"ABM","Accessibility","","","","","Run038","Transit Accessibility Peak within 90 Minutes",139814.176073691
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percetange Peak within 45 Minutes",0.0741418116195466
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percentage Peak within 60 Minutes",0.154758307405975
"ABM","Accessibility","","","","","Run038","Transit Accessibility Percentage Peak within 90 Minutes",0.290127485596135
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","0","Run038","CommuteTime",19.6959930337861
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","1","Run038","CommuteTime",16.0985172079857
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","0","Run038","CommuteTime",26.9813698630137
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","1","Run038","CommuteTime",25.9467696629213
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","0","Run038","CommuteTime",4.14333333333333
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","1","Run038","CommuteTime",4.347
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","0","Run038","CommuteTime",60.0842723196086
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","1","Run038","CommuteTime",58.5156315660884
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","0","Run038","CommuteTime",20.8012977099237
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","1","Run038","CommuteTime",25.0564346349745
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","0","Run038","CommuteTime",20.2083226372409
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","1","Run038","CommuteTime",16.3795881093936
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","0","Run038","CommuteTime",27.647027027027
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","1","Run038","CommuteTime",27.1969795918367
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","0","Run038","CommuteTime",5.02666666666667
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","1","Run038","CommuteTime",4.055
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","0","Run038","CommuteTime",66.1593575418994
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","1","Run038","CommuteTime",65.4109971236817
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","0","Run038","CommuteTime",18.4608227848101
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","1","Run038","CommuteTime",20.5847005988024
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","0","Run038","Average Travel Time per Household",17.974481548928
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Bike","Disadvantage Zone","0","Run038","Average Travel Time per Household",0.450090777899945
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","SchoolBus","Disadvantage Zone","0","Run038","Average Travel Time per Household",0.828087101429357
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Taxi","Disadvantage Zone","0","Run038","Average Travel Time per Household",0.0250093801539307
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Transit","Disadvantage Zone","0","Run038","Average Travel Time per Household",1.59981033534909
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Walk","Disadvantage Zone","0","Run038","Average Travel Time per Household",4.1671464059923
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","1","Run038","Average Travel Time per Household",15.977829982682
