"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,914868
2055,117,61,491337
2055,117,54,54873.8
2055,117,53,33629.1
2055,117,52,498547
2055,117,51,10556.9
2055,117,43,6865.98
2055,117,42,9724.84
2055,117,41,5006.55
2055,117,32,487507
2055,117,31,4812490
2055,117,21,5069530
2055,117,11,17199.2
2055,116,62,2095430
2055,116,61,1152130
2055,116,54,161141
2055,116,53,93456.5
2055,116,52,1334510
2055,116,51,33810.3
2055,116,43,23885.7
2055,116,42,31151.2
2055,116,41,17677.6
2055,116,32,1002610
2055,116,31,10000400
2055,116,21,9546200
2055,116,11,36488.8
2055,110,62,756937
2055,110,61,824322
2055,110,54,187099
2055,110,53,60277.2
2055,110,52,1673420
2055,110,51,12765.1
2055,110,43,21412.6
2055,110,42,29712.4
2055,110,41,9629.1
2055,110,32,1280990
2055,110,31,11611800
2055,110,21,6216720
2055,110,11,540287
2055,107,62,6099150
2055,107,61,3275600
2055,107,54,365827
2055,107,53,224195
2055,107,52,3323670
2055,107,51,70379.5
2055,107,43,45773.4
2055,107,42,64832.6
2055,107,41,33377.2
2055,107,32,3250060
2055,107,31,32083400
2055,107,21,33797000
2055,107,11,114662
2055,106,62,16763400
2055,106,61,9217020
2055,106,54,1289130
2055,106,53,747652
2055,106,52,10676100
2055,106,51,270483
2055,106,43,191086
2055,106,42,249209
2055,106,41,141420
2055,106,32,8020850
2055,106,31,80003500
2055,106,21,76369600
2055,106,11,291910
2055,100,62,823164
2055,100,61,896068
2055,100,54,210331
2055,100,53,67051.4
2055,100,52,1873790
2055,100,51,13993.9
2055,100,43,23519.9
2055,100,42,33317.9
2055,100,41,10785.1
2055,100,32,1446880
2055,100,31,13121300
2055,100,21,7027530
2055,100,11,610757
2055,98,62,3.19527e+11
2055,98,61,2.08452e+11
2055,98,54,20333400000
2055,98,53,11109800000
2055,98,52,1.73361e+11
2055,98,51,3551600000
2055,98,43,2723700000
2055,98,42,5285880000
2055,98,41,1794980000
2055,98,32,93539500000
2055,98,31,8.71036e+11
2055,98,21,3.94175e+11
2055,98,11,10033800000
2055,87,62,15697700
2055,87,61,9397240
2055,87,54,7543440
2055,87,53,1419630
2055,87,52,42968600
2055,87,51,449467
2055,87,43,315258
2055,87,42,1134620
2055,87,41,354763
2055,87,32,41362600
2055,87,31,401004000
2055,87,21,232884000
2055,87,11,151038000
2055,3,62,237751000
2055,3,61,133887000
2055,3,54,5686530
2055,3,53,3537710
2055,3,52,80881600
2055,3,51,3410900
2055,3,43,1543720
2055,3,42,3050670
2055,3,41,1284760
2055,3,32,15214100
2055,3,31,101432000
2055,3,21,38421900
2055,3,11,19168800
2055,2,62,380135000
2055,2,61,185180000
2055,2,54,86158300
2055,2,53,18183300
2055,2,52,379752000
2055,2,51,14561200
2055,2,43,5338930
2055,2,42,41525300
2055,2,41,13353200
2055,2,32,320417000
2055,2,31,3301550000
2055,2,21,2142810000
2055,2,11,304198000
