"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run022","Trips",1074203
"ABM","Mode Share","Mode","Bike","","","Run022","Trips",21196
"ABM","Mode Share","Mode","SchoolBus","","","Run022","Trips",17213
"ABM","Mode Share","Mode","Taxi","","","Run022","Trips",2692
"ABM","Mode Share","Mode","Transit","","","Run022","Trips",15566
"ABM","Mode Share","Mode","Walk","","","Run022","Trips",149401
"ABM","Mode Share","Mode","Auto","","","Run022","Share",0.839043452519037
"ABM","Mode Share","Mode","Bike","","","Run022","Share",0.0165558698119383
"ABM","Mode Share","Mode","SchoolBus","","","Run022","Share",0.0134448097316896
"ABM","Mode Share","Mode","Taxi","","","Run022","Share",0.00210267982325617
"ABM","Mode Share","Mode","Transit","","","Run022","Share",0.0121583633465102
"ABM","Mode Share","Mode","Walk","","","Run022","Share",0.116694824767569
"ABM","PMT","Mode","Auto","","","Run022","TotalPMT",5344713.66
"ABM","PMT","Mode","Bike","","","Run022","TotalPMT",52721.47
"ABM","PMT","Mode","SchoolBus","","","Run022","TotalPMT",102573.18
"ABM","PMT","Mode","Taxi","","","Run022","TotalPMT",6568.92
"ABM","PMT","Mode","Transit","","","Run022","TotalPMT",102239.64
"ABM","PMT","Mode","Walk","","","Run022","TotalPMT",120107.83
"ABM","PMT","Mode","Auto","","","Run022","PMTRatio",0.932934876941217
"ABM","PMT","Mode","Bike","","","Run022","PMTRatio",0.00920268161318301
"ABM","PMT","Mode","SchoolBus","","","Run022","PMTRatio",0.017904438506584
"ABM","PMT","Mode","Taxi","","","Run022","PMTRatio",0.00114662355398038
"ABM","PMT","Mode","Transit","","","Run022","PMTRatio",0.017846218156786
"ABM","PMT","Mode","Walk","","","Run022","PMTRatio",0.0209651612282493
"ABM","VMT","","","","","Run022","VMT",27354880.441166
"ABM","CongestedVMT","","","","","Run022","CongestedVMT",1431235.815918
"ABM","CongestedVMTPCT","","","","","Run022","CongestedVMTPCT",0.0523210408101127
"ABM","VMT","","","","","Run022","VMTPerCapita",21.606716113259
"ABM","VHT","","","","","Run022","VHT",672807.882912
"ABM","VHT","","","","","Run022","VHTPerCapita",0.531428713647953
"ABM","CommuteTime","Mode","Auto","","","Run022","CommuteTime",21.4597804233551
"ABM","CommuteTime","Mode","Bike","","","Run022","CommuteTime",25.7651312335958
"ABM","CommuteTime","Mode","Taxi","","","Run022","CommuteTime",3.38357142857143
"ABM","CommuteTime","Mode","Transit","","","Run022","CommuteTime",66.8973815140468
"ABM","CommuteTime","Mode","Walk","","","Run022","CommuteTime",20.5424121779859
"ABM","AverageTransitTravelTime","","","","","Run022","AverageTransitTravelTime",52.5289078761403
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run022","HighwayLaneMiles",612.284471
