"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run044","Trips",1114939
"ABM","Mode Share","Mode","Bike","","","Run044","Trips",20498
"ABM","Mode Share","Mode","SchoolBus","","","Run044","Trips",19171
"ABM","Mode Share","Mode","Taxi","","","Run044","Trips",1895
"ABM","Mode Share","Mode","Transit","","","Run044","Trips",8857
"ABM","Mode Share","Mode","Walk","","","Run044","Trips",149634
"ABM","Mode Share","Mode","Auto","","","Run044","Share",0.847866226005594
"ABM","Mode Share","Mode","Bike","","","Run044","Share",0.0155879038231353
"ABM","Mode Share","Mode","SchoolBus","","","Run044","Share",0.0145787737434543
"ABM","Mode Share","Mode","Taxi","","","Run044","Share",0.00144107121401314
"ABM","Mode Share","Mode","Transit","","","Run044","Share",0.00673539194855642
"ABM","Mode Share","Mode","Walk","","","Run044","Share",0.113790633265247
"ABM","PMT","Mode","Auto","","","Run044","TotalPMT",5574304.3
"ABM","PMT","Mode","Bike","","","Run044","TotalPMT",53901.43
"ABM","PMT","Mode","SchoolBus","","","Run044","TotalPMT",115937.52
"ABM","PMT","Mode","Taxi","","","Run044","TotalPMT",5396.15
"ABM","PMT","Mode","Transit","","","Run044","TotalPMT",48167.9
"ABM","PMT","Mode","Walk","","","Run044","TotalPMT",122531.61
"ABM","PMT","Mode","Auto","","","Run044","PMTRatio",0.941567457790314
"ABM","PMT","Mode","Bike","","","Run044","PMTRatio",0.00910460385457653
"ABM","PMT","Mode","SchoolBus","","","Run044","PMTRatio",0.0195832502306904
"ABM","PMT","Mode","Taxi","","","Run044","PMTRatio",0.000911475040455757
"ABM","PMT","Mode","Transit","","","Run044","PMTRatio",0.00813614124906996
"ABM","PMT","Mode","Walk","","","Run044","PMTRatio",0.0206970718348932
"ABM","VMT","","","","","Run044","VMT",28226653.907405
"ABM","CongestedVMT","","","","","Run044","CongestedVMT",1898694.834338
"ABM","CongestedVMTPCT","","","","","Run044","CongestedVMTPCT",0.0672660259542806
"ABM","VMT","","","","","Run044","VMTPerCapita",21.8538013378659
"ABM","VHT","","","","","Run044","VHT",757143.04418
"ABM","VHT","","","","","Run044","VHTPerCapita",0.58619961565887
"ABM","CommuteTime","Mode","Auto","","","Run044","CommuteTime",23.392542226585
"ABM","CommuteTime","Mode","Bike","","","Run044","CommuteTime",26.9416629213483
"ABM","CommuteTime","Mode","Taxi","","","Run044","CommuteTime",3.40722222222222
"ABM","CommuteTime","Mode","Transit","","","Run044","CommuteTime",64.8953837953092
"ABM","CommuteTime","Mode","Walk","","","Run044","CommuteTime",21.0811355932203
"ABM","AverageTransitTravelTime","","","","","Run044","AverageTransitTravelTime",51.1965451055662
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run044","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run044","HighwayLaneMiles",35.846954
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run044","HighwayLaneMiles",1716.47024
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run044","HighwayLaneMiles",2201.072256
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run044","HighwayLaneMiles",270.7204
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run044","HighwayLaneMiles",85.659188
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run044","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run044","TransitMilesPerFrequency",93.565002
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run044","TransitMilesPerFrequency",896.301004
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run044","TransitMilesPerFrequency",177.005676
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run044","TransitMilesPerFrequency",30.935794
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run044","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run044","TransitMilesPerFrequency",93.219333
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run044","TransitMilesPerFrequency",717.233994
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run044","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run044","TransitMilesPerFrequency",31.084965
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run044","TransitMilesPerFrequency",0
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run044","Population",1291613
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run044","Population",503208.097428
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run044","Population",0.389597
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run044","Population",623055
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run044","Population",355899.574182
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run044","Population",0.571217
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run044","Jobs",487965
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run044","Jobs",301537.448849
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run044","Jobs",0.617949
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run044","Jobs",150951
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run044","Jobs",109941.618866
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run044","Jobs",0.728327
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run044","AverageTransitSpeed",12.238952
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run044","AverageTransitSpeed",10.248734
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run044","AverageTransitSpeed",12.217433
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run044","TravelTimeIndex",1.520911
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run044","TravelTimeIndex",1.941762
"ABM","Speed","","","","","Run044","Speed",37.2804770833958
"ABM","Accessibility","","","","","Run044","Auto Accessibility Off Peak",71931.9737361035
"ABM","Accessibility","","","","","Run044","Auto Accessibility Peak",39355.0888393669
"ABM","Accessibility","","","","","Run044","Auto Accessibility Off Peak within 30 Minutes",349515.402349647
"ABM","Accessibility","","","","","Run044","Auto Accessibility Peak within 30 Minutes",194514.15669581
"ABM","Accessibility","","","","","Run044","Auto Accessibility Percentage Off Peak within 30 Minutes",0.716271458710454
"ABM","Accessibility","","","","","Run044","Auto Accessibility Percentage Peak within 30 Minutes",0.398623173169817
"ABM","Accessibility","","","","","Run044","Transit Accessibility Off Peak",928.021128983811
"ABM","Accessibility","","","","","Run044","Transit Accessibility Peak",928.13483704694
"ABM","Accessibility","","","","","Run044","Transit Accessibility Off Peak within 45 Minutes",13645.5005624212
"ABM","Accessibility","","","","","Run044","Transit Accessibility Off Peak within 60 Minutes",38784.6425872269
"ABM","Accessibility","","","","","Run044","Transit Accessibility Off Peak within 90 Minutes",100564.265590819
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percentage Off Peak within 45 Minutes",0.0279640969381436
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percentage Off Peak within 60 Minutes",0.0794824271970878
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percentage Off Peak within 90 Minutes",0.20608909571551
"ABM","Accessibility","","","","","Run044","Transit Accessibility Peak within 45 Minutes",13950.3375583207
"ABM","Accessibility","","","","","Run044","Transit Accessibility Peak within 60 Minutes",35791.2915457968
"ABM","Accessibility","","","","","Run044","Transit Accessibility Peak within 90 Minutes",90162.5992754693
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percetange Peak within 45 Minutes",0.0285888077184238
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percentage Peak within 60 Minutes",0.0733480711645236
"ABM","Accessibility","","","","","Run044","Transit Accessibility Percentage Peak within 90 Minutes",0.184772676883525
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","0","Run044","CommuteTime",24.089231348689
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","1","Run044","CommuteTime",19.2219956698558
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","0","Run044","CommuteTime",26.9552631578947
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","1","Run044","CommuteTime",26.3077322404372
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","0","Run044","CommuteTime",3.004
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","1","Run044","CommuteTime",2.962
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","0","Run044","CommuteTime",68.0689358372457
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","1","Run044","CommuteTime",61.8855456570156
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","0","Run044","CommuteTime",19.0222869955157
