"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run105","Trips",1037813
"ABM","Mode Share","Mode","Bike","","","Run105","Trips",20948
"ABM","Mode Share","Mode","SchoolBus","","","Run105","Trips",15466
"ABM","Mode Share","Mode","Taxi","","","Run105","Trips",2006
"ABM","Mode Share","Mode","Transit","","","Run105","Trips",16007
"ABM","Mode Share","Mode","Walk","","","Run105","Trips",141664
"ABM","Mode Share","Mode","Auto","","","Run105","Share",0.84108082962694
"ABM","Mode Share","Mode","Bike","","","Run105","Share",0.0169770095566592
"ABM","Mode Share","Mode","SchoolBus","","","Run105","Share",0.0125342003916026
"ABM","Mode Share","Mode","Taxi","","","Run105","Share",0.00162573425485289
"ABM","Mode Share","Mode","Transit","","","Run105","Share",0.0129726461702045
"ABM","Mode Share","Mode","Walk","","","Run105","Share",0.114809579999741
"ABM","PMT","Mode","Auto","","","Run105","TotalPMT",5092753.65
"ABM","PMT","Mode","Bike","","","Run105","TotalPMT",50980.29
"ABM","PMT","Mode","SchoolBus","","","Run105","TotalPMT",85013.64
"ABM","PMT","Mode","Taxi","","","Run105","TotalPMT",4746.32
"ABM","PMT","Mode","Transit","","","Run105","TotalPMT",105145.32
"ABM","PMT","Mode","Walk","","","Run105","TotalPMT",116079.52
"ABM","PMT","Mode","Auto","","","Run105","PMTRatio",0.933641841632333
"ABM","PMT","Mode","Bike","","","Run105","PMTRatio",0.00934608958408
"ABM","PMT","Mode","SchoolBus","","","Run105","PMTRatio",0.0155853388693695
"ABM","PMT","Mode","Taxi","","","Run105","PMTRatio",0.000870131023474182
"ABM","PMT","Mode","Transit","","","Run105","PMTRatio",0.019276029619815
"ABM","PMT","Mode","Walk","","","Run105","PMTRatio",0.0212805692709282
"ABM","VMT","","","","","Run105","VMT",27819805.452574
"ABM","CongestedVMT","","","","","Run105","CongestedVMT",1589842.57698
"ABM","CongestedVMTPCT","","","","","Run105","CongestedVMTPCT",0.0571478682584713
"ABM","VMT","","","","","Run105","VMTPerCapita",23.0452072364892
"ABM","VHT","","","","","Run105","VHT",693207.378977
"ABM","VHT","","","","","Run105","VHTPerCapita",0.574235061910198
"ABM","CommuteTime","Mode","Auto","","","Run105","CommuteTime",21.9594092324783
