"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run001","Trips",975355
"ABM","Mode Share","Mode","Bike","","","Run001","Trips",20047
"ABM","Mode Share","Mode","SchoolBus","","","Run001","Trips",15311
"ABM","Mode Share","Mode","Taxi","","","Run001","Trips",1604
"ABM","Mode Share","Mode","Transit","","","Run001","Trips",15457
"ABM","Mode Share","Mode","Walk","","","Run001","Trips",132933
"ABM","Mode Share","Mode","Auto","","","Run001","Share",0.840311120722112
"ABM","Mode Share","Mode","Bike","","","Run001","Share",0.0172713699495221
"ABM","Mode Share","Mode","SchoolBus","","","Run001","Share",0.013191098184124
"ABM","Mode Share","Mode","Taxi","","","Run001","Share",0.00138191636649042
"ABM","Mode Share","Mode","Transit","","","Run001","Share",0.0133168835890539
"ABM","Mode Share","Mode","Walk","","","Run001","Share",0.114527611188698
"ABM","PMT","Mode","Auto","","","Run001","TotalPMT",4720750.77
"ABM","PMT","Mode","Bike","","","Run001","TotalPMT",51490.54
"ABM","PMT","Mode","SchoolBus","","","Run001","TotalPMT",86771.48
"ABM","PMT","Mode","Taxi","","","Run001","TotalPMT",3753.88
"ABM","PMT","Mode","Transit","","","Run001","TotalPMT",102758.89
"ABM","PMT","Mode","Walk","","","Run001","TotalPMT",109846.05
"ABM","PMT","Mode","Auto","","","Run001","PMTRatio",0.930129088616626
"ABM","PMT","Mode","Bike","","","Run001","PMTRatio",0.0101451763450283
"ABM","PMT","Mode","SchoolBus","","","Run001","PMTRatio",0.0170965766977603
"ABM","PMT","Mode","Taxi","","","Run001","PMTRatio",0.000739626630019314
"ABM","PMT","Mode","Transit","","","Run001","PMTRatio",0.0202465746148586
"ABM","PMT","Mode","Walk","","","Run001","PMTRatio",0.0216429570957071
"ABM","VMT","","","","","Run001","VMT",24056703.868191
"ABM","CongestedVMT","","","","","Run001","CongestedVMT",1140527.119452
"ABM","CongestedVMTPCT","","","","","Run001","CongestedVMTPCT",0.04740994966314
"ABM","VMT","","","","","Run001","VMTPerCapita",21.2112188583441
