"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run047","Trips",1159652
"ABM","Mode Share","Mode","Bike","","","Run047","Trips",20889
"ABM","Mode Share","Mode","SchoolBus","","","Run047","Trips",20195
"ABM","Mode Share","Mode","Taxi","","","Run047","Trips",4859
"ABM","Mode Share","Mode","Transit","","","Run047","Trips",20131
"ABM","Mode Share","Mode","Walk","","","Run047","Trips",160409
"ABM","Mode Share","Mode","Auto","","","Run047","Share",0.836608266871553
"ABM","Mode Share","Mode","Bike","","","Run047","Share",0.0150699607181119
"ABM","Mode Share","Mode","SchoolBus","","","Run047","Share",0.0145692879842151
"ABM","Mode Share","Mode","Taxi","","","Run047","Share",0.00350543056772969
"ABM","Mode Share","Mode","Transit","","","Run047","Share",0.0145231164352678
"ABM","Mode Share","Mode","Walk","","","Run047","Share",0.115723937423123
"ABM","PMT","Mode","Auto","","","Run047","TotalPMT",5397684.7
"ABM","PMT","Mode","Bike","","","Run047","TotalPMT",54865.23
"ABM","PMT","Mode","SchoolBus","","","Run047","TotalPMT",120927.75
"ABM","PMT","Mode","Taxi","","","Run047","TotalPMT",12808.93
"ABM","PMT","Mode","Transit","","","Run047","TotalPMT",141698.43
"ABM","PMT","Mode","Walk","","","Run047","TotalPMT",136172.73
"ABM","PMT","Mode","Auto","","","Run047","PMTRatio",0.920453526611035
"ABM","PMT","Mode","Bike","","","Run047","PMTRatio",0.00935602897327914
"ABM","PMT","Mode","SchoolBus","","","Run047","PMTRatio",0.0206215035036481
"ABM","PMT","Mode","Taxi","","","Run047","PMTRatio",0.00218427445208385
"ABM","PMT","Mode","Transit","","","Run047","PMTRatio",0.0241634750560267
"ABM","PMT","Mode","Walk","","","Run047","PMTRatio",0.0232211914039277
"ABM","VMT","","","","","Run047","VMT",26496335.863578
"ABM","CongestedVMT","","","","","Run047","CongestedVMT",1386951.733201
