"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run110","Trips",993421
"ABM","Mode Share","Mode","Bike","","","Run110","Trips",19137
"ABM","Mode Share","Mode","SchoolBus","","","Run110","Trips",16879
"ABM","Mode Share","Mode","Taxi","","","Run110","Trips",1821
"ABM","Mode Share","Mode","Transit","","","Run110","Trips",11052
"ABM","Mode Share","Mode","Walk","","","Run110","Trips",138913
"ABM","Mode Share","Mode","Auto","","","Run110","Share",0.841010545849514
"ABM","Mode Share","Mode","Bike","","","Run110","Share",0.0162010052293259
"ABM","Mode Share","Mode","SchoolBus","","","Run110","Share",0.0142894271445781
"ABM","Mode Share","Mode","Taxi","","","Run110","Share",0.0015416225386739
"ABM","Mode Share","Mode","Transit","","","Run110","Share",0.00935640433686103
"ABM","Mode Share","Mode","Walk","","","Run110","Share",0.117600994901047
"ABM","PMT","Mode","Auto","","","Run110","TotalPMT",4728113.64
"ABM","PMT","Mode","Bike","","","Run110","TotalPMT",48987.39
"ABM","PMT","Mode","SchoolBus","","","Run110","TotalPMT",102496.56
"ABM","PMT","Mode","Taxi","","","Run110","TotalPMT",4696.61
"ABM","PMT","Mode","Transit","","","Run110","TotalPMT",71851.95
"ABM","PMT","Mode","Walk","","","Run110","TotalPMT",114147.27
"ABM","PMT","Mode","Auto","","","Run110","PMTRatio",0.932512824869216
"ABM","PMT","Mode","Bike","","","Run110","PMTRatio",0.00966164794462723
"ABM","PMT","Mode","SchoolBus","","","Run110","PMTRatio",0.0202151140988602
"ABM","PMT","Mode","Taxi","","","Run110","PMTRatio",0.000926299448760502
"ABM","PMT","Mode","Transit","","","Run110","PMTRatio",0.014171162109983
"ABM","PMT","Mode","Walk","","","Run110","PMTRatio",0.0225129515285528
"ABM","VMT","","","","","Run110","VMT",25798831.87389
"ABM","CongestedVMT","","","","","Run110","CongestedVMT",984288.944743
"ABM","CongestedVMTPCT","","","","","Run110","CongestedVMTPCT",0.0381524616910722
"ABM","VMT","","","","","Run110","VMTPerCapita",22.1093553150469
"ABM","VHT","","","","","Run110","VHT",636679.043766
"ABM","VHT","","","","","Run110","VHTPerCapita",0.545627928778943
"ABM","CommuteTime","Mode","Auto","","","Run110","CommuteTime",21.0333314439109
"ABM","CommuteTime","Mode","Bike","","","Run110","CommuteTime",26.7745872801083
"ABM","CommuteTime","Mode","Taxi","","","Run110","CommuteTime",3.31478260869565
"ABM","CommuteTime","Mode","Transit","","","Run110","CommuteTime",68.6325742857143
"ABM","CommuteTime","Mode","Walk","","","Run110","CommuteTime",19.9030167597765
"ABM","AverageTransitTravelTime","","","","","Run110","AverageTransitTravelTime",54.1049565689468
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run110","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run110","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run110","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run110","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run110","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run110","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run110","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run110","TransitMilesPerFrequency",108.384096
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run110","TransitMilesPerFrequency",1049.860242
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run110","TransitMilesPerFrequency",205.062808
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run110","TransitMilesPerFrequency",35.835441
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run110","TransitMilesPerFrequency",68.625039
