"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,1042200
2055,117,61,559725
2055,117,54,62303.9
2055,117,53,38182.6
2055,117,52,566053
2055,117,51,11986.2
2055,117,43,7790.06
2055,117,42,11033.6
2055,117,41,5680.35
2055,117,32,552768
2055,117,31,5456720
2055,117,21,5748170
2055,117,11,19469
2055,116,62,2723700
2055,116,61,1498050
2055,116,54,202865
2055,116,53,117161
2055,116,52,1675040
2055,116,51,42305.3
2055,116,43,29877.9
2055,116,42,39340.6
2055,116,41,22233
2055,116,32,1226280
2055,116,31,12252800
2055,116,21,11697600
2055,116,11,44884.8
2055,110,62,849131
2055,110,61,907947
2055,110,54,199881
2055,110,53,66709.4
2055,110,52,1771680
2055,110,51,14336.7
2055,110,43,23825.9
2055,110,42,32167.5
2055,110,41,10490.6
2055,110,32,1330790
2055,110,31,11906500
2055,110,21,7981600
2055,110,11,594240
2055,107,62,6948060
2055,107,61,3731520
2055,107,54,415362
2055,107,53,254552
2055,107,52,3773710
2055,107,51,79908.5
2055,107,43,51934
2055,107,42,73557.8
2055,107,41,37869.2
2055,107,32,3685140
2055,107,31,36378300
2055,107,21,38321300
2055,107,11,129794
2055,106,62,21789600
2055,106,61,11984400
2055,106,54,1622920
2055,106,53,937285
2055,106,52,13400300
2055,106,51,338443
2055,106,43,239023
2055,106,42,314724
2055,106,41,177864
2055,106,32,9810250
2055,106,31,98022000
2055,106,21,93580800
2055,106,11,359078
2055,100,62,923443
2055,100,61,986976
2055,100,54,224640
2055,100,53,74189.2
2055,100,52,1982800
2055,100,51,15721.1
2055,100,43,26152.1
2055,100,42,36060.6
2055,100,41,11746.5
2055,100,32,1503080
2055,100,31,13454000
2055,100,21,9022580
2055,100,11,671747
2055,98,62,3.53409e+11
2055,98,61,2.30212e+11
2055,98,54,22470700000
2055,98,53,12348400000
2055,98,52,1.92039e+11
2055,98,51,3950800000
2055,98,43,3028870000
2055,98,42,5851230000
2055,98,41,1988540000
2055,98,32,1.03961e+11
2055,98,31,9.65558e+11
2055,98,21,5.90353e+11
2055,98,11,11034200000
2055,87,62,17457700
2055,87,61,10419200
2055,87,54,7838840
2055,87,53,1540760
2055,87,52,44653300
2055,87,51,515655
2055,87,43,336130
2055,87,42,1235450
2055,87,41,390432
2055,87,32,43151100
2055,87,31,417307000
2055,87,21,290215000
2055,87,11,155590000
2055,3,62,267826000
2055,3,61,151943000
2055,3,54,6314250
2055,3,53,4062650
2055,3,52,88788300
2055,3,51,3888460
2055,3,43,1741650
2055,3,42,3442840
2055,3,41,1457580
2055,3,32,15862800
2055,3,31,104340000
2055,3,21,52175000
2055,3,11,20869700
2055,2,62,435955000
2055,2,61,212262000
2055,2,54,88302100
2055,2,53,19822100
2055,2,52,403742000
2055,2,51,16443000
2055,2,43,5637290
2055,2,42,43626900
2055,2,41,14057400
2055,2,32,342987000
2055,2,31,3533680000
2055,2,21,2892460000
2055,2,11,334491000
