"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run093","Trips",1139771
"ABM","Mode Share","Mode","Bike","","","Run093","Trips",20236
"ABM","Mode Share","Mode","SchoolBus","","","Run093","Trips",19981
"ABM","Mode Share","Mode","Taxi","","","Run093","Trips",1869
"ABM","Mode Share","Mode","Transit","","","Run093","Trips",18703
"ABM","Mode Share","Mode","Walk","","","Run093","Trips",155681
"ABM","Mode Share","Mode","Auto","","","Run093","Share",0.840389724245175
"ABM","Mode Share","Mode","Bike","","","Run093","Share",0.0149206520080133
"ABM","Mode Share","Mode","SchoolBus","","","Run093","Share",0.0147326323271454
"ABM","Mode Share","Mode","Taxi","","","Run093","Share",0.00137807366094964
"ABM","Mode Share","Mode","Transit","","","Run093","Share",0.0137903219265602
"ABM","Mode Share","Mode","Walk","","","Run093","Share",0.114788595832157
"ABM","PMT","Mode","Auto","","","Run093","TotalPMT",5627704.43
"ABM","PMT","Mode","Bike","","","Run093","TotalPMT",53784.85
"ABM","PMT","Mode","SchoolBus","","","Run093","TotalPMT",120552.64
"ABM","PMT","Mode","Taxi","","","Run093","TotalPMT",5962.08
"ABM","PMT","Mode","Transit","","","Run093","TotalPMT",136528.84
"ABM","PMT","Mode","Walk","","","Run093","TotalPMT",127396.65
"ABM","PMT","Mode","Auto","","","Run093","PMTRatio",0.926839555575933
"ABM","PMT","Mode","Bike","","","Run093","PMTRatio",0.00885795035805002
"ABM","PMT","Mode","SchoolBus","","","Run093","PMTRatio",0.0198540908945897
"ABM","PMT","Mode","Taxi","","","Run093","PMTRatio",0.000981908635437728
"ABM","PMT","Mode","Transit","","","Run093","PMTRatio",0.0224852479306376
"ABM","PMT","Mode","Walk","","","Run093","PMTRatio",0.0209812466053521
"ABM","VMT","","","","","Run093","VMT",26591338.324508
"ABM","CongestedVMT","","","","","Run093","CongestedVMT",1753800.375582
"ABM","CongestedVMTPCT","","","","","Run093","CongestedVMTPCT",0.0659538212849409
"ABM","VMT","","","","","Run093","VMTPerCapita",20.1439765984892
"ABM","VHT","","","","","Run093","VHT",723793.418246
"ABM","VHT","","","","","Run093","VHTPerCapita",0.548301762828166
"ABM","CommuteTime","Mode","Auto","","","Run093","CommuteTime",23.3367585771036
"ABM","CommuteTime","Mode","Bike","","","Run093","CommuteTime",26.7212774725275
"ABM","CommuteTime","Mode","Taxi","","","Run093","CommuteTime",2.88882352941176
"ABM","CommuteTime","Mode","Transit","","","Run093","CommuteTime",67.1117090741876
"ABM","CommuteTime","Mode","Walk","","","Run093","CommuteTime",19.5886180904523
"ABM","AverageTransitTravelTime","","","","","Run093","AverageTransitTravelTime",48.8752317809977
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run093","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run093","HighwayLaneMiles",35.846954
