"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run015","Trips",1131602
"ABM","Mode Share","Mode","Bike","","","Run015","Trips",23894
"ABM","Mode Share","Mode","SchoolBus","","","Run015","Trips",17595
"ABM","Mode Share","Mode","Taxi","","","Run015","Trips",3958
"ABM","Mode Share","Mode","Transit","","","Run015","Trips",34009
"ABM","Mode Share","Mode","Walk","","","Run015","Trips",163344
"ABM","Mode Share","Mode","Auto","","","Run015","Share",0.823341351365903
"ABM","Mode Share","Mode","Bike","","","Run015","Share",0.0173850154467179
"ABM","Mode Share","Mode","SchoolBus","","","Run015","Share",0.0128019313126727
"ABM","Mode Share","Mode","Taxi","","","Run015","Share",0.00287979790483425
"ABM","Mode Share","Mode","Transit","","","Run015","Share",0.0247445798245346
"ABM","Mode Share","Mode","Walk","","","Run015","Share",0.118847324145337
"ABM","PMT","Mode","Auto","","","Run015","TotalPMT",5720804.15
"ABM","PMT","Mode","Bike","","","Run015","TotalPMT",57202.51
"ABM","PMT","Mode","SchoolBus","","","Run015","TotalPMT",98629.2
"ABM","PMT","Mode","Taxi","","","Run015","TotalPMT",8730.44
"ABM","PMT","Mode","Transit","","","Run015","TotalPMT",272965.08
"ABM","PMT","Mode","Walk","","","Run015","TotalPMT",131041.7
"ABM","PMT","Mode","Auto","","","Run015","PMTRatio",0.909598473048446
"ABM","PMT","Mode","Bike","","","Run015","PMTRatio",0.00909510523106064
"ABM","PMT","Mode","SchoolBus","","","Run015","PMTRatio",0.0156818809673793
"ABM","PMT","Mode","Taxi","","","Run015","PMTRatio",0.00138812563493212
"ABM","PMT","Mode","Transit","","","Run015","PMTRatio",0.043400999833834
"ABM","PMT","Mode","Walk","","","Run015","PMTRatio",0.0208354152843482
"ABM","VMT","","","","","Run015","VMT",34066541.368251
"ABM","CongestedVMT","","","","","Run015","CongestedVMT",3192879.809333
"ABM","CongestedVMTPCT","","","","","Run015","CongestedVMTPCT",0.0937248009658142
"ABM","VMT","","","","","Run015","VMTPerCapita",25.1058957076506
"ABM","VHT","","","","","Run015","VHT",851235.286244
"ABM","VHT","","","","","Run015","VHTPerCapita",0.627331788340307
"ABM","CommuteTime","Mode","Auto","","","Run015","CommuteTime",22.7383496925418
"ABM","CommuteTime","Mode","Bike","","","Run015","CommuteTime",26.6785254027261
"ABM","CommuteTime","Mode","Taxi","","","Run015","CommuteTime",5.328125
"ABM","CommuteTime","Mode","Transit","","","Run015","CommuteTime",62.2659100642398
"ABM","CommuteTime","Mode","Walk","","","Run015","CommuteTime",22.584212098581
"ABM","AverageTransitTravelTime","","","","","Run015","AverageTransitTravelTime",46.2412352612544
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run015","HighwayLaneMiles",612.284471
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run015","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run015","HighwayLaneMiles",1824.467818
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run015","HighwayLaneMiles",2215.157417
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run015","HighwayLaneMiles",280.388718
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run015","HighwayLaneMiles",103.731637
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run015","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run015","TransitMilesPerFrequency",313.601586
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run015","TransitMilesPerFrequency",3004.128063
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run015","TransitMilesPerFrequency",593.334483
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run015","TransitMilesPerFrequency",103.68727
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run015","TransitMilesPerFrequency",198.561615
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run015","TransitMilesPerFrequency",312.443008
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run015","TransitMilesPerFrequency",2426.497278
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run015","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run015","TransitMilesPerFrequency",103.68727
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run015","TransitMilesPerFrequency",198.561615
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run015","Population",1356914
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run015","Population",519174.894328
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run015","Population",0.382614
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run015","Population",646243
