"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,953355
2055,117,61,512007
2055,117,54,57339.7
2055,117,53,35140.3
2055,117,52,520950
2055,117,51,11031.3
2055,117,43,7181.25
2055,117,42,10171.4
2055,117,41,5236.46
2055,117,32,510258
2055,117,31,5037090
2055,117,21,5306120
2055,117,11,18041.9
2055,116,62,1982330
2055,116,61,1089540
2055,116,54,158309
2055,116,53,92007.9
2055,116,52,1312880
2055,116,51,33190.9
2055,116,43,23673.4
2055,116,42,30715.2
2055,116,41,17416.6
2055,116,32,998679
2055,116,31,9949690
2055,116,21,9501760
2055,116,11,36454.8
2055,110,62,804542
2055,110,61,888466
2055,110,54,195176
2055,110,53,64133.3
2055,110,52,1734180
2055,110,51,13552
2055,110,43,22338.6
2055,110,42,30633.4
2055,110,41,9944.98
2055,110,32,1312230
2055,110,31,11848800
2055,110,21,9914940
2055,110,11,580158
2055,107,62,6355730
2055,107,61,3413390
2055,107,54,382267
2055,107,53,234270
2055,107,52,3473020
2055,107,51,73542.6
2055,107,43,47875.3
2055,107,42,67809.7
2055,107,41,34909.9
2055,107,32,3401740
2055,107,31,33580700
2055,107,21,35374400
2055,107,11,120280
2055,106,62,15858700
2055,106,61,8716340
2055,106,54,1266470
2055,106,53,736063
2055,106,52,10503000
2055,106,51,265528
2055,106,43,189387
2055,106,42,245721
2055,106,41,139333
2055,106,32,7989440
2055,106,31,79597600
2055,106,21,76014100
2055,106,11,291639
2055,100,62,874919
2055,100,61,965790
2055,100,54,219392
2055,100,53,71342.8
2055,100,52,1941430
2055,100,51,14853
2055,100,43,24530.6
2055,100,42,34343
2055,100,41,11136.2
2055,100,32,1482130
2055,100,31,13388900
2055,100,21,11208100
2055,100,11,655828
2055,98,62,3.42408e+11
2055,98,61,2.23558e+11
2055,98,54,2.1854e+10
2055,98,53,11877600000
2055,98,52,1.85465e+11
2055,98,51,3792450000
2055,98,43,2907170000
2055,98,42,5667170000
2055,98,41,1925490000
2055,98,32,99588400000
2055,98,31,9.29657e+11
2055,98,21,7.5196e+11
2055,98,11,10787800000
2055,87,62,16788000
2055,87,61,9987530
2055,87,54,7697660
2055,87,53,1463770
2055,87,52,43606500
2055,87,51,467070
2055,87,43,325229
2055,87,42,1183920
2055,87,41,368915
2055,87,32,42064300
2055,87,31,408083000
2055,87,21,348391000
2055,87,11,152794000
2055,3,62,251856000
2055,3,61,140602000
2055,3,54,5884590
2055,3,53,3669700
2055,3,52,83002700
2055,3,51,3569570
2055,3,43,1612600
2055,3,42,3199940
2055,3,41,1347060
2055,3,32,15439600
2055,3,31,102816000
2055,3,21,68826000
2055,3,11,20660600
2055,2,62,397277000
2055,2,61,193117000
2055,2,54,96845800
2055,2,53,19713000
2055,2,52,405533000
2055,2,51,15352400
2055,2,43,5887310
2055,2,42,46460400
2055,2,41,14961200
2055,2,32,342228000
2055,2,31,3556820000
2055,2,21,3606430000
2055,2,11,325650000
