"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run050","Trips",985684
"ABM","Mode Share","Mode","Bike","","","Run050","Trips",20548
"ABM","Mode Share","Mode","SchoolBus","","","Run050","Trips",15689
"ABM","Mode Share","Mode","Taxi","","","Run050","Trips",1775
"ABM","Mode Share","Mode","Transit","","","Run050","Trips",15931
"ABM","Mode Share","Mode","Walk","","","Run050","Trips",136855
"ABM","Mode Share","Mode","Auto","","","Run050","Share",0.837823273114251
"ABM","Mode Share","Mode","Bike","","","Run050","Share",0.0174656305833833
"ABM","Mode Share","Mode","SchoolBus","","","Run050","Share",0.0133355206454497
"ABM","Mode Share","Mode","Taxi","","","Run050","Share",0.00150873536526696
"ABM","Mode Share","Mode","Transit","","","Run050","Share",0.0135412186501791
"ABM","Mode Share","Mode","Walk","","","Run050","Share",0.11632562164147
"ABM","PMT","Mode","Auto","","","Run050","TotalPMT",4690192.95
"ABM","PMT","Mode","Bike","","","Run050","TotalPMT",50696.74
"ABM","PMT","Mode","SchoolBus","","","Run050","TotalPMT",89188.25
"ABM","PMT","Mode","Taxi","","","Run050","TotalPMT",4390.01
"ABM","PMT","Mode","Transit","","","Run050","TotalPMT",107778.96
"ABM","PMT","Mode","Walk","","","Run050","TotalPMT",113366.14
"ABM","PMT","Mode","Auto","","","Run050","PMTRatio",0.927719923106061
"ABM","PMT","Mode","Bike","","","Run050","PMTRatio",0.0100278125518329
"ABM","PMT","Mode","SchoolBus","","","Run050","PMTRatio",0.0176414312404704
"ABM","PMT","Mode","Taxi","","","Run050","PMTRatio",0.000868343751110461
"ABM","PMT","Mode","Transit","","","Run050","PMTRatio",0.021318672717644
"ABM","PMT","Mode","Walk","","","Run050","PMTRatio",0.022423816632881
"ABM","VMT","","","","","Run050","VMT",22929836.809037
"ABM","CongestedVMT","","","","","Run050","CongestedVMT",905536.096866
"ABM","CongestedVMTPCT","","","","","Run050","CongestedVMTPCT",0.0394916066960021
"ABM","VMT","","","","","Run050","VMTPerCapita",19.7184674772281
"ABM","VHT","","","","","Run050","VHT",549134.067202
"ABM","VHT","","","","","Run050","VHTPerCapita",0.472226746964598
"ABM","CommuteTime","Mode","Auto","","","Run050","CommuteTime",20.0275807792376
"ABM","CommuteTime","Mode","Bike","","","Run050","CommuteTime",25.5377227722772
"ABM","CommuteTime","Mode","Taxi","","","Run050","CommuteTime",2.75551724137931
"ABM","CommuteTime","Mode","Transit","","","Run050","CommuteTime",65.9131134020619
"ABM","CommuteTime","Mode","Walk","","","Run050","CommuteTime",21.1247700631199
"ABM","AverageTransitTravelTime","","","","","Run050","AverageTransitTravelTime",51.8374289121838
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run050","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run050","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run050","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run050","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run050","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run050","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run050","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run050","TransitMilesPerFrequency",102.411655
