"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run107","Trips",1000433
"ABM","Mode Share","Mode","Bike","","","Run107","Trips",22766
"ABM","Mode Share","Mode","SchoolBus","","","Run107","Trips",14402
"ABM","Mode Share","Mode","Taxi","","","Run107","Trips",3751
"ABM","Mode Share","Mode","Transit","","","Run107","Trips",24948
"ABM","Mode Share","Mode","Walk","","","Run107","Trips",141041
"ABM","Mode Share","Mode","Auto","","","Run107","Share",0.828625052905517
"ABM","Mode Share","Mode","Bike","","","Run107","Share",0.018856313170844
"ABM","Mode Share","Mode","SchoolBus","","","Run107","Share",0.0119286928879248
"ABM","Mode Share","Mode","Taxi","","","Run107","Share",0.00310682731722024
"ABM","Mode Share","Mode","Transit","","","Run107","Share",0.0206635904852067
"ABM","Mode Share","Mode","Walk","","","Run107","Share",0.116819523233287
"ABM","PMT","Mode","Auto","","","Run107","TotalPMT",5069620.98
"ABM","PMT","Mode","Bike","","","Run107","TotalPMT",53317.8
"ABM","PMT","Mode","SchoolBus","","","Run107","TotalPMT",76951.72
"ABM","PMT","Mode","Taxi","","","Run107","TotalPMT",7907.82
"ABM","PMT","Mode","Transit","","","Run107","TotalPMT",182316.3
"ABM","PMT","Mode","Walk","","","Run107","TotalPMT",113340.28
"ABM","PMT","Mode","Auto","","","Run107","PMTRatio",0.921170623202527
"ABM","PMT","Mode","Bike","","","Run107","PMTRatio",0.00968805976769247
"ABM","PMT","Mode","SchoolBus","","","Run107","PMTRatio",0.0139824385587315
"ABM","PMT","Mode","Taxi","","","Run107","PMTRatio",0.00143688285698498
"ABM","PMT","Mode","Transit","","","Run107","PMTRatio",0.0331276086227217
"ABM","PMT","Mode","Walk","","","Run107","PMTRatio",0.0205943869913425
"ABM","VMT","","","","","Run107","VMT",29507827.569731
"ABM","CongestedVMT","","","","","Run107","CongestedVMT",1911402.519625
"ABM","CongestedVMTPCT","","","","","Run107","CongestedVMTPCT",0.0647761179676171
"ABM","VMT","","","","","Run107","VMTPerCapita",25.0066971100189
"ABM","VHT","","","","","Run107","VHT",666619.252537
"ABM","VHT","","","","","Run107","VHTPerCapita",0.564933006216965
"ABM","CommuteTime","Mode","Auto","","","Run107","CommuteTime",20.5884719550815
"ABM","CommuteTime","Mode","Bike","","","Run107","CommuteTime",26.2683171521036
"ABM","CommuteTime","Mode","Taxi","","","Run107","CommuteTime",6.38209302325581
"ABM","CommuteTime","Mode","Transit","","","Run107","CommuteTime",57.3511173913043
