"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run028","Trips",1201880
"ABM","Mode Share","Mode","Bike","","","Run028","Trips",25665
"ABM","Mode Share","Mode","SchoolBus","","","Run028","Trips",16890
"ABM","Mode Share","Mode","Taxi","","","Run028","Trips",3367
"ABM","Mode Share","Mode","Transit","","","Run028","Trips",27259
"ABM","Mode Share","Mode","Walk","","","Run028","Trips",174151
"ABM","Mode Share","Mode","Auto","","","Run028","Share",0.829333458458804
"ABM","Mode Share","Mode","Bike","","","Run028","Share",0.0177096242647729
"ABM","Mode Share","Mode","SchoolBus","","","Run028","Share",0.0116546095395291
"ABM","Mode Share","Mode","Taxi","","","Run028","Share",0.00232333157605651
"ABM","Mode Share","Mode","Transit","","","Run028","Share",0.0188095323527545
"ABM","Mode Share","Mode","Walk","","","Run028","Share",0.120169443808083
"ABM","PMT","Mode","Auto","","","Run028","TotalPMT",5691201.13
"ABM","PMT","Mode","Bike","","","Run028","TotalPMT",60830.81
"ABM","PMT","Mode","SchoolBus","","","Run028","TotalPMT",87658.91
"ABM","PMT","Mode","Taxi","","","Run028","TotalPMT",7326.66
"ABM","PMT","Mode","Transit","","","Run028","TotalPMT",182400.98
"ABM","PMT","Mode","Walk","","","Run028","TotalPMT",142558.95
"ABM","PMT","Mode","Auto","","","Run028","PMTRatio",0.922103359146433
"ABM","PMT","Mode","Bike","","","Run028","PMTRatio",0.00985596765240282
"ABM","PMT","Mode","SchoolBus","","","Run028","PMTRatio",0.0142027268978482
"ABM","PMT","Mode","Taxi","","","Run028","PMTRatio",0.00118708470198167
"ABM","PMT","Mode","Transit","","","Run028","PMTRatio",0.0295530859879488
"ABM","PMT","Mode","Walk","","","Run028","PMTRatio",0.0230977756133859
"ABM","VMT","","","","","Run028","VMT",31840755.647815
"ABM","CongestedVMT","","","","","Run028","CongestedVMT",2227572.891904
"ABM","CongestedVMTPCT","","","","","Run028","CongestedVMTPCT",0.0699597998408955
"ABM","VMT","","","","","Run028","VMTPerCapita",22.0843984417933
"ABM","VHT","","","","","Run028","VHT",748203.609938
"ABM","VHT","","","","","Run028","VHTPerCapita",0.518945807072666
"ABM","CommuteTime","Mode","Auto","","","Run028","CommuteTime",20.4179669077383
"ABM","CommuteTime","Mode","Bike","","","Run028","CommuteTime",25.8256902356902
"ABM","CommuteTime","Mode","Taxi","","","Run028","CommuteTime",4.63702702702703
"ABM","CommuteTime","Mode","Transit","","","Run028","CommuteTime",57.6241665455602
"ABM","CommuteTime","Mode","Walk","","","Run028","CommuteTime",22.6128764204545
"ABM","AverageTransitTravelTime","","","","","Run028","AverageTransitTravelTime",42.3085021460802
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run028","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run028","HighwayLaneMiles",35.846954
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run028","HighwayLaneMiles",1716.47024
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run028","HighwayLaneMiles",2201.072256
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run028","HighwayLaneMiles",270.7204
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run028","HighwayLaneMiles",85.659188
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run028","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run028","TransitMilesPerFrequency",194.446211
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run028","TransitMilesPerFrequency",1862.687218
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run028","TransitMilesPerFrequency",367.852105
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run028","TransitMilesPerFrequency",64.290576
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run028","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run028","TransitMilesPerFrequency",193.727842
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run028","TransitMilesPerFrequency",1490.551273
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run028","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run028","TransitMilesPerFrequency",64.600583
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run028","TransitMilesPerFrequency",0
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run028","Population",1441776
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run028","Population",581260.968951
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run028","Population",0.403156
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run028","Population",688225
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run028","Population",408366.457374
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run028","Population",0.593362
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run028","Jobs",509875
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run028","Jobs",315386.542642
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run028","Jobs",0.618557
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run028","Jobs",153860
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run028","Jobs",115133.003963
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run028","Jobs",0.748297
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run028","AverageTransitSpeed",12.399875
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run028","AverageTransitSpeed",11.836099
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run028","AverageTransitSpeed",12.393772
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run028","TravelTimeIndex",1.364375
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run028","TravelTimeIndex",1.660151
"ABM","Speed","","","","","Run028","Speed",42.556271080346
"ABM","Accessibility","","","","","Run028","Auto Accessibility Off Peak",85381.685081437
"ABM","Accessibility","","","","","Run028","Auto Accessibility Peak",56343.1577606648
"ABM","Accessibility","","","","","Run028","Auto Accessibility Off Peak within 30 Minutes",407652.626527448
"ABM","Accessibility","","","","","Run028","Auto Accessibility Peak within 30 Minutes",290579.484161142
"ABM","Accessibility","","","","","Run028","Auto Accessibility Percentage Off Peak within 30 Minutes",0.799514835062413
"ABM","Accessibility","","","","","Run028","Auto Accessibility Percentage Peak within 30 Minutes",0.569903376633766
"ABM","Accessibility","","","","","Run028","Transit Accessibility Off Peak",2554.41386985014
"ABM","Accessibility","","","","","Run028","Transit Accessibility Peak",2414.61852961196
"ABM","Accessibility","","","","","Run028","Transit Accessibility Off Peak within 45 Minutes",49246.7043274019
"ABM","Accessibility","","","","","Run028","Transit Accessibility Off Peak within 60 Minutes",98826.9959450979
"ABM","Accessibility","","","","","Run028","Transit Accessibility Off Peak within 90 Minutes",163586.209650961
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percentage Off Peak within 45 Minutes",0.0965858383474418
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percentage Off Peak within 60 Minutes",0.193825929777098
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percentage Off Peak within 90 Minutes",0.320835910077883
"ABM","Accessibility","","","","","Run028","Transit Accessibility Peak within 45 Minutes",43795.3528741013
"ABM","Accessibility","","","","","Run028","Transit Accessibility Peak within 60 Minutes",86497.3874269111
"ABM","Accessibility","","","","","Run028","Transit Accessibility Peak within 90 Minutes",158553.114474202
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percetange Peak within 45 Minutes",0.0858942934525155
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percentage Peak within 60 Minutes",0.169644299930201
"ABM","Accessibility","","","","","Run028","Transit Accessibility Percentage Peak within 90 Minutes",0.310964676585833
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","0","Run028","CommuteTime",21.3032389259449
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","1","Run028","CommuteTime",17.4471433148227
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","0","Run028","CommuteTime",25.9038461538462
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","1","Run028","CommuteTime",25.1688075880759
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","0","Run028","CommuteTime",5.62
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","1","Run028","CommuteTime",4.56307692307692
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","0","Run028","CommuteTime",61.5997311190194
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","1","Run028","CommuteTime",54.1786573799644
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","0","Run028","CommuteTime",22.9643223443223
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","1","Run028","CommuteTime",24.6162764227642
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","0","Run028","CommuteTime",23.8827223840466
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","1","Run028","CommuteTime",19.5087241490489
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","0","Run028","CommuteTime",26.18
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","1","Run028","CommuteTime",26.5337591240876
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","0","Run028","CommuteTime",3.49
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","1","Run028","CommuteTime",4.53090909090909
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","0","Run028","CommuteTime",62.7565714285714
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","1","Run028","CommuteTime",57.2652547770701
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","0","Run028","CommuteTime",20.3819889502762
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","1","Run028","CommuteTime",19.8864896755162
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","0","Run028","Average Travel Time per Household",19.7827418983199
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Bike","Disadvantage Zone","0","Run028","Average Travel Time per Household",0.448554465195996
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","SchoolBus","Disadvantage Zone","0","Run028","Average Travel Time per Household",0.809116493117478
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Taxi","Disadvantage Zone","0","Run028","Average Travel Time per Household",0.0313575344757384
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Transit","Disadvantage Zone","0","Run028","Average Travel Time per Household",1.56156184800689
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Walk","Disadvantage Zone","0","Run028","Average Travel Time per Household",4.20533162677508
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","1","Run028","Average Travel Time per Household",17.9654006266542
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Bike","Disadvantage Zone","1","Run028","Average Travel Time per Household",0.595941887441864
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","SchoolBus","Disadvantage Zone","1","Run028","Average Travel Time per Household",0.967928083621669
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Taxi","Disadvantage Zone","1","Run028","Average Travel Time per Household",0.0295197708318962
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Transit","Disadvantage Zone","1","Run028","Average Travel Time per Household",2.39100943612012
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Walk","Disadvantage Zone","1","Run028","Average Travel Time per Household",5.54188101557196
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Auto","Disadvantage Zone","0","Run028","Average Travel Time per Person",8.31729894857813
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Bike","Disadvantage Zone","0","Run028","Average Travel Time per Person",0.188586678273932
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","SchoolBus","Disadvantage Zone","0","Run028","Average Travel Time per Person",0.340178514791965
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Taxi","Disadvantage Zone","0","Run028","Average Travel Time per Person",0.013183712847571
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Transit","Disadvantage Zone","0","Run028","Average Travel Time per Person",0.656530666139385
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Walk","Disadvantage Zone","0","Run028","Average Travel Time per Person",1.76805624304128
"ABM","Disadvantage Zone Average Travel Time per Person","Mode","Auto","Disadvantage Zone","1","Run028","Average Travel Time per Person",7.18984090958625
