"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run026","Trips",1153985
"ABM","Mode Share","Mode","Bike","","","Run026","Trips",22428
"ABM","Mode Share","Mode","SchoolBus","","","Run026","Trips",16997
"ABM","Mode Share","Mode","Taxi","","","Run026","Trips",2705
"ABM","Mode Share","Mode","Transit","","","Run026","Trips",16967
"ABM","Mode Share","Mode","Walk","","","Run026","Trips",160299
"ABM","Mode Share","Mode","Auto","","","Run026","Share",0.840251175748026
"ABM","Mode Share","Mode","Bike","","","Run026","Share",0.0163305011500814
"ABM","Mode Share","Mode","SchoolBus","","","Run026","Share",0.0123760267544112
"ABM","Mode Share","Mode","Taxi","","","Run026","Share",0.00196959183212816
"ABM","Mode Share","Mode","Transit","","","Run026","Share",0.0123541828523913
"ABM","Mode Share","Mode","Walk","","","Run026","Share",0.116718521662962
"ABM","PMT","Mode","Auto","","","Run026","TotalPMT",5702515.19
"ABM","PMT","Mode","Bike","","","Run026","TotalPMT",54602.05
"ABM","PMT","Mode","SchoolBus","","","Run026","TotalPMT",101050.69
"ABM","PMT","Mode","Taxi","","","Run026","TotalPMT",6772.09
"ABM","PMT","Mode","Transit","","","Run026","TotalPMT",114208.51
"ABM","PMT","Mode","Walk","","","Run026","TotalPMT",129340.39
"ABM","PMT","Mode","Auto","","","Run026","PMTRatio",0.933539417797618
"ABM","PMT","Mode","Bike","","","Run026","PMTRatio",0.00893871638552468
"ABM","PMT","Mode","SchoolBus","","","Run026","PMTRatio",0.0165426656777827
"ABM","PMT","Mode","Taxi","","","Run026","PMTRatio",0.00110863588175257
"ABM","PMT","Mode","Transit","","","Run026","PMTRatio",0.0186966877562905
"ABM","PMT","Mode","Walk","","","Run026","PMTRatio",0.0211738765010316
"ABM","VMT","","","","","Run026","VMT",26074870.518436
"ABM","CongestedVMT","","","","","Run026","CongestedVMT",1348434.244274
"ABM","CongestedVMTPCT","","","","","Run026","CongestedVMTPCT",0.0517139382656033
"ABM","VMT","","","","","Run026","VMTPerCapita",19.5704980639078
"ABM","VHT","","","","","Run026","VHT",645308.545823
"ABM","VHT","","","","","Run026","VHTPerCapita",0.484336427968951
"ABM","CommuteTime","Mode","Auto","","","Run026","CommuteTime",21.5209739805825
"ABM","CommuteTime","Mode","Bike","","","Run026","CommuteTime",26.165
"ABM","CommuteTime","Mode","Taxi","","","Run026","CommuteTime",4.08810810810811
"ABM","CommuteTime","Mode","Transit","","","Run026","CommuteTime",65.6900442834139
"ABM","CommuteTime","Mode","Walk","","","Run026","CommuteTime",21.0421521175454
"ABM","AverageTransitTravelTime","","","","","Run026","AverageTransitTravelTime",51.2189338126952
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run026","HighwayLaneMiles",612.284471
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run026","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run026","HighwayLaneMiles",1824.467818
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run026","HighwayLaneMiles",2215.157417
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run026","HighwayLaneMiles",280.388718
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run026","HighwayLaneMiles",103.731637
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run026","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run026","TransitMilesPerFrequency",110.348558
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run026","TransitMilesPerFrequency",1057.077562
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run026","TransitMilesPerFrequency",208.779571
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run026","TransitMilesPerFrequency",36.484958
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run026","TransitMilesPerFrequency",69.868868
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run026","TransitMilesPerFrequency",109.940884
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run026","TransitMilesPerFrequency",853.82373
