"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run117","Trips",1037647
"ABM","Mode Share","Mode","Bike","","","Run117","Trips",21130
"ABM","Mode Share","Mode","SchoolBus","","","Run117","Trips",16824
"ABM","Mode Share","Mode","Taxi","","","Run117","Trips",1721
"ABM","Mode Share","Mode","Transit","","","Run117","Trips",19027
"ABM","Mode Share","Mode","Walk","","","Run117","Trips",144958
"ABM","Mode Share","Mode","Auto","","","Run117","Share",0.83593099853622
"ABM","Mode Share","Mode","Bike","","","Run117","Share",0.0170223804425497
"ABM","Mode Share","Mode","SchoolBus","","","Run117","Share",0.0135534561554877
"ABM","Mode Share","Mode","Taxi","","","Run117","Share",0.00138644187135012
"ABM","Mode Share","Mode","Transit","","","Run117","Share",0.0153281984231137
"ABM","Mode Share","Mode","Walk","","","Run117","Share",0.116778524571279
"ABM","PMT","Mode","Auto","","","Run117","TotalPMT",5092702.09
"ABM","PMT","Mode","Bike","","","Run117","TotalPMT",52623.64
"ABM","PMT","Mode","SchoolBus","","","Run117","TotalPMT",97546.96
"ABM","PMT","Mode","Taxi","","","Run117","TotalPMT",4159.42
"ABM","PMT","Mode","Transit","","","Run117","TotalPMT",133834.8
"ABM","PMT","Mode","Walk","","","Run117","TotalPMT",117429.85
"ABM","PMT","Mode","Auto","","","Run117","PMTRatio",0.926232670278787
"ABM","PMT","Mode","Bike","","","Run117","PMTRatio",0.00957089846129004
"ABM","PMT","Mode","SchoolBus","","","Run117","PMTRatio",0.0177413050364346
"ABM","PMT","Mode","Taxi","","","Run117","PMTRatio",0.000756492452400841
"ABM","PMT","Mode","Transit","","","Run117","PMTRatio",0.0243411379636046
"ABM","PMT","Mode","Walk","","","Run117","PMTRatio",0.0213574958074835
"ABM","VMT","","","","","Run117","VMT",25571014.976924
"ABM","CongestedVMT","","","","","Run117","CongestedVMT",1321063.557283
"ABM","CongestedVMTPCT","","","","","Run117","CongestedVMTPCT",0.0516625389518236
"ABM","VMT","","","","","Run117","VMTPerCapita",20.8359258190011
"ABM","VHT","","","","","Run117","VHT",637093.675299
"ABM","VHT","","","","","Run117","VHTPerCapita",0.519120440477781
"ABM","CommuteTime","Mode","Auto","","","Run117","CommuteTime",21.5182953546951
"ABM","CommuteTime","Mode","Bike","","","Run117","CommuteTime",27.040443285528
"ABM","CommuteTime","Mode","Taxi","","","Run117","CommuteTime",2.10473684210526
"ABM","CommuteTime","Mode","Transit","","","Run117","CommuteTime",58.5785203221577
"ABM","CommuteTime","Mode","Walk","","","Run117","CommuteTime",20.3540538336052
"ABM","AverageTransitTravelTime","","","","","Run117","AverageTransitTravelTime",43.1926199611079
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run117","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run117","HighwayLaneMiles",35.846954
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run117","HighwayLaneMiles",1716.47024
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run117","HighwayLaneMiles",2201.072256
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run117","HighwayLaneMiles",270.7204
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run117","HighwayLaneMiles",85.659188
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run117","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run117","TransitMilesPerFrequency",239.887445
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run117","TransitMilesPerFrequency",2297.989123
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run117","TransitMilesPerFrequency",453.817543
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run117","TransitMilesPerFrequency",79.315004
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run117","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run117","TransitMilesPerFrequency",239.001196
