"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run086","Trips",1118105
"ABM","Mode Share","Mode","Bike","","","Run086","Trips",20506
"ABM","Mode Share","Mode","SchoolBus","","","Run086","Trips",20031
"ABM","Mode Share","Mode","Taxi","","","Run086","Trips",2023
"ABM","Mode Share","Mode","Transit","","","Run086","Trips",8477
"ABM","Mode Share","Mode","Walk","","","Run086","Trips",155063
"ABM","Mode Share","Mode","Auto","","","Run086","Share",0.844359445856193
"ABM","Mode Share","Mode","Bike","","","Run086","Share",0.0154855177257298
"ABM","Mode Share","Mode","SchoolBus","","","Run086","Share",0.0151268119362183
"ABM","Mode Share","Mode","Taxi","","","Run086","Share",0.00152770907827715
"ABM","Mode Share","Mode","Transit","","","Run086","Share",0.00640157679513368
"ABM","Mode Share","Mode","Walk","","","Run086","Share",0.117098938608448
"ABM","PMT","Mode","Auto","","","Run086","TotalPMT",5444589.24
"ABM","PMT","Mode","Bike","","","Run086","TotalPMT",53417.83
"ABM","PMT","Mode","SchoolBus","","","Run086","TotalPMT",127910.16
"ABM","PMT","Mode","Taxi","","","Run086","TotalPMT",6525.35
"ABM","PMT","Mode","Transit","","","Run086","TotalPMT",46138.43
"ABM","PMT","Mode","Walk","","","Run086","TotalPMT",126028.9
"ABM","PMT","Mode","Auto","","","Run086","PMTRatio",0.9379767675034
"ABM","PMT","Mode","Bike","","","Run086","PMTRatio",0.00920265630735554
"ABM","PMT","Mode","SchoolBus","","","Run086","PMTRatio",0.0220359614139859
"ABM","PMT","Mode","Taxi","","","Run086","PMTRatio",0.00112416684345288
"ABM","PMT","Mode","Transit","","","Run086","PMTRatio",0.00794858409356917
"ABM","PMT","Mode","Walk","","","Run086","PMTRatio",0.0217118638382368
"ABM","VMT","","","","","Run086","VMT",27060222.127999
"ABM","CongestedVMT","","","","","Run086","CongestedVMT",1403579.259908
"ABM","CongestedVMTPCT","","","","","Run086","CongestedVMTPCT",0.0518687264749289
"ABM","VMT","","","","","Run086","VMTPerCapita",20.5239574112411
"ABM","VHT","","","","","Run086","VHT",705044.957195
"ABM","VHT","","","","","Run086","VHTPerCapita",0.534744785391401
"ABM","CommuteTime","Mode","Auto","","","Run086","CommuteTime",22.2067742664473
"ABM","CommuteTime","Mode","Bike","","","Run086","CommuteTime",26.6094206549118
"ABM","CommuteTime","Mode","Taxi","","","Run086","CommuteTime",2.9990625
"ABM","CommuteTime","Mode","Transit","","","Run086","CommuteTime",64.877495908347
"ABM","CommuteTime","Mode","Walk","","","Run086","CommuteTime",20.2694711147274
"ABM","AverageTransitTravelTime","","","","","Run086","AverageTransitTravelTime",49.0887719712162
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run086","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run086","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run086","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run086","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run086","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run086","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run086","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run086","TransitMilesPerFrequency",119.054412
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run086","TransitMilesPerFrequency",1153.218027
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run086","TransitMilesPerFrequency",225.251055
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run086","TransitMilesPerFrequency",39.363407
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run086","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run086","TransitMilesPerFrequency",118.614574
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run086","TransitMilesPerFrequency",924.959569
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run086","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run086","TransitMilesPerFrequency",39.363407
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run086","TransitMilesPerFrequency",0
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run086","Population",1318470
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run086","Population",498882.100342
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run086","Population",0.37838
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run086","Population",629587
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run086","Population",352144.447266
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run086","Population",0.559326
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run086","Jobs",490778
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run086","Jobs",295497.653994
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run086","Jobs",0.6021
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run086","Jobs",150976
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run086","Jobs",106430.21893
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run086","Jobs",0.704948
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run086","AverageTransitSpeed",12.55723
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run086","AverageTransitSpeed",10.323361
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run086","AverageTransitSpeed",12.528484
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run086","TravelTimeIndex",1.488666
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run086","TravelTimeIndex",1.837269
"ABM","Speed","","","","","Run086","Speed",38.3808462876712
"ABM","Accessibility","","","","","Run086","Auto Accessibility Off Peak",71397.1116386888
"ABM","Accessibility","","","","","Run086","Auto Accessibility Peak",41267.6099895518
"ABM","Accessibility","","","","","Run086","Auto Accessibility Off Peak within 30 Minutes",350250.738278595
"ABM","Accessibility","","","","","Run086","Auto Accessibility Peak within 30 Minutes",206711.665494447
"ABM","Accessibility","","","","","Run086","Auto Accessibility Percentage Off Peak within 30 Minutes",0.713664300923422
