"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run049","Trips",1201409
"ABM","Mode Share","Mode","Bike","","","Run049","Trips",20318
"ABM","Mode Share","Mode","SchoolBus","","","Run049","Trips",19876
"ABM","Mode Share","Mode","Taxi","","","Run049","Trips",3442
"ABM","Mode Share","Mode","Transit","","","Run049","Trips",8800
"ABM","Mode Share","Mode","Walk","","","Run049","Trips",161574
"ABM","Mode Share","Mode","Auto","","","Run049","Share",0.84880095575939
"ABM","Mode Share","Mode","Bike","","","Run049","Share",0.0143547599686029
"ABM","Mode Share","Mode","SchoolBus","","","Run049","Share",0.0140424849461538
"ABM","Mode Share","Mode","Taxi","","","Run049","Share",0.00243178874947984
"ABM","Mode Share","Mode","Transit","","","Run049","Share",0.00621724026595658
"ABM","Mode Share","Mode","Walk","","","Run049","Share",0.114152770310417
"ABM","PMT","Mode","Auto","","","Run049","TotalPMT",5898487.42
"ABM","PMT","Mode","Bike","","","Run049","TotalPMT",52364.59
"ABM","PMT","Mode","SchoolBus","","","Run049","TotalPMT",124342.63
"ABM","PMT","Mode","Taxi","","","Run049","TotalPMT",8756.56
"ABM","PMT","Mode","Transit","","","Run049","TotalPMT",50317.5
"ABM","PMT","Mode","Walk","","","Run049","TotalPMT",131733.18
"ABM","PMT","Mode","Auto","","","Run049","PMTRatio",0.94134785353751
"ABM","PMT","Mode","Bike","","","Run049","PMTRatio",0.00835693812463395
"ABM","PMT","Mode","SchoolBus","","","Run049","PMTRatio",0.0198440141546845
"ABM","PMT","Mode","Taxi","","","Run049","PMTRatio",0.00139747165221087
"ABM","PMT","Mode","Transit","","","Run049","PMTRatio",0.0080302401696694
"ABM","PMT","Mode","Walk","","","Run049","PMTRatio",0.0210234823612916
"ABM","VMT","","","","","Run049","VMT",26810718.810977
"ABM","CongestedVMT","","","","","Run049","CongestedVMT",1486656.654835
"ABM","CongestedVMTPCT","","","","","Run049","CongestedVMTPCT",0.0554500856659734
"ABM","VMT","","","","","Run049","VMTPerCapita",19.5613292963925
"ABM","VHT","","","","","Run049","VHT",714311.145539
"ABM","VHT","","","","","Run049","VHTPerCapita",0.521167509028176
"ABM","CommuteTime","Mode","Auto","","","Run049","CommuteTime",22.8388120112719
"ABM","CommuteTime","Mode","Bike","","","Run049","CommuteTime",26.8185576923077
"ABM","CommuteTime","Mode","Taxi","","","Run049","CommuteTime",5.1077358490566
"ABM","CommuteTime","Mode","Transit","","","Run049","CommuteTime",71.3017244190787
"ABM","CommuteTime","Mode","Walk","","","Run049","CommuteTime",20.3923681936041
"ABM","AverageTransitTravelTime","","","","","Run049","AverageTransitTravelTime",55.5711022727273
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run049","HighwayLaneMiles",612.284471
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run049","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run049","HighwayLaneMiles",1824.467818
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run049","HighwayLaneMiles",2215.157417
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run049","HighwayLaneMiles",280.388718
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run049","HighwayLaneMiles",103.731637
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run049","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run049","TransitMilesPerFrequency",89.305864
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run049","TransitMilesPerFrequency",855.500303
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run049","TransitMilesPerFrequency",168.966775
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run049","TransitMilesPerFrequency",29.527533
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run049","TransitMilesPerFrequency",56.545366
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run049","TransitMilesPerFrequency",88.97593
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run049","TransitMilesPerFrequency",691.005543
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run049","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run049","TransitMilesPerFrequency",29.527533
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run049","TransitMilesPerFrequency",56.545366
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run049","Population",1370598
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run049","Population",524826.464057
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run049","Population",0.382918
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run049","Population",651413
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run049","Population",369683.977886
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run049","Population",0.567511
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run049","Jobs",502302
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run049","Jobs",305668.695134
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run049","Jobs",0.608536
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run049","Jobs",153721
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run049","Jobs",110647.632564
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run049","Jobs",0.719795
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run049","AverageTransitSpeed",13.287521
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run049","AverageTransitSpeed",10.384207
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run049","AverageTransitSpeed",13.263288
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run049","TravelTimeIndex",1.504149
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run049","TravelTimeIndex",1.873906
"ABM","Speed","","","","","Run049","Speed",37.533669995792
"ABM","Accessibility","","","","","Run049","Auto Accessibility Off Peak",74481.6156859257
"ABM","Accessibility","","","","","Run049","Auto Accessibility Peak",41495.8301757768
"ABM","Accessibility","","","","","Run049","Auto Accessibility Off Peak within 30 Minutes",364069.130184435
"ABM","Accessibility","","","","","Run049","Auto Accessibility Peak within 30 Minutes",207688.865245966
"ABM","Accessibility","","","","","Run049","Auto Accessibility Percentage Off Peak within 30 Minutes",0.7248012752974
"ABM","Accessibility","","","","","Run049","Auto Accessibility Percentage Peak within 30 Minutes",0.413474095755075
"ABM","Accessibility","","","","","Run049","Transit Accessibility Off Peak",948.234417261801
"ABM","Accessibility","","","","","Run049","Transit Accessibility Peak",936.610654453033
"ABM","Accessibility","","","","","Run049","Transit Accessibility Off Peak within 45 Minutes",13695.9529074402
"ABM","Accessibility","","","","","Run049","Transit Accessibility Off Peak within 60 Minutes",38400.0409773189
"ABM","Accessibility","","","","","Run049","Transit Accessibility Off Peak within 90 Minutes",100273.941801002
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percentage Off Peak within 45 Minutes",0.0272663714407671
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percentage Off Peak within 60 Minutes",0.0764481148339424
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percentage Off Peak within 90 Minutes",0.199628792640686
"ABM","Accessibility","","","","","Run049","Transit Accessibility Peak within 45 Minutes",13805.2211173478
"ABM","Accessibility","","","","","Run049","Transit Accessibility Peak within 60 Minutes",35373.3835086101
"ABM","Accessibility","","","","","Run049","Transit Accessibility Peak within 90 Minutes",92553.5103672731
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percetange Peak within 45 Minutes",0.0274839063299525
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percentage Peak within 60 Minutes",0.0704225416355301
"ABM","Accessibility","","","","","Run049","Transit Accessibility Percentage Peak within 90 Minutes",0.184258693708711
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","0","Run049","CommuteTime",23.5327245048591
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","1","Run049","CommuteTime",18.9832810140916
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","0","Run049","CommuteTime",26.1622580645161
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","1","Run049","CommuteTime",26.0768992248062
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","0","Run049","CommuteTime",4.84846153846154
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","1","Run049","CommuteTime",4.64125
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","0","Run049","CommuteTime",72.1070961145194
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","1","Run049","CommuteTime",68.3429769033362
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","0","Run049","CommuteTime",18.7131
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","1","Run049","CommuteTime",22.1289227166276
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","0","Run049","CommuteTime",27.6563033379215
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","1","Run049","CommuteTime",22.3133042486956
