"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run072","Trips",1194452
"ABM","Mode Share","Mode","Bike","","","Run072","Trips",20951
"ABM","Mode Share","Mode","SchoolBus","","","Run072","Trips",20084
"ABM","Mode Share","Mode","Taxi","","","Run072","Trips",3556
"ABM","Mode Share","Mode","Transit","","","Run072","Trips",12875
"ABM","Mode Share","Mode","Walk","","","Run072","Trips",164739
"ABM","Mode Share","Mode","Auto","","","Run072","Share",0.843148341482801
"ABM","Mode Share","Mode","Bike","","","Run072","Share",0.0147890420899343
"ABM","Mode Share","Mode","SchoolBus","","","Run072","Share",0.0141770379139058
"ABM","Mode Share","Mode","Taxi","","","Run072","Share",0.00251013477503729
"ABM","Mode Share","Mode","Transit","","","Run072","Share",0.00908829730838163
"ABM","Mode Share","Mode","Walk","","","Run072","Share",0.11628714642994
"ABM","PMT","Mode","Auto","","","Run072","TotalPMT",5677583
"ABM","PMT","Mode","Bike","","","Run072","TotalPMT",53692.08
"ABM","PMT","Mode","SchoolBus","","","Run072","TotalPMT",123039.2
"ABM","PMT","Mode","Taxi","","","Run072","TotalPMT",8982.05
"ABM","PMT","Mode","Transit","","","Run072","TotalPMT",79581.94
"ABM","PMT","Mode","Walk","","","Run072","TotalPMT",135039.51
"ABM","PMT","Mode","Auto","","","Run072","PMTRatio",0.934132906286205
"ABM","PMT","Mode","Bike","","","Run072","PMTRatio",0.00883395958015082
"ABM","PMT","Mode","SchoolBus","","","Run072","PMTRatio",0.0202436433748533
"ABM","PMT","Mode","Taxi","","","Run072","PMTRatio",0.00147781696382211
"ABM","PMT","Mode","Transit","","","Run072","PMTRatio",0.013093619045304
"ABM","PMT","Mode","Walk","","","Run072","PMTRatio",0.0222180547496646
"ABM","VMT","","","","","Run072","VMT",27088762.437765
"ABM","CongestedVMT","","","","","Run072","CongestedVMT",1366567.898925
"ABM","CongestedVMTPCT","","","","","Run072","CongestedVMTPCT",0.0504477789291636
"ABM","VMT","","","","","Run072","VMTPerCapita",19.477276506387
"ABM","VHT","","","","","Run072","VHT",704481.954296
"ABM","VHT","","","","","Run072","VHTPerCapita",0.506534392226565
"ABM","CommuteTime","Mode","Auto","","","Run072","CommuteTime",22.0880486629965
"ABM","CommuteTime","Mode","Bike","","","Run072","CommuteTime",26.7232544378698
"ABM","CommuteTime","Mode","Taxi","","","Run072","CommuteTime",5.43039215686275
"ABM","CommuteTime","Mode","Transit","","","Run072","CommuteTime",68.3435460992908
"ABM","CommuteTime","Mode","Walk","","","Run072","CommuteTime",21.6929226361032
"ABM","AverageTransitTravelTime","","","","","Run072","AverageTransitTravelTime",51.5659712621359
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run072","HighwayLaneMiles",612.284471
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run072","HighwayLaneMiles",43.900421
