"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,968154
2055,117,61,519955
2055,117,54,58343.1
2055,117,53,35755.2
2055,117,52,530066
2055,117,51,11224.4
2055,117,43,7311.6
2055,117,42,10356
2055,117,41,5331.5
2055,117,32,518980
2055,117,31,5123180
2055,117,21,5396820
2055,117,11,18364.5
2055,116,62,1985440
2055,116,61,1091460
2055,116,54,159646
2055,116,53,92814.7
2055,116,52,1324180
2055,116,51,33488.8
2055,116,43,23667.5
2055,116,42,30683.4
2055,116,41,17595.7
2055,116,32,1011620
2055,116,31,10084200
2055,116,21,9621390
2055,116,11,36961.2
2055,110,62,820116
2055,110,61,909214
2055,110,54,197399
2055,110,53,65300.5
2055,110,52,1752300
2055,110,51,13813.3
2055,110,43,22718.9
2055,110,42,30980
2055,110,41,10064.5
2055,110,32,1323010
2055,110,31,11927500
2055,110,21,5650940
2055,110,11,592435
2055,107,62,6454390
2055,107,61,3466380
2055,107,54,388956
2055,107,53,238369
2055,107,52,3533790
2055,107,51,74829.7
2055,107,43,48744.2
2055,107,42,69040.6
2055,107,41,35543.5
2055,107,32,3459880
2055,107,31,34154700
2055,107,21,35979000
2055,107,11,122430
2055,106,62,15883500
2055,106,61,8731650
2055,106,54,1277170
2055,106,53,742518
2055,106,52,10593500
2055,106,51,267910
2055,106,43,189340
2055,106,42,245467
2055,106,41,140766
2055,106,32,8092940
2055,106,31,80673700
2055,106,21,76971100
2055,106,11,295689
2055,100,62,891853
2055,100,61,988343
2055,100,54,221882
2055,100,53,72641
2055,100,52,1961600
2055,100,51,15138.9
2055,100,43,24945.3
2055,100,42,34729.6
2055,100,41,11269.4
2055,100,32,1494290
2055,100,31,13477800
2055,100,21,6387950
2055,100,11,669706
2055,98,62,3.4932e+11
2055,98,61,2.28188e+11
2055,98,54,22303500000
2055,98,53,1.2112e+10
2055,98,52,1.89135e+11
2055,98,51,3866740000
2055,98,43,2965860000
2055,98,42,5780850000
2055,98,41,1963350000
2055,98,32,1.0149e+11
2055,98,31,9.47893e+11
2055,98,21,3.53654e+11
2055,98,11,10988600000
2055,87,62,17120000
2055,87,61,10186500
2055,87,54,7748130
2055,87,53,1480290
2055,87,52,43844000
2055,87,51,474880
2055,87,43,328472
2055,87,42,1198630
2055,87,41,373966
2055,87,32,42318000
2055,87,31,410551000
2055,87,21,214895000
2055,87,11,153369000
2055,3,62,256366000
2055,3,61,143100000
2055,3,54,5964640
2055,3,53,3729460
2055,3,52,83936100
2055,3,51,3630800
2055,3,43,1634400
2055,3,42,3246110
2055,3,41,1370710
2055,3,32,15529200
2055,3,31,103307000
2055,3,21,32593700
2055,3,11,21031600
2055,2,62,403164000
2055,2,61,196309000
2055,2,54,99505400
2055,2,53,20144200
2055,2,52,412719000
2055,2,51,15619900
2055,2,43,6026200
2055,2,42,47564200
2055,2,41,15291300
2055,2,32,349398000
2055,2,31,3640180000
2055,2,21,2056750000
2055,2,11,331284000
