"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,920414
2055,117,61,494316
2055,117,54,55258.8
2055,117,53,33865
2055,117,52,502045
2055,117,51,10630.9
2055,117,43,6916.59
2055,117,42,9796.47
2055,117,41,5043.44
2055,117,32,491523
2055,117,31,4852140
2055,117,21,5111300
2055,117,11,17345.7
2055,116,62,2073240
2055,116,61,1140040
2055,116,54,162630
2055,116,53,94302
2055,116,52,1346590
2055,116,51,33971.3
2055,116,43,24280.7
2055,116,42,31683.4
2055,116,41,17869.2
2055,116,32,1011190
2055,116,31,10082700
2055,116,21,9631220
2055,116,11,36907.7
2055,110,62,763190
2055,110,61,830261
2055,110,54,188543
2055,110,53,60893.8
2055,110,52,1683160
2055,110,51,12888.9
2055,110,43,21577
2055,110,42,29890
2055,110,41,9691.69
2055,110,32,1284520
2055,110,31,11633700
2055,110,21,5305120
2055,110,11,545466
2055,107,62,6136120
2055,107,61,3295460
2055,107,54,368394
2055,107,53,225768
2055,107,52,3346980
2055,107,51,70873
2055,107,43,46110.9
2055,107,42,65310.1
2055,107,41,33623.1
2055,107,32,3276840
2055,107,31,32347700
2055,107,21,34075500
2055,107,11,115639
2055,106,62,16585900
2055,106,61,9120300
2055,106,54,1301040
2055,106,53,754416
2055,106,52,10772700
2055,106,51,271770
2055,106,43,194246
2055,106,42,253467
2055,106,41,142954
2055,106,32,8089510
2055,106,31,80661900
2055,106,21,77049700
2055,106,11,295262
2055,100,62,829962
2055,100,61,902523
2055,100,54,211951
2055,100,53,67736.2
2055,100,52,1884610
2055,100,51,14129.4
2055,100,43,23699.3
2055,100,42,33515.8
2055,100,41,10854.7
2055,100,32,1450860
2055,100,31,13146000
2055,100,21,5997030
2055,100,11,616611
2055,98,62,3.22531e+11
2055,98,61,2.10359e+11
2055,98,54,20553400000
2055,98,53,11226500000
2055,98,52,1.75154e+11
2055,98,51,3587420000
2055,98,43,2750660000
2055,98,42,5341040000
2055,98,41,1814760000
2055,98,32,94447300000
2055,98,31,8.79427e+11
2055,98,21,3.13482e+11
2055,98,11,10152400000
2055,87,62,15834300
2055,87,61,9458560
2055,87,54,7567460
2055,87,53,1427340
2055,87,52,43076200
2055,87,51,452668
2055,87,43,316946
2055,87,42,1143360
2055,87,41,357270
2055,87,32,41492300
2055,87,31,402229000
2055,87,21,205821000
2055,87,11,151425000
2055,3,62,239477000
2055,3,61,134591000
2055,3,54,5724360
2055,3,53,3564180
2055,3,52,81290900
2055,3,51,3438900
2055,3,43,1559040
2055,3,42,3082240
2055,3,41,1296380
2055,3,32,15256100
2055,3,31,101644000
2055,3,21,30575700
2055,3,11,19382400
2055,2,62,383114000
2055,2,61,186185000
2055,2,54,87058700
2055,2,53,18376900
2055,2,52,382799000
2055,2,51,14709100
2055,2,43,5392340
2055,2,42,42061700
2055,2,41,13555700
2055,2,32,322138000
2055,2,31,3319690000
2055,2,21,1823150000
2055,2,11,307649000
