"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,940526
2055,117,61,505117
2055,117,54,56559.9
2055,117,53,34662.3
2055,117,52,513865
2055,117,51,10881.3
2055,117,43,7085.04
2055,117,42,10035.2
2055,117,41,5166.31
2055,117,32,503201
2055,117,31,4967420
2055,117,21,5232740
2055,117,11,17797
2055,116,62,1969480
2055,116,61,1082530
2055,116,54,156659
2055,116,53,91018.8
2055,116,52,1298790
2055,116,51,32861.3
2055,116,43,23427.5
2055,116,42,30407.4
2055,116,41,17238.9
2055,116,32,986739
2055,116,31,9832490
2055,116,21,9389120
2055,116,11,36067.2
2055,110,62,795868
2055,110,61,879982
2055,110,54,193669
2055,110,53,63440.7
2055,110,52,1723360
2055,110,51,13406.4
2055,110,43,22144.9
2055,110,42,30382.7
2055,110,41,9859.09
2055,110,32,1306820
2055,110,31,11814600
2055,110,21,4386510
2055,110,11,573065
2055,107,62,6270210
2055,107,61,3367460
2055,107,54,377068
2055,107,53,231083
2055,107,52,3425790
2055,107,51,72542.4
2055,107,43,47233.9
2055,107,42,66901.4
2055,107,41,34442.2
2055,107,32,3354690
2055,107,31,33116300
2055,107,21,34885100
2055,107,11,118647
2055,106,62,15755800
2055,106,61,8660270
2055,106,54,1253270
2055,106,53,728151
2055,106,52,10390300
2055,106,51,262890
2055,106,43,187420
2055,106,42,243259
2055,106,41,137911
2055,106,32,7893920
2055,106,31,78659900
2055,106,21,75113000
2055,106,11,288538
2055,100,62,865486
2055,100,61,956568
2055,100,54,217703
2055,100,53,70573.8
2055,100,52,1929430
2055,100,51,14693.3
2055,100,43,24319.2
2055,100,42,34062.6
2055,100,41,11040.3
2055,100,32,1476020
2055,100,31,13350400
2055,100,21,4958610
2055,100,11,647810
2055,98,62,3.38365e+11
2055,98,61,2.20918e+11
2055,98,54,21604800000
2055,98,53,11734500000
2055,98,52,1.83282e+11
2055,98,51,3747280000
2055,98,43,2872240000
2055,98,42,5600040000
2055,98,41,1902740000
2055,98,32,98429900000
2055,98,31,9.19042e+11
2055,98,21,2.35373e+11
2055,98,11,10654700000
2055,87,62,16610100
2055,87,61,9885110
2055,87,54,7670100
2055,87,53,1452660
2055,87,52,43451500
2055,87,51,461621
2055,87,43,323170
2055,87,42,1174010
2055,87,41,365695
2055,87,32,41891300
2055,87,31,406456000
2055,87,21,177791000
2055,87,11,152367000
2055,3,62,249163000
2055,3,61,139058000
2055,3,54,5839750
2055,3,53,3628890
2055,3,52,82381400
2055,3,51,3527950
2055,3,43,1595450
2055,3,42,3165910
2055,3,41,1332480
2055,3,32,15381300
2055,3,31,102532000
2055,3,21,22582200
2055,3,11,20384000
2055,2,62,392728000
2055,2,61,190948000
2055,2,54,96388000
2055,2,53,19519900
2055,2,52,402647000
2055,2,51,15159600
2055,2,43,5842200
2055,2,42,46067000
2055,2,41,14833900
2055,2,32,340020000
2055,2,31,3534020000
2055,2,21,1555410000
2055,2,11,321547000
