"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run070","Trips",845629
"ABM","Mode Share","Mode","Bike","","","Run070","Trips",17547
"ABM","Mode Share","Mode","SchoolBus","","","Run070","Trips",13138
"ABM","Mode Share","Mode","Taxi","","","Run070","Trips",1698
"ABM","Mode Share","Mode","Transit","","","Run070","Trips",12125
"ABM","Mode Share","Mode","Walk","","","Run070","Trips",116984
"ABM","Mode Share","Mode","Auto","","","Run070","Share",0.839649853393981
"ABM","Mode Share","Mode","Bike","","","Run070","Share",0.0174229313061688
"ABM","Mode Share","Mode","SchoolBus","","","Run070","Share",0.0130451058015869
"ABM","Mode Share","Mode","Taxi","","","Run070","Share",0.00168599403646632
"ABM","Mode Share","Mode","Transit","","","Run070","Share",0.0120392683699377
"ABM","Mode Share","Mode","Walk","","","Run070","Share",0.116156847091859
"ABM","PMT","Mode","Auto","","","Run070","TotalPMT",4046349.13
"ABM","PMT","Mode","Bike","","","Run070","TotalPMT",43807.53
"ABM","PMT","Mode","SchoolBus","","","Run070","TotalPMT",77425.98
"ABM","PMT","Mode","Taxi","","","Run070","TotalPMT",4396
"ABM","PMT","Mode","Transit","","","Run070","TotalPMT",77807.63
"ABM","PMT","Mode","Walk","","","Run070","TotalPMT",95756.64
"ABM","PMT","Mode","Auto","","","Run070","PMTRatio",0.93114927497057
"ABM","PMT","Mode","Bike","","","Run070","PMTRatio",0.010081025756112
"ABM","PMT","Mode","SchoolBus","","","Run070","PMTRatio",0.0178173318279349
"ABM","PMT","Mode","Taxi","","","Run070","PMTRatio",0.00101161122811235
"ABM","PMT","Mode","Transit","","","Run070","PMTRatio",0.0179051574478642
"ABM","PMT","Mode","Walk","","","Run070","PMTRatio",0.0220355987694067
"ABM","VMT","","","","","Run070","VMT",25089456.783637
"ABM","CongestedVMT","","","","","Run070","CongestedVMT",1067299.870466
"ABM","CongestedVMTPCT","","","","","Run070","CongestedVMTPCT",0.0425397759572889
"ABM","VMT","","","","","Run070","VMTPerCapita",20.288079814692
"ABM","VHT","","","","","Run070","VHT",596603.433827
"ABM","VHT","","","","","Run070","VHTPerCapita",0.482431253397862
"ABM","CommuteTime","Mode","Auto","","","Run070","CommuteTime",20.8493264657256
"ABM","CommuteTime","Mode","Bike","","","Run070","CommuteTime",26.9549668874172
"ABM","CommuteTime","Mode","Taxi","","","Run070","CommuteTime",4.205
"ABM","CommuteTime","Mode","Transit","","","Run070","CommuteTime",66.6273254835997
"ABM","CommuteTime","Mode","Walk","","","Run070","CommuteTime",22.4120815899582
"ABM","AverageTransitTravelTime","","","","","Run070","AverageTransitTravelTime",52.1707546391753
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run070","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run070","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run070","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run070","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run070","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run070","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run070","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run070","TransitMilesPerFrequency",97.116443
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run070","TransitMilesPerFrequency",940.716355
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run070","TransitMilesPerFrequency",183.744397
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run070","TransitMilesPerFrequency",32.109974
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run070","TransitMilesPerFrequency",61.490753
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run070","TransitMilesPerFrequency",96.757653
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run070","TransitMilesPerFrequency",754.518724
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run070","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run070","TransitMilesPerFrequency",32.109974
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run070","TransitMilesPerFrequency",61.490753
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run070","Population",1236660
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run070","Population",495348.139016
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run070","Population",0.400553
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run070","Population",604691
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run070","Population",351090.268679
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run070","Population",0.580611
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run070","Jobs",478446
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run070","Jobs",305756.871324
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run070","Jobs",0.639062
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run070","Jobs",150339
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run070","Jobs",113585.150278
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run070","Jobs",0.755527
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run070","AverageTransitSpeed",13.128929
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run070","AverageTransitSpeed",11.454987
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run070","AverageTransitSpeed",13.118207
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run070","TravelTimeIndex",1.351281
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run070","TravelTimeIndex",1.625279
"ABM","Speed","","","","","Run070","Speed",42.053825642097
"ABM","Accessibility","","","","","Run070","Auto Accessibility Off Peak",76958.4595097241
"ABM","Accessibility","","","","","Run070","Auto Accessibility Peak",50195.5381677751
"ABM","Accessibility","","","","","Run070","Auto Accessibility Off Peak within 30 Minutes",368768.127544749
"ABM","Accessibility","","","","","Run070","Auto Accessibility Peak within 30 Minutes",255664.207935075
"ABM","Accessibility","","","","","Run070","Auto Accessibility Percentage Off Peak within 30 Minutes",0.770762275251018
"ABM","Accessibility","","","","","Run070","Auto Accessibility Percentage Peak within 30 Minutes",0.534363769234302
"ABM","Accessibility","","","","","Run070","Transit Accessibility Off Peak",1022.46648608553
"ABM","Accessibility","","","","","Run070","Transit Accessibility Peak",1078.68223827059
"ABM","Accessibility","","","","","Run070","Transit Accessibility Off Peak within 45 Minutes",16803.7547317628
