"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run002","Trips",1077628
"ABM","Mode Share","Mode","Bike","","","Run002","Trips",20596
"ABM","Mode Share","Mode","SchoolBus","","","Run002","Trips",16466
"ABM","Mode Share","Mode","Taxi","","","Run002","Trips",2186
"ABM","Mode Share","Mode","Transit","","","Run002","Trips",21529
"ABM","Mode Share","Mode","Walk","","","Run002","Trips",150204
"ABM","Mode Share","Mode","Auto","","","Run002","Share",0.836272290508603
"ABM","Mode Share","Mode","Bike","","","Run002","Share",0.0159831259908941
"ABM","Mode Share","Mode","SchoolBus","","","Run002","Share",0.0127781196623646
"ABM","Mode Share","Mode","Taxi","","","Run002","Share",0.00169640286541534
"ABM","Mode Share","Mode","Transit","","","Run002","Share",0.0167071625295183
"ABM","Mode Share","Mode","Walk","","","Run002","Share",0.116562898443205
"ABM","PMT","Mode","Auto","","","Run002","TotalPMT",5337816.9
"ABM","PMT","Mode","Bike","","","Run002","TotalPMT",49859.24
"ABM","PMT","Mode","SchoolBus","","","Run002","TotalPMT",95198.76
"ABM","PMT","Mode","Taxi","","","Run002","TotalPMT",5897.52
"ABM","PMT","Mode","Transit","","","Run002","TotalPMT",157976.71
"ABM","PMT","Mode","Walk","","","Run002","TotalPMT",121638.77
"ABM","PMT","Mode","Auto","","","Run002","PMTRatio",0.925356788159132
"ABM","PMT","Mode","Bike","","","Run002","PMTRatio",0.00864353106350563
"ABM","PMT","Mode","SchoolBus","","","Run002","PMTRatio",0.0165035295216537
"ABM","PMT","Mode","Taxi","","","Run002","PMTRatio",0.00102238616789277
"ABM","PMT","Mode","Transit","","","Run002","PMTRatio",0.0273866308470691
"ABM","PMT","Mode","Walk","","","Run002","PMTRatio",0.0210871342407469
"ABM","VMT","","","","","Run002","VMT",31459257.806433
"ABM","CongestedVMT","","","","","Run002","CongestedVMT",3089691.24119
"ABM","CongestedVMTPCT","","","","","Run002","CongestedVMTPCT",0.0982124645215946
"ABM","VMT","","","","","Run002","VMTPerCapita",24.9302892777677
"ABM","VHT","","","","","Run002","VHT",843473.291671
"ABM","VHT","","","","","Run002","VHTPerCapita",0.668421146131712
"ABM","CommuteTime","Mode","Auto","","","Run002","CommuteTime",24.3339121950253
"ABM","CommuteTime","Mode","Bike","","","Run002","CommuteTime",26.2082939189189
"ABM","CommuteTime","Mode","Taxi","","","Run002","CommuteTime",2.99633333333333
"ABM","CommuteTime","Mode","Transit","","","Run002","CommuteTime",66.8582834777747
"ABM","CommuteTime","Mode","Walk","","","Run002","CommuteTime",20.9376714648603
"ABM","AverageTransitTravelTime","","","","","Run002","AverageTransitTravelTime",50.341537461099
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run002","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run002","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run002","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run002","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run002","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run002","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run002","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run002","TransitMilesPerFrequency",206.018311
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run002","TransitMilesPerFrequency",1995.591988
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run002","TransitMilesPerFrequency",389.786831
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run002","TransitMilesPerFrequency",68.116608
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run002","TransitMilesPerFrequency",130.443628
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run002","TransitMilesPerFrequency",205.257192
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run002","TransitMilesPerFrequency",1600.600981
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run002","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run002","TransitMilesPerFrequency",68.116608
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run002","TransitMilesPerFrequency",130.443628
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run002","Population",1261889
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run002","Population",488125.900601
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run002","Population",0.386822
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run002","Population",609844
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run002","Population",345578.358487
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run002","Population",0.566667
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run002","Jobs",476714
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run002","Jobs",292223.064373
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run002","Jobs",0.612995
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run002","Jobs",147268
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run002","Jobs",105770.040633
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run002","Jobs",0.718215
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run002","AverageTransitSpeed",13.412022
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run002","AverageTransitSpeed",10.071257
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run002","AverageTransitSpeed",13.391268
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run002","TravelTimeIndex",1.573696
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run002","TravelTimeIndex",2.140055
"ABM","Speed","","","","","Run002","Speed",37.2972779542423
"ABM","Accessibility","","","","","Run002","Auto Accessibility Off Peak",69755.4234874528
"ABM","Accessibility","","","","","Run002","Auto Accessibility Peak",31970.4709701673
"ABM","Accessibility","","","","","Run002","Auto Accessibility Off Peak within 30 Minutes",345090.088237608
"ABM","Accessibility","","","","","Run002","Auto Accessibility Peak within 30 Minutes",159320.004492417
"ABM","Accessibility","","","","","Run002","Auto Accessibility Percentage Off Peak within 30 Minutes",0.723893336964318
"ABM","Accessibility","","","","","Run002","Auto Accessibility Percentage Peak within 30 Minutes",0.334204584913422
"ABM","Accessibility","","","","","Run002","Transit Accessibility Off Peak",2237.88175172048
"ABM","Accessibility","","","","","Run002","Transit Accessibility Peak",1621.14420016141
"ABM","Accessibility","","","","","Run002","Transit Accessibility Off Peak within 45 Minutes",42414.7477412415
"ABM","Accessibility","","","","","Run002","Transit Accessibility Off Peak within 60 Minutes",86608.7441250364
"ABM","Accessibility","","","","","Run002","Transit Accessibility Off Peak within 90 Minutes",146618.76742932
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percentage Off Peak within 45 Minutes",0.0889731531720099
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percentage Off Peak within 60 Minutes",0.181678625182051
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percentage Off Peak within 90 Minutes",0.307561278731734
"ABM","Accessibility","","","","","Run002","Transit Accessibility Peak within 45 Minutes",26793.4354080259
"ABM","Accessibility","","","","","Run002","Transit Accessibility Peak within 60 Minutes",57449.1914352659
"ABM","Accessibility","","","","","Run002","Transit Accessibility Peak within 90 Minutes",121898.132332145
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percetange Peak within 45 Minutes",0.0562044232139728
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percentage Peak within 60 Minutes",0.120510812426876
"ABM","Accessibility","","","","","Run002","Transit Accessibility Percentage Peak within 90 Minutes",0.255704955869021
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","0","Run002","CommuteTime",24.268810331953
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Auto","Disadvantage Zone","1","Run002","CommuteTime",19.6686798656779
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","0","Run002","CommuteTime",25.1466666666667
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Bike","Disadvantage Zone","1","Run002","CommuteTime",26.0963983050847
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","0","Run002","CommuteTime",1.91
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Taxi","Disadvantage Zone","1","Run002","CommuteTime",3.2325
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","0","Run002","CommuteTime",67.8456657223796
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Transit","Disadvantage Zone","1","Run002","CommuteTime",63.6614306192661
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","0","Run002","CommuteTime",20.1054787234043
"ABM","Disadvantage Zone Home to Work Commute Time","Mode","Walk","Disadvantage Zone","1","Run002","CommuteTime",22.9274103585657
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","0","Run002","CommuteTime",30.5272251744374
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Auto","Disadvantage Zone","1","Run002","CommuteTime",24.3930940733772
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","0","Run002","CommuteTime",27.0533333333333
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Bike","Disadvantage Zone","1","Run002","CommuteTime",26.6454945054945
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","0","Run002","CommuteTime",2.07
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Taxi","Disadvantage Zone","1","Run002","CommuteTime",3.38636363636364
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","0","Run002","CommuteTime",78.1657411273486
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Transit","Disadvantage Zone","1","Run002","CommuteTime",69.6653305203938
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","0","Run002","CommuteTime",17.4306569343066
"ABM","Disadvantage Zone Work to Home Commute Time","Mode","Walk","Disadvantage Zone","1","Run002","CommuteTime",19.9152542372881
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","0","Run002","Average Travel Time per Household",22.8283749370549
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Bike","Disadvantage Zone","0","Run002","Average Travel Time per Household",0.420013883893245
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","SchoolBus","Disadvantage Zone","0","Run002","Average Travel Time per Household",1.07211074742824
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Taxi","Disadvantage Zone","0","Run002","Average Travel Time per Household",0.0285157182936479
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Transit","Disadvantage Zone","0","Run002","Average Travel Time per Household",1.40874670886987
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Walk","Disadvantage Zone","0","Run002","Average Travel Time per Household",4.162909646788
"ABM","Disadvantage Zone Average Travel Time per Household","Mode","Auto","Disadvantage Zone","1","Run002","Average Travel Time per Household",21.0208388809541
