"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,975253
2055,117,61,523768
2055,117,54,58363
2055,117,53,35767.4
2055,117,52,530247
2055,117,51,11228.1
2055,117,43,7302.62
2055,117,42,10343.3
2055,117,41,5324.94
2055,117,32,518210
2055,117,31,5115580
2055,117,21,5388810
2055,117,11,18291.1
2055,116,62,2189780
2055,116,61,1203930
2055,116,54,168438
2055,116,53,97767.2
2055,116,52,1395560
2055,116,51,35270.6
2055,116,43,25113.3
2055,116,42,32692.8
2055,116,41,18486.3
2055,116,32,1048950
2055,116,31,10456600
2055,116,21,9985490
2055,116,11,38194.6
2055,110,62,807069
2055,110,61,879420
2055,110,54,194973
2055,110,53,64058.5
2055,110,52,1732380
2055,110,51,13579.9
2055,110,43,22480.1
2055,110,42,30899.6
2055,110,41,10038.2
2055,110,32,1311040
2055,110,31,11817300
2055,110,21,8849290
2055,110,11,577573
2055,107,62,6501720
2055,107,61,3491800
2055,107,54,389088
2055,107,53,238450
2055,107,52,3535000
2055,107,51,74854.5
2055,107,43,48684.4
2055,107,42,68955.5
2055,107,41,35499.8
2055,107,32,3454750
2055,107,31,34104000
2055,107,21,35925600
2055,107,11,121941
2055,106,62,17518200
2055,106,61,9631460
2055,106,54,1347500
2055,106,53,782137
2055,106,52,11164500
2055,106,51,282165
2055,106,43,200906
2055,106,42,261542
2055,106,41,147890
2055,106,32,8391600
2055,106,31,83653000
2055,106,21,79884000
2055,106,11,305557
2055,100,62,877681
2055,100,61,955960
2055,100,54,219158
2055,100,53,71253.9
2055,100,52,1939330
2055,100,51,14886.5
2055,100,43,24685
2055,100,42,34643
2055,100,41,11241.2
2055,100,32,1480790
2055,100,31,13353300
2055,100,21,10003400
2055,100,11,652906
2055,98,62,3.41482e+11
2055,98,61,2.22775e+11
2055,98,54,21735900000
2055,98,53,11870200000
2055,98,52,1.8511e+11
2055,98,51,3791460000
2055,98,43,2907130000
2055,98,42,5647800000
2055,98,41,1918490000
2055,98,32,99682100000
2055,98,31,9.28693e+11
2055,98,21,6.55113e+11
2055,98,11,10741100000
2055,87,62,16753200
2055,87,61,9992420
2055,87,54,7701100
2055,87,53,1475400
2055,87,52,43755600
2055,87,51,476034
2055,87,43,326171
2055,87,42,1187900
2055,87,41,371549
2055,87,32,42211400
2055,87,31,409151000
2055,87,21,314751000
2055,87,11,153177000
2055,3,62,253339000
2055,3,61,142453000
2055,3,54,5940310
2055,3,53,3740520
2055,3,52,84007900
2055,3,51,3618900
2055,3,43,1632630
2055,3,42,3232060
2055,3,41,1361430
2055,3,32,15500300
2055,3,31,102931000
2055,3,21,59967000
2055,3,11,20568300
2055,2,62,404646000
2055,2,61,196919000
2055,2,54,91987300
2055,2,53,19421700
2055,2,52,399508000
2055,2,51,15504100
2055,2,43,5698010
2055,2,42,44610000
2055,2,41,14361200
2055,2,32,337254000
2055,2,31,3489480000
2055,2,21,3176940000
2055,2,11,325236000
