"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run045","Trips",1148492
"ABM","Mode Share","Mode","Bike","","","Run045","Trips",22274
"ABM","Mode Share","Mode","SchoolBus","","","Run045","Trips",19639
"ABM","Mode Share","Mode","Taxi","","","Run045","Trips",3554
"ABM","Mode Share","Mode","Transit","","","Run045","Trips",21162
"ABM","Mode Share","Mode","Walk","","","Run045","Trips",159011
"ABM","Mode Share","Mode","Auto","","","Run045","Share",0.835794523379122
"ABM","Mode Share","Mode","Bike","","","Run045","Share",0.0162095053459202
"ABM","Mode Share","Mode","SchoolBus","","","Run045","Share",0.014291931197294
"ABM","Mode Share","Mode","Taxi","","","Run045","Share",0.00258635997124003
"ABM","Mode Share","Mode","Transit","","","Run045","Share",0.0154002672232362
"ABM","Mode Share","Mode","Walk","","","Run045","Share",0.115717412883187
"ABM","PMT","Mode","Auto","","","Run045","TotalPMT",5455241.57
"ABM","PMT","Mode","Bike","","","Run045","TotalPMT",57447.97
"ABM","PMT","Mode","SchoolBus","","","Run045","TotalPMT",115566.63
"ABM","PMT","Mode","Taxi","","","Run045","TotalPMT",7512.91
"ABM","PMT","Mode","Transit","","","Run045","TotalPMT",143051.21
"ABM","PMT","Mode","Walk","","","Run045","TotalPMT",133170.51
"ABM","PMT","Mode","Auto","","","Run045","PMTRatio",0.92274189093799
"ABM","PMT","Mode","Bike","","","Run045","PMTRatio",0.00971719543271278
"ABM","PMT","Mode","SchoolBus","","","Run045","PMTRatio",0.019547836576471
"ABM","PMT","Mode","Taxi","","","Run045","PMTRatio",0.00127079189636087
"ABM","PMT","Mode","Transit","","","Run045","PMTRatio",0.024196791713546
"ABM","PMT","Mode","Walk","","","Run045","PMTRatio",0.0225254934429194
"ABM","VMT","","","","","Run045","VMT",26863658.920626
"ABM","CongestedVMT","","","","","Run045","CongestedVMT",1487414.68599
"ABM","CongestedVMTPCT","","","","","Run045","CongestedVMTPCT",0.0553690281128442
"ABM","VMT","","","","","Run045","VMTPerCapita",19.8885761545989
"ABM","VHT","","","","","Run045","VHT",696726.70414
"ABM","VHT","","","","","Run045","VHTPerCapita",0.515823334236563
"ABM","CommuteTime","Mode","Auto","","","Run045","CommuteTime",21.2789002043995
"ABM","CommuteTime","Mode","Bike","","","Run045","CommuteTime",26.2743296432964
"ABM","CommuteTime","Mode","Taxi","","","Run045","CommuteTime",4.76177215189873
"ABM","CommuteTime","Mode","Transit","","","Run045","CommuteTime",65.6853217391304
