"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run005","Trips",1066198
"ABM","Mode Share","Mode","Bike","","","Run005","Trips",23406
"ABM","Mode Share","Mode","SchoolBus","","","Run005","Trips",15296
"ABM","Mode Share","Mode","Taxi","","","Run005","Trips",3094
"ABM","Mode Share","Mode","Transit","","","Run005","Trips",32171
"ABM","Mode Share","Mode","Walk","","","Run005","Trips",153768
"ABM","Mode Share","Mode","Auto","","","Run005","Share",0.823997842237581
"ABM","Mode Share","Mode","Bike","","","Run005","Share",0.018089035521932
"ABM","Mode Share","Mode","SchoolBus","","","Run005","Share",0.0118213230515027
"ABM","Mode Share","Mode","Taxi","","","Run005","Share",0.00239115935678277
"ABM","Mode Share","Mode","Transit","","","Run005","Share",0.0248629565827597
"ABM","Mode Share","Mode","Walk","","","Run005","Share",0.118837683249442
"ABM","PMT","Mode","Auto","","","Run005","TotalPMT",5079541.84
"ABM","PMT","Mode","Bike","","","Run005","TotalPMT",54161.3
"ABM","PMT","Mode","SchoolBus","","","Run005","TotalPMT",79120.99
"ABM","PMT","Mode","Taxi","","","Run005","TotalPMT",6786.05
"ABM","PMT","Mode","Transit","","","Run005","TotalPMT",247399.65
"ABM","PMT","Mode","Walk","","","Run005","TotalPMT",125420.03
"ABM","PMT","Mode","Auto","","","Run005","PMTRatio",0.908288877493405
"ABM","PMT","Mode","Bike","","","Run005","PMTRatio",0.00968475266670577
"ABM","PMT","Mode","SchoolBus","","","Run005","PMTRatio",0.0141478734612149
"ABM","PMT","Mode","Taxi","","","Run005","PMTRatio",0.00121343497726049
"ABM","PMT","Mode","Transit","","","Run005","PMTRatio",0.0442383107510266
"ABM","PMT","Mode","Walk","","","Run005","PMTRatio",0.0224267506503872
"ABM","VMT","","","","","Run005","VMT",26487046.972001
"ABM","CongestedVMT","","","","","Run005","CongestedVMT",1438753.72416
"ABM","CongestedVMTPCT","","","","","Run005","CongestedVMTPCT",0.0543191442096539
"ABM","VMT","","","","","Run005","VMTPerCapita",20.8335505319094
"ABM","VHT","","","","","Run005","VHT",608057.398503
"ABM","VHT","","","","","Run005","VHTPerCapita",0.478271305646293
"ABM","CommuteTime","Mode","Auto","","","Run005","CommuteTime",19.7324594431124
"ABM","CommuteTime","Mode","Bike","","","Run005","CommuteTime",25.7425102319236
"ABM","CommuteTime","Mode","Taxi","","","Run005","CommuteTime",4.08591836734694
"ABM","CommuteTime","Mode","Transit","","","Run005","CommuteTime",58.4597893203884
"ABM","CommuteTime","Mode","Walk","","","Run005","CommuteTime",22.0292567049808
"ABM","AverageTransitTravelTime","","","","","Run005","AverageTransitTravelTime",42.8039268285101
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run005","HighwayLaneMiles",520.417149
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run005","HighwayLaneMiles",35.846954
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run005","HighwayLaneMiles",1716.47024
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run005","HighwayLaneMiles",2201.072256
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run005","HighwayLaneMiles",270.7204
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run005","HighwayLaneMiles",85.659188
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run005","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run005","TransitMilesPerFrequency",284.769612
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run005","TransitMilesPerFrequency",2727.935475
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run005","TransitMilesPerFrequency",538.725341
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run005","TransitMilesPerFrequency",94.154585
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run005","TransitMilesPerFrequency",180.306757
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run005","TransitMilesPerFrequency",283.717549
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","OP","Run005","TransitMilesPerFrequency",2182.936381
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","OP","Run005","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","OP","Run005","TransitMilesPerFrequency",94.608596
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","OP","Run005","TransitMilesPerFrequency",180.306757
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run005","Population",1271365
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run005","Population",515631.530777
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run005","Population",0.405573
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run005","Population",620805
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run005","Population",364924.087911
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run005","Population",0.587824
"ABM","TransitQuarterMilePopEmp","Type","Total","","","Run005","Jobs",482009
"ABM","TransitQuarterMilePopEmp","Type","Number","","","Run005","Jobs",309683.25832
"ABM","TransitQuarterMilePopEmp","Type","Percentage","","","Run005","Jobs",0.642484
"ABM","TransitQuarterMilePopEmp","Type","TotalDISADV","","","Run005","Jobs",150676
"ABM","TransitQuarterMilePopEmp","Type","NumberDISADV","","","Run005","Jobs",115236.989516
"ABM","TransitQuarterMilePopEmp","Type","PercentageDISADV","","","Run005","Jobs",0.7648
"ABM","AverageTransitSpeed","TimePeriod","PK","","","Run005","AverageTransitSpeed",13.768592
"ABM","AverageTransitSpeed","TimePeriod","OP","","","Run005","AverageTransitSpeed",15.957148
"ABM","AverageTransitSpeed","TimePeriod","DY","","","Run005","AverageTransitSpeed",13.787626
"ABM","TravelTimeIndex","TimePeriod","AM","","","Run005","TravelTimeIndex",1.305468
"ABM","TravelTimeIndex","TimePeriod","PM","","","Run005","TravelTimeIndex",1.556636
"ABM","Speed","","","","","Run005","Speed",43.5601096824255
"ABM","Accessibility","","","","","Run005","Auto Accessibility Off Peak",83139.3638069547
"ABM","Accessibility","","","","","Run005","Auto Accessibility Peak",58628.3125230006
"ABM","Accessibility","","","","","Run005","Auto Accessibility Off Peak within 30 Minutes",392407.110970803
"ABM","Accessibility","","","","","Run005","Auto Accessibility Peak within 30 Minutes",302127.041512871
"ABM","Accessibility","","","","","Run005","Auto Accessibility Percentage Off Peak within 30 Minutes",0.814107435692701
"ABM","Accessibility","","","","","Run005","Auto Accessibility Percentage Peak within 30 Minutes",0.62680788431932
"ABM","Accessibility","","","","","Run005","Transit Accessibility Off Peak",3678.63813894345
"ABM","Accessibility","","","","","Run005","Transit Accessibility Peak",3389.22137096451
"ABM","Accessibility","","","","","Run005","Transit Accessibility Off Peak within 45 Minutes",70496.8861710695
"ABM","Accessibility","","","","","Run005","Transit Accessibility Off Peak within 60 Minutes",122617.839129334
"ABM","Accessibility","","","","","Run005","Transit Accessibility Off Peak within 90 Minutes",181238.905546472
"ABM","Accessibility","","","","","Run005","Transit Accessibility Percentage Off Peak within 45 Minutes",0.146256369011926
"ABM","Accessibility","","","","","Run005","Transit Accessibility Percentage Off Peak within 60 Minutes",0.254389107110726
"ABM","Accessibility","","","","","Run005","Transit Accessibility Percentage Off Peak within 90 Minutes",0.376007305976594
"ABM","Accessibility","","","","","Run005","Transit Accessibility Peak within 45 Minutes",60813.3076343161
"ABM","Accessibility","","","","","Run005","Transit Accessibility Peak within 60 Minutes",110699.451099391
"ABM","Accessibility","","","","","Run005","Transit Accessibility Peak within 90 Minutes",181170.648199846
"ABM","Accessibility","","","","","Run005","Transit Accessibility Percetange Peak within 45 Minutes",0.126166332235116
"ABM","Accessibility","","","","","Run005","Transit Accessibility Percentage Peak within 60 Minutes",0.229662622688354
