"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run096","Trips",1249730
"ABM","Mode Share","Mode","Bike","","","Run096","Trips",21531
"ABM","Mode Share","Mode","SchoolBus","","","Run096","Trips",19911
"ABM","Mode Share","Mode","Taxi","","","Run096","Trips",4398
"ABM","Mode Share","Mode","Transit","","","Run096","Trips",12810
"ABM","Mode Share","Mode","Walk","","","Run096","Trips",166309
"ABM","Mode Share","Mode","Auto","","","Run096","Share",0.847453259636439
"ABM","Mode Share","Mode","Bike","","","Run096","Share",0.0146003665857683
"ABM","Mode Share","Mode","SchoolBus","","","Run096","Share",0.0135018298773504
"ABM","Mode Share","Mode","Taxi","","","Run096","Share",0.00298232373063066
"ABM","Mode Share","Mode","Transit","","","Run096","Share",0.0086865773054522
"ABM","Mode Share","Mode","Walk","","","Run096","Share",0.11277564286436
"ABM","PMT","Mode","Auto","","","Run096","TotalPMT",6337024.02
"ABM","PMT","Mode","Bike","","","Run096","TotalPMT",54930.24
"ABM","PMT","Mode","SchoolBus","","","Run096","TotalPMT",117533.02
"ABM","PMT","Mode","Taxi","","","Run096","TotalPMT",10940.18
"ABM","PMT","Mode","Transit","","","Run096","TotalPMT",79375.15
"ABM","PMT","Mode","Walk","","","Run096","TotalPMT",135763.23
"ABM","PMT","Mode","Auto","","","Run096","PMTRatio",0.940830239141423
"ABM","PMT","Mode","Bike","","","Run096","PMTRatio",0.00815525247690252
"ABM","PMT","Mode","SchoolBus","","","Run096","PMTRatio",0.0174496134091683
"ABM","PMT","Mode","Taxi","","","Run096","PMTRatio",0.00162424067403964
"ABM","PMT","Mode","Transit","","","Run096","PMTRatio",0.011784481346559
"ABM","PMT","Mode","Walk","","","Run096","PMTRatio",0.0201561729519075
"ABM","VMT","","","","","Run096","VMT",30534538.076411
"ABM","CongestedVMT","","","","","Run096","CongestedVMT",2258098.014516
"ABM","CongestedVMTPCT","","","","","Run096","CongestedVMTPCT",0.0739522572394982
"ABM","VMT","","","","","Run096","VMTPerCapita",21.4191783471952
"ABM","VHT","","","","","Run096","VHT",827163.320906
"ABM","VHT","","","","","Run096","VHTPerCapita",0.580233394997089
"ABM","CommuteTime","Mode","Auto","","","Run096","CommuteTime",23.8271005745037
"ABM","CommuteTime","Mode","Bike","","","Run096","CommuteTime",26.4981084840056
"ABM","CommuteTime","Mode","Taxi","","","Run096","CommuteTime",5.98688311688312
"ABM","CommuteTime","Mode","Transit","","","Run096","CommuteTime",68.717736
"ABM","CommuteTime","Mode","Walk","","","Run096","CommuteTime",20.9823938223938
"ABM","AverageTransitTravelTime","","","","","Run096","AverageTransitTravelTime",54.4507392661983
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run096","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run096","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run096","HighwayLaneMiles",1808.476947
