"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,958548
2055,117,61,514796
2055,117,54,57403.9
2055,117,53,35179.6
2055,117,52,521534
2055,117,51,11043.6
2055,117,43,7178.89
2055,117,42,10168
2055,117,41,5234.71
2055,117,32,509821
2055,117,31,5032760
2055,117,21,5301570
2055,117,11,17976.7
2055,116,62,2254480
2055,116,61,1239610
2055,116,54,172520
2055,116,53,99979.6
2055,116,52,1427830
2055,116,51,36074
2055,116,43,25559.5
2055,116,42,33394.2
2055,116,41,18902.3
2055,116,32,1065640
2055,116,31,10631900
2055,116,21,10150700
2055,116,11,38849.2
2055,110,62,787552
2055,110,61,852220
2055,110,54,191748
2055,110,53,62532.1
2055,110,52,1708170
2055,110,51,13282.3
2055,110,43,22165.7
2055,110,42,30549.5
2055,110,41,9921.34
2055,110,32,1298370
2055,110,31,11717200
2055,110,21,8668700
2055,110,11,560700
2055,107,62,6390350
2055,107,61,3431990
2055,107,54,382694
2055,107,53,234532
2055,107,52,3476910
2055,107,51,73624.1
2055,107,43,47859.5
2055,107,42,67787
2055,107,41,34898.2
2055,107,32,3398820
2055,107,31,33551900
2055,107,21,35344000
2055,107,11,119845
2055,106,62,18035800
2055,106,61,9916880
2055,106,54,1380160
2055,106,53,799837
2055,106,52,11422600
2055,106,51,288592
2055,106,43,204476
2055,106,42,267153
2055,106,41,151218
2055,106,32,8525160
2055,106,31,85055400
2055,106,21,81205400
2055,106,11,310794
2055,100,62,856463
2055,100,61,926396
2055,100,54,215538
2055,100,53,69554.3
2055,100,52,1912350
2055,100,51,14562
2055,100,43,24341.6
2055,100,42,34253.3
2055,100,41,11111.3
2055,100,32,1466490
2055,100,31,13240300
2055,100,21,9799300
2055,100,11,633832
2055,98,62,3.31761e+11
2055,98,61,2.16329e+11
2055,98,54,21109400000
2055,98,53,11556300000
2055,98,52,1.80126e+11
2055,98,51,3693060000
2055,98,43,2831800000
2055,98,42,5489670000
2055,98,41,1864940000
2055,98,32,97232500000
2055,98,31,9.04651e+11
2055,98,21,6.31006e+11
2055,98,11,10419800000
2055,87,62,16301500
2055,87,61,9743280
2055,87,54,7642920
2055,87,53,1459730
2055,87,52,43526500
2055,87,51,470465
2055,87,43,322314
2055,87,42,1168880
2055,87,41,366463
2055,87,32,41959900
2055,87,31,406508000
2055,87,21,310103000
2055,87,11,152585000
2055,3,62,247616000
2055,3,61,139715000
2055,3,54,5881590
2055,3,53,3702970
2055,3,52,83379400
2055,3,51,3564820
2055,3,43,1608410
2055,3,42,3178940
2055,3,41,1340230
2055,3,32,15425400
2055,3,31,102409000
2055,3,21,58869800
2055,3,11,19887000
2055,2,62,398116000
2055,2,61,193784000
2055,2,54,87228400
2055,2,53,18782300
2055,2,52,388612000
2055,2,51,15207100
2055,2,43,5459360
2055,2,42,42455300
2055,2,41,13668800
2055,2,32,327963000
2055,2,31,3379170000
2055,2,21,3056300000
2055,2,11,316020000
