"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,1072680
2055,117,61,576092
2055,117,54,64491.1
2055,117,53,39522.9
2055,117,52,585923
2055,117,51,12407.1
2055,117,43,8078.11
2055,117,42,11441.7
2055,117,41,5890.44
2055,117,32,573425
2055,117,31,5660650
2055,117,21,5962990
2055,117,11,20285.2
2055,116,62,2307790
2055,116,61,1268620
2055,116,54,182176
2055,116,53,105751
2055,116,52,1509320
2055,116,51,38194.3
2055,116,43,27132.6
2055,116,42,35285.8
2055,116,41,20057.5
2055,116,32,1139980
2055,116,31,11366100
2055,116,21,10851100
2055,116,11,41789.7
2055,110,62,906451
2055,110,61,1000550
2055,110,54,210108
2055,110,53,71577.8
2055,110,52,1849340
2055,110,51,15254.7
2055,110,43,24709.3
2055,110,42,33039.6
2055,110,41,10781.2
2055,110,32,1372680
2055,110,31,12254200
2055,110,21,7467980
2055,110,11,649859
2055,107,62,7151250
2055,107,61,3840630
2055,107,54,429943
2055,107,53,263487
2055,107,52,3906170
2055,107,51,82714.7
2055,107,43,53854.3
2055,107,42,76278.5
2055,107,41,39269.8
2055,107,32,3822860
2055,107,31,37737800
2055,107,21,39753500
2055,107,11,135235
2055,106,62,18462300
2055,106,61,10149000
2055,106,54,1457410
2055,106,53,846007
2055,106,52,12074500
2055,106,51,305554
2055,106,43,217061
2055,106,42,282286
2055,106,41,160460
2055,106,32,9119840
2055,106,31,90929200
2055,106,21,86808700
2055,106,11,334317
2055,100,62,985745
2055,100,61,1087630
2055,100,54,236122
2055,100,53,79614.6
2055,100,52,2069410
2055,100,51,16719.5
2055,100,43,27116.9
2055,100,42,37028.3
2055,100,41,12068.4
2055,100,32,1550350
2055,100,31,13846700
2055,100,21,8441970
2055,100,11,734620
2055,98,62,3.84495e+11
2055,98,61,2.50987e+11
2055,98,54,24540800000
2055,98,53,13341600000
2055,98,52,2.08009e+11
2055,98,51,4260760000
2055,98,43,3264900000
2055,98,42,6362160000
2055,98,41,2162100000
2055,98,32,1.11612e+11
2055,98,31,1.04205e+12
2055,98,21,5.52513e+11
2055,98,11,12071500000
2055,87,62,18892100
2055,87,61,11186600
2055,87,54,8020740
2055,87,53,1581040
2055,87,52,45259500
2055,87,51,526231
2055,87,43,347369
2055,87,42,1291090
2055,87,41,404248
2055,87,32,43836600
2055,87,31,424842000
2055,87,21,270289000
2055,87,11,157188000
2055,3,62,283935000
2055,3,61,158529000
2055,3,54,6460840
2055,3,53,4127230
2055,3,52,90009400
2055,3,51,4020680
2055,3,43,1798700
2055,3,42,3579000
2055,3,41,1512830
2055,3,32,16059200
2055,3,31,105923000
2055,3,21,46608600
2055,3,11,23043100
2055,2,62,448437000
2055,2,61,218027000
2055,2,54,107338000
2055,2,53,22078800
2055,2,52,443106000
2055,2,51,17252800
2055,2,43,6547690
2055,2,42,51900400
2055,2,41,16714100
2055,2,32,376388000
2055,2,31,3936270000
2055,2,21,2865170000
2055,2,11,363415000
