"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,1004210
2055,117,61,539319
2055,117,54,59919.5
2055,117,53,36721.3
2055,117,52,544390
2055,117,51,11527.5
2055,117,43,7490.86
2055,117,42,10609.8
2055,117,41,5462.18
2055,117,32,531861
2055,117,31,5250330
2055,117,21,5530760
2055,117,11,18731.3
2055,116,62,2485390
2055,116,61,1367170
2055,116,54,187754
2055,116,53,108647
2055,116,52,1552360
2055,116,51,39154.8
2055,116,43,27936.4
2055,116,42,36623.9
2055,116,41,20583.7
2055,116,32,1148610
2055,116,31,11464900
2055,116,21,10950300
2055,116,11,41938.5
2055,110,62,812065
2055,110,61,865959
2055,110,54,195322
2055,110,53,64238.5
2055,110,52,1734140
2055,110,51,13704.1
2055,110,43,22844.8
2055,110,42,31372.5
2055,110,41,10208.7
2055,110,32,1310660
2055,110,31,11775400
2055,110,21,7611690
2055,110,11,574408
2055,107,62,6694750
2055,107,61,3595480
2055,107,54,399465
2055,107,53,244810
2055,107,52,3629280
2055,107,51,76850.3
2055,107,43,49939.3
2055,107,42,70732.5
2055,107,41,36414.7
2055,107,32,3545760
2055,107,31,35002400
2055,107,21,36871900
2055,107,11,124876
2055,106,62,19883100
2055,106,61,10937300
2055,106,54,1502030
2055,106,53,869173
2055,106,52,12418900
2055,106,51,313238
2055,106,43,223492
2055,106,42,292991
2055,106,41,164670
2055,106,32,9188890
2055,106,31,91719400
2055,106,21,87602500
2055,106,11,335508
2055,100,62,883132
2055,100,61,941333
2055,100,54,219537
2055,100,53,71444.7
2055,100,52,1941110
2055,100,51,15027.1
2055,100,43,25082.5
2055,100,42,35174.3
2055,100,41,11432.6
2055,100,32,1480360
2055,100,31,13306000
2055,100,21,8604430
2055,100,11,649328
2055,98,62,3.40418e+11
2055,98,61,2.21731e+11
2055,98,54,21641100000
2055,98,53,11897700000
2055,98,52,1.85147e+11
2055,98,51,3802550000
2055,98,43,2915680000
2055,98,42,5636730000
2055,98,41,1915640000
2055,98,32,1.0019e+11
2055,98,31,9.30581e+11
2055,98,21,5.44197e+11
2055,98,11,10695500000
2055,87,62,16730400
2055,87,61,9991100
2055,87,54,7721970
2055,87,53,1497390
2055,87,52,44042800
2055,87,51,492067
2055,87,43,328481
2055,87,42,1198760
2055,87,41,377251
2055,87,32,42528600
2055,87,31,411571000
2055,87,21,278296000
2055,87,11,154051000
2055,3,62,255782000
2055,3,61,144979000
2055,3,54,6064730
2055,3,53,3870730
2055,3,52,85876000
2055,3,51,3714390
2055,3,43,1673330
2055,3,42,3303190
2055,3,41,1392550
2055,3,32,15630600
2055,3,31,103254000
2055,3,21,49650800
2055,3,11,20351400
2055,2,62,416449000
2055,2,61,202359000
2055,2,54,85117500
2055,2,53,19071100
2055,2,52,391837000
2055,2,51,15817000
2055,2,43,5435540
2055,2,42,42048400
2055,2,41,13566700
2055,2,32,331271000
2055,2,31,3404610000
2055,2,21,2688560000
2055,2,11,324749000
