"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,961829
2055,117,61,516559
2055,117,54,57508.6
2055,117,53,35243.8
2055,117,52,522486
2055,117,51,11063.7
2055,117,43,7192.52
2055,117,42,10187.3
2055,117,41,5244.64
2055,117,32,510989
2055,117,31,5044300
2055,117,21,5313720
2055,117,11,18003
2055,116,62,2300060
2055,116,61,1265270
2055,116,54,176194
2055,116,53,102030
2055,116,52,1457550
2055,116,51,36793
2055,116,43,26312.9
2055,116,42,34436
2055,116,41,19336.6
2055,116,32,1085830
2055,116,31,10833600
2055,116,21,10348500
2055,116,11,39619.3
2055,110,62,782694
2055,110,61,838690
2055,110,54,191280
2055,110,53,62174.1
2055,110,52,1702540
2055,110,51,13212.4
2055,110,43,22103.4
2055,110,42,30593.6
2055,110,41,9936.51
2055,110,32,1294100
2055,110,31,11674000
2055,110,21,3885590
2055,110,11,556364
2055,107,62,6412230
2055,107,61,3443740
2055,107,54,383393
2055,107,53,234960
2055,107,52,3483260
2055,107,51,73758.2
2055,107,43,47950.4
2055,107,42,67915.4
2055,107,41,34964.4
2055,107,32,3406610
2055,107,31,33628800
2055,107,21,35425000
2055,107,11,120021
2055,106,62,18400500
2055,106,61,10122200
2055,106,54,1409550
2055,106,53,816244
2055,106,52,11660400
2055,106,51,294344
2055,106,43,210503
2055,106,42,275488
2055,106,41,154693
2055,106,32,8686660
2055,106,31,86668700
2055,106,21,82788300
2055,106,11,316954
2055,100,62,851185
2055,100,61,911689
2055,100,54,215012
2055,100,53,69153.4
2055,100,52,1906040
2055,100,51,14486.8
2055,100,43,24273.8
2055,100,42,34304
2055,100,41,11128.7
2055,100,32,1461680
2055,100,31,13191500
2055,100,21,4392370
2055,100,11,628930
2055,98,62,3.29195e+11
2055,98,61,2.14507e+11
2055,98,54,2.0939e+10
2055,98,53,11493100000
2055,98,52,1.79015e+11
2055,98,51,3673010000
2055,98,43,2816330000
2055,98,42,5452180000
2055,98,41,1852750000
2055,98,32,96817600000
2055,98,31,8.99761e+11
2055,98,21,2.01133e+11
2055,98,11,10366500000
2055,87,62,16156300
2055,87,61,9655550
2055,87,54,7628620
2055,87,53,1459290
2055,87,52,43511200
2055,87,51,471572
2055,87,43,321882
2055,87,42,1167190
2055,87,41,366185
2055,87,32,41969600
2055,87,31,406431000
2055,87,21,165679000
2055,87,11,152662000
2055,3,62,246137000
2055,3,61,139173000
2055,3,54,5873870
2055,3,53,3709110
2055,3,52,83434800
2055,3,51,3566470
2055,3,43,1612570
2055,3,42,3182820
2055,3,41,1339290
2055,3,32,15429900
2055,3,31,102332000
2055,3,21,19500400
2055,3,11,19766000
2055,2,62,398844000
2055,2,61,193737000
2055,2,54,84098600
2055,2,53,18523900
2055,2,52,383685000
2055,2,51,15225700
2055,2,43,5326180
2055,2,42,41306700
2055,2,41,13329200
2055,2,32,323346000
2055,2,31,3320990000
2055,2,21,1323170000
2055,2,11,314789000
