"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,812729
2055,117,61,436482
2055,117,54,48824.9
2055,117,53,29922
2055,117,52,443590
2055,117,51,9393.25
2055,117,43,6117.83
2055,117,42,8665.22
2055,117,41,4461.03
2055,117,32,434114
2055,117,31,4285420
2055,117,21,4514310
2055,117,11,15372.5
2055,116,62,1516680
2055,116,61,833403
2055,116,54,123410
2055,116,53,72021.5
2055,116,52,1025960
2055,116,51,25895.5
2055,116,43,18494.4
2055,116,42,23751.5
2055,116,41,13576.1
2055,116,32,794296
2055,116,31,7902590
2055,116,21,7543740
2055,116,11,28886.9
2055,110,62,692827
2055,110,61,773802
2055,110,54,178766
2055,110,53,55989.3
2055,110,52,1608690
2055,110,51,11644.3
2055,110,43,19609.5
2055,110,42,27815.8
2055,110,41,8962.53
2055,110,32,1247770
2055,110,31,11439000
2055,110,21,10082600
2055,110,11,507312
2055,107,62,5418220
2055,107,61,2909900
2055,107,54,325501
2055,107,53,199481
2055,107,52,2957280
2055,107,51,62622
2055,107,43,40785.7
2055,107,42,57768.4
2055,107,41,29740.3
2055,107,32,2894110
2055,107,31,28569600
2055,107,21,30095600
2055,107,11,102484
2055,106,62,12133500
2055,106,61,6667220
2055,106,54,987279
2055,106,53,576172
2055,106,52,8207700
2055,106,51,207164
2055,106,43,147955
2055,106,42,190012
2055,106,41,108609
2055,106,32,6354370
2055,106,31,63220800
2055,106,21,60349900
2055,106,11,231095
2055,100,62,753422
2055,100,61,841146
2055,100,54,201011
2055,100,53,62298.7
2055,100,52,1802080
2055,100,51,12759.7
2055,100,43,21553.3
2055,100,42,31197
2055,100,41,10040.4
2055,100,32,1409380
2055,100,31,12926200
2055,100,21,11397600
2055,100,11,573481
2055,98,62,2.9741e+11
2055,98,61,1.94398e+11
2055,98,54,19010400000
2055,98,53,10287800000
2055,98,52,1.61188e+11
2055,98,51,3280030000
2055,98,43,2516830000
2055,98,42,4919930000
2055,98,41,1670670000
2055,98,32,86380900000
2055,98,31,8.07791e+11
2055,98,21,7.00598e+11
2055,98,11,9427550000
2055,87,62,14533900
2055,87,61,8704250
2055,87,54,7341450
2055,87,53,1327130
2055,87,52,41691700
2055,87,51,395527
2055,87,43,300129
2055,87,42,1062040
2055,87,41,328061
2055,87,32,39984000
2055,87,31,388718000
2055,87,21,354754000
2055,87,11,147632000
2055,3,62,216146000
2055,3,61,120293000
2055,3,54,5207900
2055,3,53,3115120
2055,3,52,74574600
2055,3,51,3034490
2055,3,43,1389960
2055,3,42,2752220
2055,3,41,1153390
2055,3,32,14703200
2055,3,31,99305900
2055,3,21,72194800
2055,3,11,18196100
2055,2,62,337026000
2055,2,61,164110000
2055,2,54,88991000
2055,2,53,17343200
2055,2,52,368999000
2055,2,51,13153800
2055,2,43,5301040
2055,2,42,41738300
2055,2,41,13423400
2055,2,32,309307000
2055,2,31,3202250000
2055,2,21,3439790000
2055,2,11,285209000
