"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,856513
2055,117,61,459997
2055,117,54,51488.9
2055,117,53,31554.5
2055,117,52,467793
2055,117,51,9905.77
2055,117,43,6452.72
2055,117,42,9139.56
2055,117,41,4705.23
2055,117,32,458030
2055,117,31,4521520
2055,117,21,4763020
2055,117,11,16225.4
2055,116,62,1599200
2055,116,61,878764
2055,116,54,131002
2055,116,53,76409.4
2055,116,52,1088720
2055,116,51,27453.3
2055,116,43,19645
2055,116,42,25263
2055,116,41,14427.1
2055,116,32,841826
2055,116,31,8377140
2055,116,21,7997330
2055,116,11,30705.8
2055,110,62,732310
2055,110,61,818392
2055,110,54,184849
2055,110,53,58974.1
2055,110,52,1655040
2055,110,51,12311.3
2055,110,43,20518.4
2055,110,42,28731.9
2055,110,41,9281.04
2055,110,32,1271690
2055,110,31,11602400
2055,110,21,4240180
2055,110,11,535588
2055,107,62,5710120
2055,107,61,3066660
2055,107,54,343261
2055,107,53,210365
2055,107,52,3118630
2055,107,51,66038.8
2055,107,43,43018.4
2055,107,42,60930.7
2055,107,41,31368.3
2055,107,32,3053550
2055,107,31,30143600
2055,107,21,31753600
2055,107,11,108170
2055,106,62,12793600
2055,106,61,7030110
2055,106,54,1048020
2055,106,53,611275
2055,106,52,8709730
2055,106,51,219626
2055,106,43,157160
2055,106,42,202104
2055,106,41,115416
2055,106,32,6734610
2055,106,31,67017100
2055,106,21,63978700
2055,106,11,245647
2055,100,62,796359
2055,100,61,889617
2055,100,54,207828
2055,100,53,65615.9
2055,100,52,1853610
2055,100,51,13490.3
2055,100,43,22545
2055,100,42,32218.9
2055,100,41,10395.3
2055,100,32,1436380
2055,100,31,13110700
2055,100,21,4793200
2055,100,11,605445
2055,98,62,3.14253e+11
2055,98,61,2.05389e+11
2055,98,54,2.0102e+10
2055,98,53,10874100000
2055,98,52,1.70249e+11
2055,98,51,3466750000
2055,98,43,2659400000
2055,98,42,5200840000
2055,98,41,1766650000
2055,98,32,9.1158e+10
2055,98,31,8.52701e+11
2055,98,21,2.14976e+11
2055,98,11,9954750000
2055,87,62,15364900
2055,87,61,9169460
2055,87,54,7468580
2055,87,53,1371490
2055,87,52,42319100
2055,87,51,417210
2055,87,43,308780
2055,87,42,1104160
2055,87,41,341599
2055,87,32,40666100
2055,87,31,395220000
2055,87,21,171629000
2055,87,11,149333000
2055,3,62,228429000
2055,3,61,126941000
2055,3,54,5423850
2055,3,53,3282630
2055,3,52,77153000
2055,3,51,3203900
2055,3,43,1460930
2055,3,42,2898130
2055,3,41,1216430
2055,3,32,14939500
2055,3,31,100520000
2055,3,21,22004800
2055,3,11,19174000
2055,2,62,356031000
2055,2,61,173187000
2055,2,54,93860000
2055,2,53,18328100
2055,2,52,384818000
2055,2,51,13889500
2055,2,43,5592880
2055,2,42,44222200
2055,2,41,14232200
2055,2,32,323307000
2055,2,31,3359160000
2055,2,21,1452390000
2055,2,11,300522000
