"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,778423
2055,117,61,418059
2055,117,54,46771
2055,117,53,28663.4
2055,117,52,424931
2055,117,51,8998.01
2055,117,43,5855.22
2055,117,42,8293.21
2055,117,41,4269.52
2055,117,32,415898
2055,117,31,4105600
2055,117,21,4324880
2055,117,11,14678.6
2055,116,62,1697460
2055,116,61,933270
2055,116,54,133130
2055,116,53,77313
2055,116,52,1103580
2055,116,51,27958
2055,116,43,19824
2055,116,42,25781.5
2055,116,41,14624.3
2055,116,32,836484
2055,116,31,8337320
2055,116,21,7959410
2055,116,11,30393.8
2055,110,62,646444
2055,110,61,706378
2055,110,54,170967
2055,110,53,52253.4
2055,110,52,1549390
2055,110,51,10929.2
2055,110,43,18842.7
2055,110,42,27021.6
2055,110,41,8696.06
2055,110,32,1215830
2055,110,31,11183200
2055,110,21,6082270
2055,110,11,465082
2055,107,62,5189510
2055,107,61,2787070
2055,107,54,311809
2055,107,53,191090
2055,107,52,2832890
2055,107,51,59987
2055,107,43,39035
2055,107,42,55288.3
2055,107,41,28463.6
2055,107,32,2772670
2055,107,31,27370800
2055,107,21,28832700
2055,107,11,97857.5
2055,106,62,13579700
2055,106,61,7466160
2055,106,54,1065040
2055,106,53,618504
2055,106,52,8828670
2055,106,51,223664
2055,106,43,158592
2055,106,42,206252
2055,106,41,116994
2055,106,32,6691870
2055,106,31,66698600
2055,106,21,63675300
2055,106,11,243150
2055,100,62,703000
2055,100,61,767858
2055,100,54,192260
2055,100,53,58137.7
2055,100,52,1736000
2055,100,51,11980.5
2055,100,43,20716
2055,100,42,30313.8
2055,100,41,9744.45
2055,100,32,1373350
2055,100,31,12637300
2055,100,21,6875540
2055,100,11,525743
2055,98,62,2.74024e+11
2055,98,61,1.78833e+11
2055,98,54,17453600000
2055,98,53,9521760000
2055,98,52,1.48976e+11
2055,98,51,3043870000
2055,98,43,2335600000
2055,98,42,4537130000
2055,98,41,1540310000
2055,98,32,80447300000
2055,98,31,7.49301e+11
2055,98,21,3.51874e+11
2055,98,11,8646450000
2055,87,62,13434000
2055,87,61,8099860
2055,87,54,7193890
2055,87,53,1289620
2055,87,52,41139900
2055,87,51,383083
2055,87,43,291048
2055,87,42,1017630
2055,87,41,315989
2055,87,32,39395200
2055,87,31,382491000
2055,87,21,227326000
2055,87,11,146171000
2055,3,62,202730000
2055,3,61,114021000
2055,3,54,5055520
2055,3,53,3025560
2055,3,52,73060200
2055,3,51,2910320
2055,3,43,1337190
2055,3,42,2632980
2055,3,41,1102820
2055,3,32,14524700
2055,3,31,98033700
2055,3,21,38850000
2055,3,11,16566800
2055,2,62,322846000
2055,2,61,157243000
2055,2,54,76343100
2055,2,53,15711500
2055,2,52,340947000
2055,2,51,12453200
2055,2,43,4680250
2055,2,42,36208000
2055,2,41,11641500
2055,2,32,285211000
2055,2,31,2914630000
2055,2,21,1936180000
2055,2,11,262948000
