"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run059","Trips",1201952
"ABM","Mode Share","Mode","Bike","","","Run059","Trips",25430
"ABM","Mode Share","Mode","SchoolBus","","","Run059","Trips",18122
"ABM","Mode Share","Mode","Taxi","","","Run059","Trips",5695
"ABM","Mode Share","Mode","Transit","","","Run059","Trips",23852
"ABM","Mode Share","Mode","Walk","","","Run059","Trips",175462
"ABM","Mode Share","Mode","Auto","","","Run059","Share",0.828639246942289
"ABM","Mode Share","Mode","Bike","","","Run059","Share",0.0175317284298727
"ABM","Mode Share","Mode","SchoolBus","","","Run059","Share",0.0124935109164827
"ABM","Mode Share","Mode","Taxi","","","Run059","Share",0.00392619714542372
"ABM","Mode Share","Mode","Transit","","","Run059","Share",0.0164438374561276
"ABM","Mode Share","Mode","Walk","","","Run059","Share",0.120965479109805
"ABM","PMT","Mode","Auto","","","Run059","TotalPMT",5745114.35
"ABM","PMT","Mode","Bike","","","Run059","TotalPMT",60804.72
"ABM","PMT","Mode","SchoolBus","","","Run059","TotalPMT",98937.14
"ABM","PMT","Mode","Taxi","","","Run059","TotalPMT",13066.98
"ABM","PMT","Mode","Transit","","","Run059","TotalPMT",155406.93
"ABM","PMT","Mode","Walk","","","Run059","TotalPMT",143620.95
"ABM","PMT","Mode","Auto","","","Run059","PMTRatio",0.924104803996793
"ABM","PMT","Mode","Bike","","","Run059","PMTRatio",0.00978047266503579
"ABM","PMT","Mode","SchoolBus","","","Run059","PMTRatio",0.0159140934014139
"ABM","PMT","Mode","Taxi","","","Run059","PMTRatio",0.00210183092208252
"ABM","PMT","Mode","Transit","","","Run059","PMTRatio",0.0249972901909939
"ABM","PMT","Mode","Walk","","","Run059","PMTRatio",0.0231015088236813
"ABM","VMT","","","","","Run059","VMT",30605452.241332
"ABM","CongestedVMT","","","","","Run059","CongestedVMT",1873290.91923
"ABM","CongestedVMTPCT","","","","","Run059","CongestedVMTPCT",0.0612077516273444
"ABM","VMT","","","","","Run059","VMTPerCapita",21.2011514755603
"ABM","VHT","","","","","Run059","VHT",724572.647794
"ABM","VHT","","","","","Run059","VHTPerCapita",0.501929340556604
"ABM","CommuteTime","Mode","Auto","","","Run059","CommuteTime",20.2622399040925
"ABM","CommuteTime","Mode","Bike","","","Run059","CommuteTime",26.8141543700341
"ABM","CommuteTime","Mode","Taxi","","","Run059","CommuteTime",6.74340659340659
"ABM","CommuteTime","Mode","Transit","","","Run059","CommuteTime",57.9364264010804
"ABM","CommuteTime","Mode","Walk","","","Run059","CommuteTime",22.8278545454545
"ABM","AverageTransitTravelTime","","","","","Run059","AverageTransitTravelTime",43.6570010900553
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run059","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run059","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run059","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run059","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run059","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run059","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run059","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run059","TransitMilesPerFrequency",156.940171
"ABM","TransitMilesPerFrequency","Mode","Regular","TimePeriod","PK","Run059","TransitMilesPerFrequency",1520.19763
"ABM","TransitMilesPerFrequency","Mode","Express","TimePeriod","PK","Run059","TransitMilesPerFrequency",296.930946
"ABM","TransitMilesPerFrequency","Mode","CatTran","TimePeriod","PK","Run059","TransitMilesPerFrequency",51.889718
"ABM","TransitMilesPerFrequency","Mode","BRT","TimePeriod","PK","Run059","TransitMilesPerFrequency",0
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","OP","Run059","TransitMilesPerFrequency",156.360368
