"source","measures","dim1","dim1_value","dim2","dim2_value","Scenario","measure_name","measure_value"
"ABM","Mode Share","Mode","Auto","","","Run055","Trips",1119453
"ABM","Mode Share","Mode","Bike","","","Run055","Trips",19304
"ABM","Mode Share","Mode","SchoolBus","","","Run055","Trips",19157
"ABM","Mode Share","Mode","Taxi","","","Run055","Trips",2131
"ABM","Mode Share","Mode","Transit","","","Run055","Trips",8167
"ABM","Mode Share","Mode","Walk","","","Run055","Trips",151459
"ABM","Mode Share","Mode","Auto","","","Run055","Share",0.848281882378259
"ABM","Mode Share","Mode","Bike","","","Run055","Share",0.0146278883145875
"ABM","Mode Share","Mode","SchoolBus","","","Run055","Share",0.0145164969147613
"ABM","Mode Share","Mode","Taxi","","","Run055","Share",0.00161479641516711
"ABM","Mode Share","Mode","Transit","","","Run055","Share",0.00618866368966204
"ABM","Mode Share","Mode","Walk","","","Run055","Share",0.114770272287563
"ABM","PMT","Mode","Auto","","","Run055","TotalPMT",5434487.68
"ABM","PMT","Mode","Bike","","","Run055","TotalPMT",50389.56
"ABM","PMT","Mode","SchoolBus","","","Run055","TotalPMT",117957.61
"ABM","PMT","Mode","Taxi","","","Run055","TotalPMT",6428.45
"ABM","PMT","Mode","Transit","","","Run055","TotalPMT",42664.24
"ABM","PMT","Mode","Walk","","","Run055","TotalPMT",125142.35
"ABM","PMT","Mode","Auto","","","Run055","PMTRatio",0.940699659771642
"ABM","PMT","Mode","Bike","","","Run055","PMTRatio",0.00872233865254484
"ABM","PMT","Mode","SchoolBus","","","Run055","PMTRatio",0.020418241815662
"ABM","PMT","Mode","Taxi","","","Run055","PMTRatio",0.00111275267954219
"ABM","PMT","Mode","Transit","","","Run055","PMTRatio",0.00738510019999083
"ABM","PMT","Mode","Walk","","","Run055","PMTRatio",0.0216619068806176
"ABM","VMT","","","","","Run055","VMT",27297086.091821
"ABM","CongestedVMT","","","","","Run055","CongestedVMT",1380465.0878
"ABM","CongestedVMTPCT","","","","","Run055","CongestedVMTPCT",0.0505718846017644
"ABM","VMT","","","","","Run055","VMTPerCapita",21.2195353217209
"ABM","VHT","","","","","Run055","VHT",715498.470847
"ABM","VHT","","","","","Run055","VHTPerCapita",0.556196548734349
"ABM","CommuteTime","Mode","Auto","","","Run055","CommuteTime",22.4108972521712
"ABM","CommuteTime","Mode","Bike","","","Run055","CommuteTime",26.1992735703246
"ABM","CommuteTime","Mode","Taxi","","","Run055","CommuteTime",3.14709677419355
"ABM","CommuteTime","Mode","Transit","","","Run055","CommuteTime",63.1469982847341
"ABM","CommuteTime","Mode","Walk","","","Run055","CommuteTime",19.7245381882771
"ABM","AverageTransitTravelTime","","","","","Run055","AverageTransitTravelTime",45.9421574629607
"ABM","HighwayLaneMiles","LINKCLASS","freeway","","","Run055","HighwayLaneMiles",608.017799
"ABM","HighwayLaneMiles","LINKCLASS","parkway","","","Run055","HighwayLaneMiles",43.900421
"ABM","HighwayLaneMiles","LINKCLASS","major_arterial","","","Run055","HighwayLaneMiles",1808.476947
"ABM","HighwayLaneMiles","LINKCLASS","minor_arterial","","","Run055","HighwayLaneMiles",2204.904036
"ABM","HighwayLaneMiles","LINKCLASS","collector","","","Run055","HighwayLaneMiles",280.389408
"ABM","HighwayLaneMiles","LINKCLASS","ramp","","","Run055","HighwayLaneMiles",103.940014
"ABM","HighwayLaneMiles","LINKCLASS","frontage_road","","","Run055","HighwayLaneMiles",172.542579
"ABM","TransitMilesPerFrequency","Mode","Rural","TimePeriod","PK","Run055","TransitMilesPerFrequency",142.730552
