"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,841606
2055,117,61,451991
2055,117,54,50670.7
2055,117,53,31053.2
2055,117,52,460360
2055,117,51,9748.31
2055,117,43,6347.39
2055,117,42,8990.34
2055,117,41,4628.42
2055,117,32,451038
2055,117,31,4452480
2055,117,21,4690300
2055,117,11,15952.1
2055,116,62,1687960
2055,116,61,927671
2055,116,54,135974
2055,116,53,79132.6
2055,116,52,1128510
2055,116,51,28523.3
2055,116,43,20348.2
2055,116,42,26313.7
2055,116,41,14964.3
2055,116,32,864725
2055,116,31,8611190
2055,116,21,8222490
2055,116,11,31494.1
2055,110,62,714080
2055,110,61,792706
2055,110,54,181514
2055,110,53,57431.9
2055,110,52,1630430
2055,110,51,12030.6
2055,110,43,20225
2055,110,42,28403.4
2055,110,41,9171.89
2055,110,32,1258580
2055,110,31,11495600
2055,110,21,13238600
2055,110,11,517232
2055,107,62,5610740
2055,107,61,3013290
2055,107,54,337806
2055,107,53,207022
2055,107,52,3069080
2055,107,51,64989.1
2055,107,43,42316.2
2055,107,42,59935.9
2055,107,41,30856.3
2055,107,32,3006930
2055,107,31,29683400
2055,107,21,31268800
2055,107,11,106348
2055,106,62,13503600
2055,106,61,7421370
2055,106,54,1087790
2055,106,53,633061
2055,106,52,9028080
2055,106,51,228186
2055,106,43,162786
2055,106,42,210510
2055,106,41,119714
2055,106,32,6917800
2055,106,31,68889500
2055,106,21,65779900
2055,106,11,251953
2055,100,62,776540
2055,100,61,861696
2055,100,54,204085
2055,100,53,63898
2055,100,52,1826170
2055,100,51,13184.7
2055,100,43,22224.5
2055,100,42,31853.5
2055,100,41,10274
2055,100,32,1421580
2055,100,31,12990100
2055,100,21,14965200
2055,100,11,584695
2055,98,62,3.04647e+11
2055,98,61,1.98987e+11
2055,98,54,19448300000
2055,98,53,10551800000
2055,98,52,1.65112e+11
2055,98,51,3368730000
2055,98,43,2583370000
2055,98,42,5039920000
2055,98,41,1711920000
2055,98,32,88678700000
2055,98,31,8.28164e+11
2055,98,21,9.65443e+11
2055,98,11,9614260000
2055,87,62,14931500
2055,87,61,8931350
2055,87,54,7408950
2055,87,53,1356740
2055,87,52,42101900
2055,87,51,412759
2055,87,43,305108
2055,87,42,1086240
2055,87,41,336838
2055,87,32,40433700
2055,87,31,392720000
2055,87,21,476362000
2055,87,11,148734000
2055,3,62,223286000
2055,3,61,124529000
2055,3,54,5369450
2055,3,53,3252150
2055,3,52,76623600
2055,3,51,3156980
2055,3,43,1441040
2055,3,42,2852660
2055,3,41,1197130
2055,3,32,14871000
2055,3,31,100003000
2055,3,21,97011900
2055,3,11,18462800
2055,2,62,350518000
2055,2,61,170560000
2055,2,54,88639700
2055,2,53,17651100
2055,2,52,373204000
2055,2,51,13596500
2055,2,43,5335310
2055,2,42,41881300
2055,2,41,13475000
2055,2,32,313395000
2055,2,31,3240400000
2055,2,21,4573810000
2055,2,11,290878000
