"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,982650
2055,117,61,527740
2055,117,54,59006
2055,117,53,36161.4
2055,117,52,536089
2055,117,51,11351.9
2055,117,43,7390.47
2055,117,42,10467.8
2055,117,41,5389.02
2055,117,32,524421
2055,117,31,5176890
2055,117,21,5453390
2055,117,11,18553.3
2055,116,62,2035540
2055,116,61,1118810
2055,116,54,161113
2055,116,53,93689.4
2055,116,52,1336180
2055,116,51,33791.9
2055,116,43,24031
2055,116,42,31119.2
2055,116,41,17723.3
2055,116,32,1016500
2055,116,31,10128400
2055,116,21,9668600
2055,116,11,37138.2
2055,110,62,830593
2055,110,61,919456
2055,110,54,198905
2055,110,53,66004.3
2055,110,52,1763300
2055,110,51,13962.6
2055,110,43,22879.4
2055,110,42,31198.5
2055,110,41,10139.3
2055,110,32,1328310
2055,110,31,11963900
2055,110,21,7244390
2055,110,11,599349
2055,107,62,6551030
2055,107,61,3518280
2055,107,54,393375
2055,107,53,241077
2055,107,52,3573940
2055,107,51,75679.7
2055,107,43,49270.1
2055,107,42,69785.4
2055,107,41,35927
2055,107,32,3496150
2055,107,31,34512700
2055,107,21,36356100
2055,107,11,123689
2055,106,62,16284400
2055,106,61,8950480
2055,106,54,1288910
2055,106,53,749516
2055,106,52,10689500
2055,106,51,270335
2055,106,43,192248
2055,106,42,248953
2055,106,41,141786
2055,106,32,8131970
2055,106,31,81027600
2055,106,21,77348700
2055,106,11,297105
2055,100,62,903249
2055,100,61,999479
2055,100,54,223571
2055,100,53,73423.2
2055,100,52,1973830
2055,100,51,15302.5
2055,100,43,25120.7
2055,100,42,34973.5
2055,100,41,11352.8
2055,100,32,1500280
2055,100,31,13518900
2055,100,21,8189230
2055,100,11,677522
2055,98,62,3.53629e+11
2055,98,61,2.30926e+11
2055,98,54,22565600000
2055,98,53,12255700000
2055,98,52,1.91351e+11
2055,98,51,3912010000
2055,98,43,2998690000
2055,98,42,5847770000
2055,98,41,1986680000
2055,98,32,1.02654e+11
2055,98,31,9.58788e+11
2055,98,21,5.08011e+11
2055,98,11,11133200000
2055,87,62,17341200
2055,87,61,10308100
2055,87,54,7777850
2055,87,53,1490970
2055,87,52,43993700
2055,87,51,479953
2055,87,43,330533
2055,87,42,1209310
2055,87,41,377102
2055,87,32,42468000
2055,87,31,412007000
2055,87,21,262403000
2055,87,11,153792000
2055,3,62,259938000
2055,3,61,145103000
2055,3,54,6012790
2055,3,53,3768470
2055,3,52,84535500
2055,3,51,3670550
2055,3,43,1653210
2055,3,42,3283980
2055,3,41,1384620
2055,3,32,15577100
2055,3,31,103567000
2055,3,21,45848700
2055,3,11,21345800
2055,2,62,409203000
2055,2,61,199130000
2055,2,54,100460000
2055,2,53,20372000
2055,2,52,416298000
2055,2,51,15800000
2055,2,43,6090810
2055,2,42,48131300
2055,2,41,15490100
2055,2,32,352164000
2055,2,31,3670530000
2055,2,21,2665820000
2055,2,11,335842000
