"yearID","pollutantID","sourceTypeID","emissionQuant"
2055,117,62,924722
2055,117,61,496629
2055,117,54,55619.8
2055,117,53,34086.2
2055,117,52,505324
2055,117,51,10700.4
2055,117,43,6966.8
2055,117,42,9867.68
2055,117,41,5080.09
2055,117,32,494887
2055,117,31,4885350
2055,117,21,5146290
2055,117,11,17507.6
2055,116,62,1858450
2055,116,61,1021390
2055,116,54,149332
2055,116,53,86904.5
2055,116,52,1239230
2055,116,51,31304.5
2055,116,43,22337.9
2055,116,42,28881.7
2055,116,41,16435.1
2055,116,32,948004
2055,116,31,9441470
2055,116,21,9014740
2055,116,11,34588.7
2055,110,62,784182
2055,110,61,870113
2055,110,54,192204
2055,110,53,62656.9
2055,110,52,1711580
2055,110,51,13191.1
2055,110,43,21799
2055,110,42,30071.3
2055,110,41,9748.7
2055,110,32,1300830
2055,110,31,11781800
2055,110,21,12595500
2055,110,11,567810
2055,107,62,6164840
2055,107,61,3310880
2055,107,54,370801
2055,107,53,227243
2055,107,52,3368850
2055,107,51,71336.7
2055,107,43,46445.6
2055,107,42,65784.8
2055,107,41,33867.4
2055,107,32,3299270
2055,107,31,32569200
2055,107,21,34308700
2055,107,11,116718
2055,106,62,14867600
2055,106,61,8171110
2055,106,54,1194660
2055,106,53,695236
2055,106,52,9913850
2055,106,51,250435
2055,106,43,178703
2055,106,42,231054
2055,106,41,131480
2055,106,32,7584030
2055,106,31,75531800
2055,106,21,72118000
2055,106,11,276710
2055,100,62,852774
2055,100,61,945840
2055,100,54,216064
2055,100,53,69704.4
2055,100,52,1916370
2055,100,51,14456.4
2055,100,43,23942
2055,100,42,33715
2055,100,41,10917.1
2055,100,32,1469270
2055,100,31,13313300
2055,100,21,14238200
2055,100,11,641870
2055,98,62,3.34611e+11
2055,98,61,2.18543e+11
2055,98,54,21359900000
2055,98,53,1.1592e+10
2055,98,52,1.81154e+11
2055,98,51,3699330000
2055,98,43,2836350000
2055,98,42,5534900000
2055,98,41,1880410000
2055,98,32,97167100000
2055,98,31,9.07642e+11
2055,98,21,9.74425e+11
2055,98,11,10553600000
2055,87,62,16395100
2055,87,61,9762310
2055,87,54,7630990
2055,87,53,1436450
2055,87,52,43226400
2055,87,51,452032
2055,87,43,320406
2055,87,42,1160450
2055,87,41,360831
2055,87,32,41648800
2055,87,31,404285000
2055,87,21,447234000
2055,87,11,151757000
2055,3,62,245181000
2055,3,61,136663000
2055,3,54,5746380
2055,3,53,3553130
2055,3,52,81246000
2055,3,51,3459990
2055,3,43,1566980
2055,3,42,3109450
2055,3,41,1308200
2055,3,32,15289800
2055,3,31,102143000
2055,3,21,90786900
2055,3,11,20263900
2055,2,62,384998000
2055,2,61,187250000
2055,2,54,96272900
2055,2,53,19332600
2055,2,52,399946000
2055,2,51,14919000
2055,2,43,5814240
2055,2,42,45923800
2055,2,41,14783700
2055,2,32,337033000
2055,2,31,3503290000
2055,2,21,4553160000
2055,2,11,318640000
