sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction
51,2016,9,40,0
51,2017,1,1,0.000743218
51,2017,2,1,0.901151988
51,2017,3,1,0.096989967
51,2017,9,30,0.001114827
51,2017,9,40,0
51,2018,1,1,0.000677048
51,2018,2,1,0.86831415
51,2018,3,1,0.130670278
51,2018,9,30,0.000338524
51,2018,9,40,0
51,2019,1,1,0.000605327
51,2019,2,1,0.852300242
51,2019,3,1,0.145883777
51,2019,9,30,0.001210654
51,2019,9,40,0
51,2020,1,1,0.000623378
51,2020,2,1,0.861962753
51,2020,3,1,0.13609182
51,2020,9,30,0.001322049
51,2020,9,40,0
51,2021,1,1,0.00064006
51,2021,2,1,0.87217516
51,2021,3,1,0.125825209
51,2021,9,30,0.001359571
51,2021,9,40,0
51,2022,1,1,0.00065913
51,2022,2,1,0.879898377
51,2022,3,1,0.118077403
51,2022,9,30,0.001365089
51,2022,9,40,0
51,2023,1,1,0.000672044
51,2023,2,1,0.888517761
51,2023,3,1,0.109593169
51,2023,9,30,0.001217026
51,2023,9,40,0
52,1992,1,1,0.4304056
52,1992,2,1,0.5695944
52,1992,3,1,0
52,1992,9,30,0
52,1992,9,40,0
52,1993,1,1,0.363993943
52,1993,2,1,0.636006057
52,1993,3,1,0
52,1993,9,30,0
52,1993,9,40,0
52,1994,1,1,0.344886493
52,1994,2,1,0.655113507
52,1994,3,1,0
52,1994,9,30,0
52,1994,9,40,0
52,1995,1,1,0.379690322
52,1995,2,1,0.620309678
52,1995,3,1,0
52,1995,9,30,0
52,1995,9,40,0
52,1996,1,1,0.351631422
52,1996,2,1,0.648368578
52,1996,3,1,0
52,1996,9,30,0
52,1996,9,40,0
52,1997,1,1,0.372882353
52,1997,2,1,0.627117647
52,1997,3,1,0
52,1997,9,30,0
52,1997,9,40,0
52,1998,1,1,0.369352797
52,1998,2,1,0.630647203
52,1998,3,1,0
52,1998,9,30,0
52,1998,9,40,0
52,1999,1,1,0.398748675
52,1999,2,1,0.601251325
52,1999,3,1,0
52,1999,9,30,0
52,1999,9,40,0
52,2000,1,1,0.230822111
52,2000,2,1,0.768807942
52,2000,3,1,0.000369947
52,2000,9,30,0
52,2000,9,40,0
52,2001,1,1,0.231491628
52,2001,2,1,0.767711708
52,2001,3,1,0.000796664
52,2001,9,30,0
52,2001,9,40,0
52,2002,1,1,0.237679218
52,2002,2,1,0.760251536
52,2002,3,1,0.002069246
52,2002,9,30,0
52,2002,9,40,0
52,2003,1,1,0.224491905
52,2003,2,1,0.774034486
52,2003,3,1,0.001473608
52,2003,9,30,0
52,2003,9,40,0
52,2004,1,1,0.227701689
52,2004,2,1,0.770862868
52,2004,3,1,0.001435444
52,2004,9,30,0
52,2004,9,40,0
52,2005,1,1,0.198376354
52,2005,2,1,0.801094196
52,2005,3,1,0.00052945
52,2005,9,30,0
52,2005,9,40,0
52,2006,1,1,0.204688101
52,2006,2,1,0.79497573
52,2006,3,1,0.000336169
52,2006,9,30,0
52,2006,9,40,0
52,2007,1,1,0.166380466
52,2007,2,1,0.832691848
52,2007,3,1,0.000927687
52,2007,9,30,0
52,2007,9,40,0
52,2008,1,1,0.228957349
52,2008,2,1,0.769838341
52,2008,3,1,0.00120431
52,2008,9,30,0
52,2008,9,40,0
52,2009,1,1,0.258189168
52,2009,2,1,0.735475223
52,2009,3,1,0.006335609
52,2009,9,30,0
52,2009,9,40,0
52,2010,1,1,0.270800736
52,2010,2,1,0.72259357
52,2010,3,1,0.006271809
52,2010,9,30,0.000333885
52,2010,9,40,0
52,2011,1,1,0.267395985
52,2011,2,1,0.728527446
52,2011,3,1,0.003978101
52,2011,9,30,9.84678E-05
52,2011,9,40,0
52,2012,1,1,0.256798845
52,2012,2,1,0.737369821
52,2012,3,1,0.005831334
52,2012,9,30,0
52,2012,9,40,0
52,2013,1,1,0.276505547
52,2013,2,1,0.7160964
52,2013,3,1,0.007398053
52,2013,9,30,0
52,2013,9,40,0
52,2014,1,1,0.290831906
52,2014,2,1,0.698772831
52,2014,3,1,0.010327483
52,2014,9,30,6.77797E-05
52,2014,9,40,0
52,2015,1,1,0.295206081
52,2015,2,1,0.698320604
52,2015,3,1,0.006427486
52,2015,9,30,4.58288E-05
52,2015,9,40,0
52,2016,1,1,0.305563007
52,2016,2,1,0.68728149
52,2016,3,1,0.007066087
52,2016,9,30,8.94158E-05
52,2016,9,40,0
52,2017,1,1,0.320713378
52,2017,2,1,0.674937339
52,2017,3,1,0.004012045
52,2017,9,30,0.000326359
52,2017,9,40,1.08786E-05
52,2018,1,1,0.265560704
52,2018,2,1,0.726727528
52,2018,3,1,0.007366314
52,2018,9,30,0.000345455
52,2018,9,40,0
52,2019,1,1,0.292987038
52,2019,2,1,0.700286623
52,2019,3,1,0.006434825
52,2019,9,30,0.000291514
52,2019,9,40,0
52,2020,1,1,0.299867817
52,2020,2,1,0.694189551
52,2020,3,1,0.00564669
52,2020,9,30,0.000295942
52,2020,9,40,0
52,2021,1,1,0.304787721
52,2021,2,1,0.689801859
52,2021,3,1,0.005114863
52,2021,9,30,0.000295557
52,2021,9,40,0
52,2022,1,1,0.310575061
52,2022,2,1,0.684318987
52,2022,3,1,0.00481004
52,2022,9,30,0.000295912
52,2022,9,40,0
52,2023,1,1,0.309513266
52,2023,2,1,0.685861301
52,2023,3,1,0.004369143
52,2023,9,30,0.00025629
52,2023,9,40,0
53,1992,1,1,0.149082336
53,1992,2,1,0.850917664
53,1992,3,1,0
53,1992,9,30,0
53,1992,9,40,0
53,1993,1,1,0.338368529
53,1993,2,1,0.661631471
53,1993,3,1,0
53,1993,9,30,0
53,1993,9,40,0
53,1994,1,1,0.197711155
53,1994,2,1,0.802288845
53,1994,3,1,0
53,1994,9,30,0
53,1994,9,40,0
53,1995,1,1,0.504203707
53,1995,2,1,0.495796293
53,1995,3,1,0
53,1995,9,30,0
53,1995,9,40,0
53,1996,1,1,0.213839477
53,1996,2,1,0.786160523
53,1996,3,1,0
53,1996,9,30,0
53,1996,9,40,0
53,1997,1,1,0.441402275
53,1997,2,1,0.558597725
53,1997,3,1,0
53,1997,9,30,0
53,1997,9,40,0
53,1998,1,1,0.359366783
53,1998,2,1,0.640633217
53,1998,3,1,0
53,1998,9,30,0
53,1998,9,40,0
53,1999,1,1,0.528399708
53,1999,2,1,0.471600292
53,1999,3,1,0
53,1999,9,30,0
53,1999,9,40,0
53,2000,1,1,0.230822111
53,2000,2,1,0.768807942
53,2000,3,1,0.000369947
53,2000,9,30,0
53,2000,9,40,0
53,2001,1,1,0.231491628
53,2001,2,1,0.767711708
53,2001,3,1,0.000796664
53,2001,9,30,0
53,2001,9,40,0
53,2002,1,1,0.237679218
53,2002,2,1,0.760251536
53,2002,3,1,0.002069246
53,2002,9,30,0
53,2002,9,40,0
53,2003,1,1,0.224491905
53,2003,2,1,0.774034486
53,2003,3,1,0.001473608
53,2003,9,30,0
53,2003,9,40,0
53,2004,1,1,0.227701689
53,2004,2,1,0.770862868
53,2004,3,1,0.001435444
53,2004,9,30,0
53,2004,9,40,0
53,2005,1,1,0.198376354
53,2005,2,1,0.801094196
53,2005,3,1,0.00052945
53,2005,9,30,0
53,2005,9,40,0
53,2006,1,1,0.204688101
53,2006,2,1,0.79497573
53,2006,3,1,0.000336169
53,2006,9,30,0
53,2006,9,40,0
53,2007,1,1,0.166380466
53,2007,2,1,0.832691848
53,2007,3,1,0.000927687
53,2007,9,30,0
53,2007,9,40,0
53,2008,1,1,0.228957349
53,2008,2,1,0.769838341
53,2008,3,1,0.00120431
53,2008,9,30,0
53,2008,9,40,0
53,2009,1,1,0.258189168
53,2009,2,1,0.735475223
53,2009,3,1,0.006335609
53,2009,9,30,0
53,2009,9,40,0
53,2010,1,1,0.270800736
53,2010,2,1,0.72259357
53,2010,3,1,0.006271809
53,2010,9,30,0.000333885
53,2010,9,40,0
53,2011,1,1,0.267395985
53,2011,2,1,0.728527446
53,2011,3,1,0.003978101
53,2011,9,30,9.84678E-05
53,2011,9,40,0
53,2012,1,1,0.256798845
53,2012,2,1,0.737369821
53,2012,3,1,0.005831334
53,2012,9,30,0
53,2012,9,40,0
53,2013,1,1,0.276505547
53,2013,2,1,0.7160964
53,2013,3,1,0.007398053
53,2013,9,30,0
53,2013,9,40,0
53,2014,1,1,0.290831906
53,2014,2,1,0.698772831
53,2014,3,1,0.010327483
53,2014,9,30,6.77797E-05
53,2014,9,40,0
53,2015,1,1,0.295206081
53,2015,2,1,0.698320604
53,2015,3,1,0.006427486
53,2015,9,30,4.58288E-05
53,2015,9,40,0
53,2016,1,1,0.305563007
53,2016,2,1,0.68728149
53,2016,3,1,0.007066087
53,2016,9,30,8.94158E-05
53,2016,9,40,0
53,2017,1,1,0.320713378
53,2017,2,1,0.674937339
53,2017,3,1,0.004012045
53,2017,9,30,0.000326359
53,2017,9,40,1.08786E-05
53,2018,1,1,0.265560704
53,2018,2,1,0.726727528
53,2018,3,1,0.007366314
53,2018,9,30,0.000345455
53,2018,9,40,0
53,2019,1,1,0.292987038
53,2019,2,1,0.700286623
53,2019,3,1,0.006434825
53,2019,9,30,0.000291514
53,2019,9,40,0
53,2020,1,1,0.299867817
53,2020,2,1,0.694189551
53,2020,3,1,0.00564669
53,2020,9,30,0.000295942
53,2020,9,40,0
53,2021,1,1,0.304787721
53,2021,2,1,0.689801859
53,2021,3,1,0.005114863
53,2021,9,30,0.000295557
53,2021,9,40,0
53,2022,1,1,0.310575061
53,2022,2,1,0.684318987
53,2022,3,1,0.00481004
53,2022,9,30,0.000295912
53,2022,9,40,0
53,2023,1,1,0.309513266
53,2023,2,1,0.685861301
53,2023,3,1,0.004369143
53,2023,9,30,0.00025629
53,2023,9,40,0
54,1992,1,1,0.855072464
54,1992,2,1,0.144927536
54,1992,3,1,0
54,1992,9,30,0
54,1992,9,40,0
54,1993,1,1,0.8
54,1993,2,1,0.2
54,1993,3,1,0
54,1993,9,30,0
54,1993,9,40,0
54,1994,1,1,0.831578947
54,1994,2,1,0.168421053
54,1994,3,1,0
54,1994,9,30,0
54,1994,9,40,0
54,1995,1,1,0.906976744
54,1995,2,1,0.093023256
54,1995,3,1,0
54,1995,9,30,0
54,1995,9,40,0
54,1996,1,1,0.875
54,1996,2,1,0.125
54,1996,3,1,0
54,1996,9,30,0
54,1996,9,40,0
54,1997,1,1,0.852941176
54,1997,2,1,0.147058824
54,1997,3,1,0
54,1997,9,30,0
54,1997,9,40,0
54,1998,1,1,0.817307692
54,1998,2,1,0.182692308
54,1998,3,1,0
54,1998,9,30,0
54,1998,9,40,0
54,1999,1,1,0.801136364
54,1999,2,1,0.198863636
54,1999,3,1,0
54,1999,9,30,0
54,1999,9,40,0
54,2000,1,1,0.736263736
54,2000,2,1,0.263736264
54,2000,3,1,0
54,2000,9,30,0
54,2000,9,40,0
54,2001,1,1,0.722627737
54,2001,2,1,0.277372263
54,2001,3,1,0
54,2001,9,30,0
54,2001,9,40,0
54,2002,1,1,0.693877551
54,2002,2,1,0.306122449
54,2002,3,1,0
54,2002,9,30,0
54,2002,9,40,0
54,2003,1,1,0.726744186
54,2003,2,1,0.273255814
54,2003,3,1,0
54,2003,9,30,0
54,2003,9,40,0
54,2004,1,1,0.729166667
54,2004,2,1,0.270833333
54,2004,3,1,0
54,2004,9,30,0
54,2004,9,40,0
54,2005,1,1,0.666666667
54,2005,2,1,0.333333333
54,2005,3,1,0
54,2005,9,30,0
54,2005,9,40,0
54,2006,1,1,0.685714286
54,2006,2,1,0.314285714
54,2006,3,1,0
54,2006,9,30,0
54,2006,9,40,0
54,2007,1,1,0.612121212
54,2007,2,1,0.387878788
54,2007,3,1,0
54,2007,9,30,0
54,2007,9,40,0
54,2008,1,1,0.56557377
54,2008,2,1,0.43442623
54,2008,3,1,0
54,2008,9,30,0
54,2008,9,40,0
54,2009,1,1,0.525
54,2009,2,1,0.475
54,2009,3,1,0
54,2009,9,30,0
54,2009,9,40,0
54,2010,1,1,0.581395349
54,2010,2,1,0.418604651
54,2010,3,1,0
54,2010,9,30,0
54,2010,9,40,0
54,2011,1,1,0.662162162
54,2011,2,1,0.337837838
54,2011,3,1,0
54,2011,9,30,0
54,2011,9,40,0
54,2012,1,1,0.641791045
54,2012,2,1,0.358208955
54,2012,3,1,0
54,2012,9,30,0
54,2012,9,40,0
54,2013,1,1,0.74
54,2013,2,1,0.26
54,2013,3,1,0
54,2013,9,30,0
54,2013,9,40,0
54,2014,1,1,0.666666667
54,2014,2,1,0.333333333
54,2014,3,1,0
54,2014,9,30,0
54,2014,9,40,0
54,2015,1,1,0.668639053
54,2015,2,1,0.331360947
54,2015,3,1,0
54,2015,9,30,0
54,2015,9,40,0
54,2016,1,1,0.648484848
54,2016,2,1,0.351515152
54,2016,3,1,0
54,2016,9,30,0
54,2016,9,40,0
54,2017,1,1,0.692307692
54,2017,2,1,0.307692308
54,2017,3,1,0
54,2017,9,30,0
54,2017,9,40,0
54,2018,1,1,0.659663866
54,2018,2,1,0.340336134
54,2018,3,1,0
54,2018,9,30,0
54,2018,9,40,0
54,2019,1,1,0.708542714
54,2019,2,1,0.291457286
54,2019,3,1,0
54,2019,9,30,0
54,2019,9,40,0
54,2020,1,1,0.603174603
54,2020,2,1,0.396825397
54,2020,3,1,0
54,2020,9,30,0
54,2020,9,40,0
54,2021,1,1,0.641791045
54,2021,2,1,0.358208955
54,2021,3,1,0
54,2021,9,30,0
54,2021,9,40,0
54,2022,1,1,0.613333333
54,2022,2,1,0.386666667
54,2022,3,1,0
54,2022,9,30,0
54,2022,9,40,0
54,2023,1,1,0.61317931
54,2023,2,1,0.38682069
54,2023,3,1,0
54,2023,9,30,0
54,2023,9,40,0
61,1992,1,1,0.00375897
61,1992,2,1,0.99624103
61,1992,3,1,0
61,1992,9,30,0
61,1992,9,40,0
61,1993,1,1,0.002892
61,1993,2,1,0.997108
61,1993,3,1,0
61,1993,9,30,0
61,1993,9,40,0
61,1994,1,1,0
61,1994,2,1,1
61,1994,3,1,0
61,1994,9,30,0
61,1994,9,40,0
61,1995,1,1,0.001457095
61,1995,2,1,0.998542905
61,1995,3,1,0
61,1995,9,30,0
61,1995,9,40,0
61,1996,1,1,0
61,1996,2,1,1
61,1996,3,1,0
61,1996,9,30,0
61,1996,9,40,0
61,1997,1,1,2.04843E-06
61,1997,2,1,0.999997952
61,1997,3,1,0
61,1997,9,30,0
61,1997,9,40,0
61,1998,1,1,0
61,1998,2,1,1
61,1998,3,1,0
61,1998,9,30,0
61,1998,9,40,0
61,1999,1,1,4.77995E-06
61,1999,2,1,0.99999522
61,1999,3,1,0
61,1999,9,30,0
61,1999,9,40,0
61,2000,1,1,0
61,2000,2,1,1
61,2000,3,1,0
61,2000,9,30,0
61,2000,9,40,0
61,2001,1,1,0.000190386
61,2001,2,1,0.999809614
61,2001,3,1,0
61,2001,9,30,0
61,2001,9,40,0
61,2002,1,1,7.91922E-05
61,2002,2,1,0.999920808
61,2002,3,1,0
61,2002,9,30,0
61,2002,9,40,0
61,2003,1,1,6.12164E-05
61,2003,2,1,0.999938784
61,2003,3,1,0
61,2003,9,30,0
61,2003,9,40,0
61,2004,1,1,0
61,2004,2,1,1
61,2004,3,1,0
61,2004,9,30,0
61,2004,9,40,0
61,2005,1,1,0
61,2005,2,1,1
61,2005,3,1,0
61,2005,9,30,0
61,2005,9,40,0
61,2006,1,1,0
61,2006,2,1,1
61,2006,3,1,0
61,2006,9,30,0
61,2006,9,40,0
61,2007,1,1,0
61,2007,2,1,1
61,2007,3,1,0
61,2007,9,30,0
61,2007,9,40,0
61,2008,1,1,0.000128606
61,2008,2,1,0.999871394
61,2008,3,1,0
61,2008,9,30,0
61,2008,9,40,0
61,2009,1,1,0
61,2009,2,1,0.988203607
61,2009,3,1,0.011796393
61,2009,9,30,0
61,2009,9,40,0
61,2010,1,1,0
61,2010,2,1,0.990546272
61,2010,3,1,0.009453728
61,2010,9,30,0
61,2010,9,40,0
61,2011,1,1,0
61,2011,2,1,0.985861903
61,2011,3,1,0.014138097
61,2011,9,30,0
61,2011,9,40,0
61,2012,1,1,0
61,2012,2,1,0.986340095
61,2012,3,1,0.013659905
61,2012,9,30,0
61,2012,9,40,0
61,2013,1,1,0
61,2013,2,1,0.988341591
61,2013,3,1,0.011658409
61,2013,9,30,0
61,2013,9,40,0
61,2014,1,1,0
61,2014,2,1,0.986951733
61,2014,3,1,0.013048267
61,2014,9,30,0
61,2014,9,40,0
61,2015,1,1,0
61,2015,2,1,0.985032906
61,2015,3,1,0.014967094
61,2015,9,30,0
61,2015,9,40,0
61,2016,1,1,0
61,2016,2,1,0.994039982
61,2016,3,1,0.005960018
61,2016,9,30,0
61,2016,9,40,0
61,2017,1,1,0
61,2017,2,1,0.996525468
61,2017,3,1,0.003474532
61,2017,9,30,0
61,2017,9,40,0
61,2018,1,1,0
61,2018,2,1,0.994244564
61,2018,3,1,0.005746168
61,2018,9,30,9.26801E-06
61,2018,9,40,0
61,2019,1,1,0
61,2019,2,1,0.997541354
61,2019,3,1,0.001987641
61,2019,9,30,0.000471005
61,2019,9,40,0
61,2020,1,1,0
61,2020,2,1,0.997620425
61,2020,3,1,0.001872008
61,2020,9,30,0.000507567
61,2020,9,40,0
61,2021,1,1,0
61,2021,2,1,0.997738526
61,2021,3,1,0.001746844
61,2021,9,30,0.00051463
61,2021,9,40,0
61,2022,1,1,0
61,2022,2,1,0.997844212
61,2022,3,1,0.001644733
61,2022,9,30,0.000511054
61,2022,9,40,0
61,2023,1,1,0
61,2023,2,1,0.998053837
61,2023,3,1,0.001495755
61,2023,9,30,0.000450408
61,2023,9,40,0
62,1992,2,1,1
62,1992,3,1,0
62,1992,9,30,0
62,1992,9,40,0
62,1993,2,1,1
62,1993,3,1,0
62,1993,9,30,0
62,1993,9,40,0
62,1994,2,1,1
62,1994,3,1,0
62,1994,9,30,0
62,1994,9,40,0
62,1995,2,1,1
62,1995,3,1,0
62,1995,9,30,0
62,1995,9,40,0
62,1996,2,1,1
62,1996,3,1,0
62,1996,9,30,0
62,1996,9,40,0
62,1997,2,1,1
62,1997,3,1,0
62,1997,9,30,0
62,1997,9,40,0
62,1998,2,1,1
62,1998,3,1,0
62,1998,9,30,0
62,1998,9,40,0
62,1999,2,1,1
62,1999,3,1,0
62,1999,9,30,0
62,1999,9,40,0
62,2000,2,1,1
62,2000,3,1,0
62,2000,9,30,0
62,2000,9,40,0
62,2001,2,1,1
62,2001,3,1,0
62,2001,9,30,0
62,2001,9,40,0
62,2002,2,1,1
62,2002,3,1,0
62,2002,9,30,0
62,2002,9,40,0
62,2003,2,1,1
62,2003,3,1,0
62,2003,9,30,0
62,2003,9,40,0
62,2004,2,1,1
62,2004,3,1,0
62,2004,9,30,0
62,2004,9,40,0
62,2005,2,1,1
62,2005,3,1,0
62,2005,9,30,0
62,2005,9,40,0
62,2006,2,1,1
62,2006,3,1,0
62,2006,9,30,0
62,2006,9,40,0
62,2007,2,1,1
62,2007,3,1,0
62,2007,9,30,0
62,2007,9,40,0
62,2008,2,1,1
62,2008,3,1,0
62,2008,9,30,0
62,2008,9,40,0
62,2009,2,1,1
62,2009,3,1,0
62,2009,9,30,0
62,2009,9,40,0
62,2010,2,1,1
62,2010,3,1,0
62,2010,9,30,0
62,2010,9,40,0
62,2011,2,1,1
62,2011,3,1,0
62,2011,9,30,0
62,2011,9,40,0
62,2012,2,1,0.999494569
62,2012,3,1,0.000505431
62,2012,9,30,0
62,2012,9,40,0
62,2013,2,1,0.998754734
62,2013,3,1,0.001245266
62,2013,9,30,0
62,2013,9,40,0
62,2014,2,1,0.988996776
62,2014,3,1,0.011003224
62,2014,9,30,0
62,2014,9,40,0
62,2015,2,1,0.992014549
62,2015,3,1,0.007985451
62,2015,9,30,0
62,2015,9,40,0
62,2016,2,1,0.988522202
62,2016,3,1,0.011477798
62,2016,9,30,0
62,2016,9,40,0
62,2017,2,1,0.986625682
62,2017,3,1,0.013374318
62,2017,9,30,0
62,2017,9,40,0
62,2018,2,1,0.991737247
62,2018,3,1,0.008262753
62,2018,9,30,0
62,2018,9,40,0
62,2019,2,1,0.993977862
62,2019,3,1,0.006022138
62,2019,9,30,0
62,2019,9,40,0
62,2020,2,1,0.994435153
62,2020,3,1,0.005564847
62,2020,9,30,0
62,2020,9,40,0
62,2021,2,1,0.994903482
62,2021,3,1,0.005096518
62,2021,9,30,0
62,2021,9,40,0
62,2022,2,1,0.995247557
62,2022,3,1,0.004752443
62,2022,9,30,0
62,2022,9,40,0
62,2023,2,1,0.995616546
62,2023,3,1,0.004383454
62,2023,9,30,0
62,2023,9,40,0
